AffidavitID,County,CDSCode,School ,Street,City,State,Zip,Telephone,Email ,PublicDistrict,SiteAdministratorSalutation,SiteAdministratorFirstName,SiteAdministratorLastName,SiteAdministratorTitle,SiteAdministratorEmail,Total Enrollment,Religious Classification,Religious Denomination
127539,Los Angeles,19647336132757,Cornerstone Academy of Los Angeles,2132 Hyperion Avenue,Los Angeles,CA,90027,323-663-4703,paulas_kids@yahoo.com,Los Angeles Unified,Mrs.,Kyla,Robertson,Administrator,paulas_kids@yahoo.com,33,Non-religious,
119962,Los Angeles,19649987080153,Cornerstone Christian,27945 Oakgale Avenue,Santa Clarita,CA,91351,661-251-9732,ccs@mykenfield.com,Saugus Union,Mr.,Dean,Hadfield,Principal,ccs@mykenfield.com,97,Religious,Not affiliated with any denomination
121538,Los Angeles,19647336201883,Cornerstone Christian Academy,11031 Yolanda Avenue,Northridge,CA,91326,818-366-8655,david@wirent.com,Los Angeles Unified,Mr.,David,Spaggiari,Principal,david@treeoflifechurch.com,9,Religious,Not affiliated with any denomination
122219,Los Angeles,19647336960983,Corpus Christi Elementary,890 Toyopa Drive,Pacific Palisades,CA,90272,310-454-9411,school@cchristi.org,Los Angeles Unified,Sr.,Patricia,McGahan,Principal,school@cchristi.org,268,Religious,Roman Catholic
120321,Los Angeles,19647336979165,Country School The,5243 Laurel Canyon Boulevard,Valley Village,CA,91607,818-769-2473,hnovick@country-school.org,Los Angeles Unified,Ms.,Holly,Novick,Head of School,hnovick@country-school.org,130,Non-religious,
119668,Los Angeles,19647336934616,Coutin School LLC,7119 Owensmouth Avenue,Canoga Park,CA,91303,818-992-0301,coutinschool@coutinschool.com,Los Angeles Unified,Mrs.,Eileen,Lake,Administrator,e.lake@coutinschool.com,45,Non-religious,
120441,Los Angeles,19651027103260,Covenant Christian,2013 Clearwater Avenue,Palmdale,CA,93551,661-274-8285,covenantchristianofav@gmail.com,Palmdale,Mrs.,Susan,Mitchell,Administrator,covenantchristianofav@gmail.com,41,Religious,Not affiliated with any denomination
116937,Los Angeles,19647336203319,Crane Academy of Excellence,23119 Vose Street,West Hills,CA,91307,818-716-7220,slcrane@pacbell.net,Los Angeles Unified,Mrs.,Shawn,Crane,Director,slcrane@pacbell.net,10,Non-religious,
130166,Los Angeles,19647337095342,Crawford Academy The,14530 Sylvan Street,Van Nuys,CA,91411,818-909-5265,msventura@crawfordacademy.org,Los Angeles Unified,Dr.,Lois,Lee,Administrator,msventura@crawfordacademy.org,16,Non-religious,
130290,Los Angeles,19647336144711,Creative Academy,2320 West Martin Luther King Jr. Boulevard,Los Angeles,CA,90008,310-462-6097,madison.natasha@yahoo.com,Los Angeles Unified,Ms.,Natasha,Madison,Executive Director,madison.natasha@yahoo.com,10,Non-religious,
128217,Los Angeles,19644516206759,Creative Beginnings,8033 East 3rd Street,Downey,CA,90241,562-861-1499,cbekids@aol.com,Downey Unified,Ms.,Kathleen,LeCompte,Administrator,cbekids@aol.com,101,Non-religious,
128221,Los Angeles,19644517104649,Creative Beginnings,10910 Paramount Boulevard,Downey,CA,90241,562-861-1499,cbekids@aol.com,Downey Unified,Mrs.,Kimberly,Grant-Cook,Director,cbekids@aol.com,24,Non-religious,
119202,Los Angeles,19647336143523,Creative Center for Children,10547 Santa Monica Boulevard,Los Angeles,CA,90025,310-475-9004,ccpreschool10547@gmail.com,Los Angeles Unified,Ms.,Lily,Talamantes,Director,ccpreschool10547@gmail.com,24,Non-religious,
119534,Los Angeles,19642957023187,Creative Corners,13628 Lomitas Avenue,Avocado Heights,CA,91746,626-330-3725,manpas97@aol.com,Bassett Unified,Mrs.,Maggie,Manapat,Administrator,manpas97@aol.com,28,Non-religious,
128399,Los Angeles,19643036926505,Creative Day Academy,8740 Ramona Street,Bellflower,CA,90706,562-634-7527,oakwoodacademy@dslextreme.com,Bellflower Unified,Ms.,Erika,Meza,Director,oakwoodacademy@dslextreme.com,23,Non-religious,
119183,Los Angeles,19753336139075,Creative Kids,1203 North Sepulveda Boulevard,Manhattan Beach,CA,90266,310-546-6540,evanelevi@gmail.com,Manhattan Beach Unified,Ms.,Brittlyn,White,Director,creativekidsschool@gmail.com,30,Non-religious,
130331,Los Angeles,19101996145403,Creative Learning Academy,5062 Lankershim Boulevard Suite 1036,North Hollywood,CA,91601,818-732-9337,creativelearningacademy@hotmail.com,Los Angeles County Office of Education,Ms.,Charisse,Evans,Administrator,creativelarningacademy@hotmail.com,6,Non-religious,
131894,Los Angeles,19647337093180,Creative Learning Center,2320 West Martin Luther King Jr. Boulevard,Los Angeles,CA,90008,310-462-6097,madison.natasha@yahoo.com,Los Angeles Unified,Ms.,Natasha,Madison,Executive Director,madison.natasha@yahoo.com,90,Non-religious,
116546,Los Angeles,19647337092786,Crenshaw Tot Academy,5148 Crenshaw Boulevard,Los Angeles,CA,90043,323-702-3543,yaletrixie@earthlink.net,Los Angeles Unified,Ms.,Robertjean,Lenox,Administrator,yaletrixie@earthlink.net,15,Non-religious,
128036,Los Angeles,19647336977607,Crescenta Valley Adventist School,6245 Honolulu Avenue,La Crescenta,CA,91214,818-249-1504,principal@cvas.net,Los Angeles Unified,Mrs.,Cameo,Draper,Principal,principal@cvas.net,74,Religious,Seventh-day Adventist
119698,Los Angeles,19647336934632,Crespi Carmelite High,5031 Alonzo Avenue,Encino,CA,91316,818-345-1672,phenson@crespi.org,Los Angeles Unified,Fr.,Paul,Henson,Principal,phenson@crespi.org,566,Religious,Roman Catholic
130989,Los Angeles,19649986134613,Crest View Academy,20015 Crest View Drive,Santa Clarita,CA,91351,661-607-6639,arneyma@aol.com,Hart School District,Mrs.,Marni,Morse,Executive Director,Arneyma@aol.com,7,Non-religious,
116541,Los Angeles,19646596990618,Crestview Preparatory School,140 Foothill Boulevard,La Canada,CA,91011,818-952-0925,mkidd@crestviewprep.org,La Canada Unified,Ms.,Marie,Kidd,Head of School,mkidd@crestviewprep.org,220,Non-religious,
124649,Los Angeles,19647336960884,CrossRoad Christian Academy,2818 Manhattan Beach Boulevard,Gardena,CA,90249,310-327-3094,info@crossroadca.org,Los Angeles Unified,Dr.,Alicia,Crosby,Head of School,drcrosby@crossroadca.org,120,Religious,Baptist
123034,Los Angeles,19649806934657,Crossroads School for Arts and Sciences,1714 21st Street,Santa Monica,CA,90404,310-829-7391,,Santa Monica-Malibu Unified,Ms.,Barbara,Whitney,Executive Director,,1154,Non-religious,
122428,Los Angeles,19644446929194,Culver City Christian School,11312 West Washington Boulevard,Los Angeles,CA,90066,310-391-6963,cccs@cccsmail.com,Culver City Unified,Mrs.,Deanna,Zamora,Director,dzamora@cccsmail.com,36,Religious,Other
120488,Los Angeles,19647336983167,Curtis School,15871 Mulholland Drive,Los Angeles,CA,90049,310-476-1251,psmailes@curtisschool.org,Los Angeles Unified,Mr.,Peter,Smailes,Headmaster,psmailes@curtisschool.org,493,Non-religious,
117374,Los Angeles,19647336144497,Damascus Road Academy,9338 Swinton Avenue,North Hills,CA,91343,818-438-4152,damascusroadacademy@me.com,LAUSD,Mrs.,Shirley,Mollica,Director,damascusroadacademy@me.com,9,Religious,Evangelical
121386,Los Angeles,19643296934665,Damien High School,2280 Damien Avenue,La Verne,CA,91750,909-596-1946,info@damien-hs.edu,Bonita Unified,Mrs.,Mary Ellen,Leggio,Other,leggio@damien-hs.edu,938,Religious,Roman Catholic
126599,Los Angeles,19642460112938,Day Star Learning Center,646 West Lancaster Boulevard Suite 105,Lancaster,CA,93534,661-945-7290,dorothye@avfdd.com,Antelope Valley Union High,Ms.,Teri,Lien,Administrator,tlien@avfdd.com,19,Non-religious,
129655,Los Angeles,19647336203400,DC Academy,626 Coronado Terrace,Los Angeles,CA,90026,213-273-7025,teens@dreamcenter.org,Los Angeles Unified,Miss,Kaitlyn,Tatum,Administrator,tatumkaitlyn@gmail.com,31,Religious,Church of the Four Square Gospel
124370,Los Angeles,19647336982748,De La Salle,16535 Chatsworth Street,Granada Hills,CA,91344,818-363-2270,monica.castaneda@sjbdls.org,Los Angeles Unified,Miss,Monica,Castaneda,Principal,monica.castaneda@sjbdls.org,400,Religious,Roman Catholic
121727,Los Angeles,19647336953988,Delphi Academy of Los Angeles,11341 Brainard Avenue,Lake View Terrace,CA,91342,818-583-1070,linda_hanson@delphila.org,Los Angeles Unified,Mrs.,Linda,Hanson,Administrator,linda_hanson@delphila.org,150,Non-religious,
128492,Los Angeles,19649806203749,Delphi Academy of Santa Monica,1229 4th Street,Santa Monica,CA,90401,310-526-2700,info@delphisantamonica.org,Santa Monica-Malibu Unified,Mrs.,Bridgette,Rappoport,Administrator,info@delphisantamonica.org,33,Non-religious,
118903,Los Angeles,19646676901110,Desert Christian Schools,44662 15th Street West,Lancaster,CA,93534,661-948-5071,cswetland@desertchristian.com,Lancaster Elementary,Mr.,Cecil,Swetland,Executive Director,cswetland@desertchristian.com,1153,Religious,Interdenominational
118433,Los Angeles,19646677077837,Desert Montessori Academy,44503 Fern Avenue,Lancaster,CA,93534,661-942-0218,desert_montessori_academy@yahoo.com,Lancaster Elementary,Ms.,Sharla,Sanchez,Principal,desert_montessori_academy@yahoo.com,11,Non-religious,
119194,Los Angeles,19647336139125,Discovery School,18719 Topham Street,Tarzana,CA,91335,818-881-9707,evanelevi@gmail.com,Los Angeles Unified,Ms.,Eyde,Mcallister,Director,eallister2001@yahoo.com,45,Non-religious,
122055,Los Angeles,19734607071087,Discovery World Montessori,801 Brea Canyon Road,Diamond Bar,CA,91789,909-598-5540,montessoriadmin@msn.com,Walnut Valley Unified,Ms.,Debbie,Lewis,Director,montessoriadmin@msn.com,73,,
127234,Los Angeles,19647336977706,Divine Providence Day Nursery and Kindergarten,2620 Monmouth Avenue,Los Angeles,CA,90007,213-747-3074,divine_providence@sbcglobal.net,Los Angeles Unified,Sr.,Mary,Gomez,Executive Director,divine_providence@sbcglobal.net,24,Religious,Roman Catholic
117162,Los Angeles,19647336961015,Divine Saviour,624 Cypress Avenue,Los Angeles,CA,90065,323-222-6077,principaldss@yahoo.com,Los Angeles Unified,Ms.,Maria,Jimenez,Principal,principaldss@yahoo.com,133,Religious,Roman Catholic
117146,Los Angeles,19647336961023,Dolores Mission,170 South Gless Street,Los Angeles,CA,90033,323-881-0001,kmoreno@dolores-mission.org,Los Angeles Unified,Mrs.,Karina,Moreno Corgan,Principal,kmoreno@dolores-mission.org,242,Religious,Roman Catholic
127005,Los Angeles,19648086914477,Don Bosco Technical Institute,1151 San Gabriel Boulevard,Rosemead,CA,91770,626-940-2000,xjimenez@boscotech.edu,Montebello Unified,Mr.,Xavier,Jimenez,Principal,xjimenez@boscotech.edu,400,Religious,Roman Catholic
116917,Los Angeles,19647336996664,Donna Ro,4946 West 20th Street,Los Angeles,CA,90016,323-938-5995,pico-school@sbcglobal.net,Los Angeles Unified,Mrs.,Betty,Dixon,Administrator,pico-school@sbcglobal.net,30,Non-religious,
119704,Los Angeles,19644516201990,Downey Christian School,10335 Paramount Boulevard,Downey,CA,90241,562-927-7540,thedcschool@aol.com,Downey Unified,Mrs.,sandra,Welch,Principal,thedcschool@aol.com,77,Religious,Not affiliated with any denomination
119406,Los Angeles,19647336145080,DTW Academy of Higher Education,20302 Gomero Circle,Carson,CA,90746,310-537-5075,develop.witheducation@yahoo.com,Los Angeles Unified,Mrs.,Roscolyn,Menefield,Administrator,develop.witheducation@yahoo.com,6,Non-religious,
117660,Los Angeles,19644696960322,Duarte Montessori School Inc.,1640 East 3rd Street,Duarte,CA,91010,626-303-2616,chitrauliyanage@gmail.com,Duarte Unified,Mrs.,Chitra,Liyanage,Director,chitrauliyanage@gmail.com,24,Non-religious,
126987,Los Angeles,19647336934707,Dubnoff Center for Child Development,10526 Dubnoff Way,North Hollywood,CA,91606,818-755-4950,karlau@dubnoffcenter.org,Los Angeles Unified School District,Ms.,Karla,Uribe,Director,karlau@dubnoffcenter.org,44,Non-religious,
129791,Los Angeles,19648656135958,Dunn Academy,28717 Seamount Drive,Rancho Palos Verdes,CA,90275,310-567-2228,dunn.academy@gmail.com,Palos Verdes Peninsula Unified,Mrs.,Michelle,Dunn,Director,dunn.academy@gmail.cok,11,Religious,Not affiliated with any denomination
132318,Los Angeles,19753336145932,Dynamic Education,765 36th Street,Manhattan Beach,CA,90266,310-531-4301,adesanto@dynamiceducation.us,Manhattan Beach,Mr.,Anthony,DeSanto,Executive Director,adesanto@dynamiceducation.us,14,Non-religious,
125092,Los Angeles,19644367078173,Eagle Academy,3430 East Acridge Drive,West Covina,CA,91791,626-332-9456,vhmarcus@aol.com,Covina-Valley Unified,Mr.,Robert W.,Marcus,Administrator,vhmarcus@aol.com,7,Religious,Baptist
119113,Los Angeles,19647336140743,East Beverly High School,672 South Lafayette Park Place Classroom 15,Los Angeles,CA,90057,213-389-3319,eastbeverlyhighschool@gmail.com,Los Angeles,Mr.,Chris,Hickey,Other,eastbeverlyhighschool@gmail.com,80,Non-religious,
128381,Los Angeles,19647337093297,East Valley Academy,20212 Londelius Street,Winnetka,CA,91306,818-727-9556,evaisp@hotmail.com,Los Angeles Unified,Ms.,Deborah,Selva,Director,evaisp@hotmail.com,41,Non-religious,
123873,Los Angeles,19642876977748,East Valley Adventist,3554 Maine Avenue,Baldwin Park,CA,91706,626-960-4751,eastvalley01@aol.com,Baldwin Park Unified,Mr.,David,Olivares,Principal,olivaresdoso@gmail.com,27,Religious,Seventh-day Adventist
129123,Los Angeles,19644446934715,ECF Kayne ERAS Center,5350 Machado Road,Culver City,CA,90230,310-737-9393,,Culver City Unified,Mr.,dwight,counsel,Director,isalinas@kayneeras.org,188,Non-religious,
128635,Los Angeles,19644446994966,Echo Center,3430 McManus Avenue,Culver City,CA,90232,310-838-2442,pdashiell@echohorizon.org rgusman@echohorizon.org,Culver City Unified,Mrs.,Vicki,Ishida,Director,vishida@echohorizon.org,22,Non-religious,
128628,Los Angeles,19644446926638,Echo Horizon,3430 McManus Avenue,Culver City,CA,90232,310-838-2442,pdashiell@echohorizon.org rgusman@echohorizon.org,Culver City Unified,Mrs.,Paula,Dashiell,Head of School,pdashiell@echohorizon.org,223,Non-religious,
130629,Los Angeles,19647336977771,Egremont Schools Inc.,19850 Devonshire Street,Chatsworth,CA,91311,818-363-7803,info@egremont.org,Los Angeles Unified,Ms.,Tina,Struve,Executive Director,tstruve@egremont.org,74,Non-religious,
124519,Los Angeles,19648576206189,EIL Excellence In Learning,36509 Jenna Lane,Palmdale,CA,93550,661-267-6414,ahryunbunch@gmail.com,Palmdale Elementary,Mr.,Walt,Bunch,Principal,waltbunch@gmail.com,13,Religious,Not affiliated with any denomination
131205,Los Angeles,19734376934723,Eko Multi-Purpose Center,403 South Santa Fe Avenue,Compton,CA,90224,310-537-9083,ekomulti@aol.com,Compton Unified,Mrs.,Mary,Martin,Administrator,ekomulti@aol.com,40,Non-religious,
131758,Los Angeles,19645017030208,El Monte Christian Academy,11129 Brockway Avenue,El Monte,CA,91731,626-442-4269,bernicupoli@yahoo.com,El Monte City Elementary,Rev.,Jonathan,Cupoli,Principal,cupjon@yahoo.com,30,Religious,Pentecostal
128533,Los Angeles,19645687096662,Elliott Institute Inc.,2506 Foothill Boulevard,La Crescenta,CA,91214,818-236-3603,apartida@elliottinstitute.com,Glendale Unified,Dr.,Alicia A.,Elliott,Executive Director,aelliott@elliottinstitute.com,22,Non-religious,
124420,Los Angeles,19647336961049,Emek Hebrew AcademyTeichman Family Torah Center,15365 Magnolia Boulevard,Sherman Oaks,CA,91403,818-783-3663,info@emek.org,Los Angeles Unified,Rabbi,Mordechai,Shifman,Head of School,mshifman@emek.org,441,Religious,Jewish
118919,Los Angeles,19647336201818,Emerson Academy for Arts and Sciences,12749 Ventura Boulevard,Studio City,CA,91604,818-761-4898,soniaroman@emersonacademy.org,Los Angeles Unified,Ms.,Sonia,Roman,Executive Director,soniaroman@emersonacademy.org,17,Non-religious,
128835,Los Angeles,19757136203905,Emmaus Lutheran,840 South Almansor,Alhambra,CA,91801,626-289-3664,kit.hittinger@gmail.com,Alhambra Unified,Mrs.,Kit,Hittinger,Principal,kit.hittinger@gmail.com,139,Religious,Lutheran
117883,Los Angeles,19650786961056,Epiphany Catholic,10915 Michael Hunt Drive,South El Monte,CA,91733,626-442-6264,eschool213@aol.com,Valle Lindo Elementary,Mrs.,Terri,Silva,Principal,eschool213@aol.com,121,Religious,Roman Catholic
128390,Los Angeles,19647336143176,Eric Hamilton's Academy of Learning (PSA),1053 South Cloverdale Avenue,Los Angeles,CA,90019,332-934-1960,erichamiltonsacademyoflearning@yahoo.com,LOS ANGELES UNIFIED,Miss,La Donna,Greene,Executive Director,ladonnaget6@yahoo.com,6,Non-religious,
131469,Los Angeles,19647336141386,Essence Learning Institute Inc.,7938 Andasol Avenue,Northridge,CA,91325,818-812-6322,drjmk@essencelearninginstitute.net,Los Angeles Unified,Miss,Janet,Knight,Other,msjsk@essencelearninginstitute.net,11,Non-religious,
126843,Los Angeles,19647907080864,Excellence In Education Academy,2640 South Myrtle Avenue,Monrovia,CA,91016,626-821-0025,eieacademy@gmail.com,Monrovia Unified,Mr.,Martin,Forte,Administrator,eieacademy@gmail.com,260,Non-religious,
123369,Los Angeles,19648816959134,Excelsior School,1539 East Howard Street,Pasadena,CA,91104,626-398-2388,admission@excelsiorschool.com,Pasadena Unified,Mr.,Harvey,Wyma,President,admission@excelsiorschool.com,96,Non-religious,
129354,Los Angeles,19642466130132,Fabunni Private School Inc.,4738 West Avenue J3,Lancaster,CA,93536,661-945-1040,eva.e.shanbrom@hotmail.com,Antelope Valley Union High,Mrs.,Eva,Shanbrom,Administrator,eva.e.shanbrom@hotmail.com,12,Non-religious,
128294,Los Angeles,19648817046014,Fair Oaks Academy,2704 Fair Oaks Avenue,Altadena,CA,91001,626-797-0758,fairoaksacademy@mindspring.com,Pasadena Unified,Mr.,Robert,Warner,Administrator,fairoaksacademy@mindspring.com,44,Non-religious,
124253,Los Angeles,19647337092521,Fairhaven Christian Academy,10438 Oro Vista Avenue,Sunland,CA,91040,818-434-7533,info@fairhavenca.com,Los Angeles Unified,Mrs.,Ruth,Markham,Administrator,ruth@fairhavenca.com,130,Religious,Not affiliated with any denomination
118563,Los Angeles,19734526924773,Fairway Education Center,19560 Walnut Drive South,Rowland Heights,CA,91748,909-869-5965,danachen168@yahoo.com,Rowland Unified,Mrs.,Dana,Chen,Administrator,danachen168@yahoo.com,22,Non-religious,
117034,Los Angeles,19647336934798,Faith Baptist,7644 Farralone Avenue,Canoga Park,CA,91304,818-340-6131,doreenboettcher@faithbaptist.org,Los Angeles Unified,Mr.,Roland,Rasmussen,Principal,,1158,Religious,Baptist
116803,Los Angeles,19647337083736,Family And Children Enrichment Services- FACES Elementary School,19000 A Saticoy Street,Reseda,CA,91335,818-666-8996,faceselementary@gmail.com,Los Angeles Unified,Mrs.,Debbie,Castle,Executive Director,faceselementary@gmail.com,10,Non-religious,
116849,Los Angeles,19644366143762,Firm Foundation Christian Academy,541 South Aldenville Avenue,Covina,CA,91723,626-938-1199,marycarnighan@firmfoundationacademy.net,Covina Valley School District,Ms.,Mary,Carnighan,Head of School,marycarnighan@firmfoundationacademy.net,148,Religious,Not affiliated with any denomination
128602,Los Angeles,19647257036833,First Baptist Church School,1000 Pine Avenue,Long Beach,CA,90813,562-432-8447,jallen@fbclb.org,Long Beach Unified,Ms.,James,Allen,Administrator,jallen@fbclb.org,160,Religious,Baptist
117467,Los Angeles,19650606967921,First Lutheran,2900 West Carson Street,Torrance,CA,90503,310-320-9920,ammentorps@flchurch.org,Torrance Unified,Mrs.,Sandy,Ammentorp,Principal,ammentorps@flchurch.org,365,Religious,Lutheran
119800,Los Angeles,19650526962203,First Lutheran School,9123 Broadway,Temple City,CA,91780,626-287-0968,mguerra@firstlutherantc.org,Temple City Unified,Mr.,Richard,Swanson,Principal,teachrs7@yahoo.com,47,Religious,Lutheran
