'FacNum','Capacity','LicStatus','Name','Address','City','State','Zipcode','Telephone'
191593050,51,'Licensed','ACACIA MONTESSORI SCHOOL','450 W ROWLAND AVE','COVINA','CA',91723,'(626) 966-9356'
191593078,28,'Licensed','BELAIRE LITTLE PEOPLE SCHOOL','816 W SERVICE','WEST COVINA','CA',91790,'(626) 960-2522'
191593229,75,'Licensed','CHILDREN''S MONTESSORI CENTER OF VIA VERDE','1190 VIA VERDE','SAN DIMAS','CA',91773,'(909) 599-2224'
191593330,55,'Licensed','MT. CALVARY FAITH LUTHERAN PRESCHOOL & CHILD CARE','2110 W. FRANCISQUITO AVE.','WEST COVINA','CA',91790,'(818) 962-1899'
191593432,72,'Licensed','PARK WEST CHILDREN''S CENTER','1515 W. MISSION BOULEVARD','POMONA','CA',91766,'(909) 623-4875'
191593518,23,'Licensed','OPTIONS HEAD START - SHIVELY','1431 N. CENTRAL AVENUE','SOUTH EL MONTE','CA',91733,'(626) 459-3085'
191593520,22,'Licensed','OPTIONS HEAD START - NEW TEMPLE','11033 E. CENTRAL AVENUE','SOUTH EL MONTE','CA',91733,'(626) 442-7576'
191593584,27,'Licensed','NOOR MONTESSORI CHILD CARE CENTER','1012 AILERON AVENUE','LA PUENTE','CA',91744,'(626) 336-5956'
191593599,22,'Licensed','DUARTE UNIFIED SCHOOL DIST.-MAXWELL SITE','733 EUCLID','DUARTE','CA',91010,'(818) 358-1191'
191593621,45,'Licensed','MONTE VISTA HEAD START/STATE PRESCHOOL','11111 THIENES AVE.','EL MONTE','CA',91733,'(626) 652-4250'
191593623,75,'Licensed','MAXSON HEAD START/STATE PRESCHOOL','12380 FELIPE','EL MONTE','CA',91732,'(626) 652-4250'
191593625,42,'Licensed','WILLARD PAYNE HEAD START/STATE PRESCHOOL','2850 N. MOUNTAIN VIEW RD.','EL MONTE','CA',91732,'(626) 575-2177'
191593629,44,'Licensed','COGSWELL HEAD START/STATE PRESCHOOL','11050 FINEVIEW ST.','EL MONTE','CA',91733,'(818) 575-2220'
191593672,45,'Licensed','APOLLO II','7850 QUILL DR.','DOWNEY','CA',90242,'(562) 861-5857'
191593680,45,'Licensed','LACC CHILDREN''S HOUSE','1547 LINCOLN AVE.','POMONA','CA',91767,'(909) 626-0091'
191593964,35,'Licensed','FAITH LUTHERAN CHURCH AND SCHOOL','9920 SOUTH MILLS AVENUE','WHITTIER','CA',90604,'(562) 941-0245'
191594012,80,'Licensed','TEMPLE BETH ISRAEL PRESCHOOL','3033 N. TOWNE AVE.','POMONA','CA',91767,'(909) 626-6937'
191594112,60,'Licensed','VIRGIN MARY PRESCHOOL AND DAY CARE CENTER','700 W. FRONT STREET','ALHAMBRA','CA',91801,'(626) 284-6558'
191594162,79,'Licensed','ALMANSOR CENTER (THE)','1955 FREMONT AVENUE','SOUTH PASADENA','CA',91030,'(323) 341-7768'
191594240,118,'Licensed','WEST COVINA EDUCATION CENTER INC.','2009 WEST GARVEY AVE.','WEST COVINA','CA',91790,'(626) 962-6972'
191594282,45,'Licensed','MAPLE AVE PRESCHOOL','332 N. MAPLE AVE.','MONTEBELLO','CA',90640,'(323) 724-3939'
191594334,74,'Licensed','LI''L TOOTS PRE-SCHOOL','3527 LEXINGTON AVE.','EL MONTE','CA',91731,'(626) 442-7902'
191594750,60,'Licensed','ST. JOHNS PRESCHOOL AND CHILD CARE','425 N. 18TH STREET','MONTEBELLO','CA',90640,'(323) 722-9885'
191594914,106,'Licensed','CERRITOS COLLEGE CHILD DEVELOPMENT CENTER','11110 ALONDRA BLVD','NORWALK','CA',90650,'(562) 860-2451'
191595830,42,'Licensed','FOSTER ROAD STATE PRESCHOOL','13930 E. FOSTER RD.','LA MIRADA','CA',90638,'(562) 921-9908'
191595960,134,'Licensed','UNITED CHRISTIAN EDUCATION CENTER','16152 GALE AVENUE','HACIENDA HEIGHTS','CA',91745,'(626) 336-3334'
191596102,22,'Licensed','OPTIONS-HEAD START-RECREATION PARK','527 S. MOUNTAIN','MONROVIA','CA',91016,'(818) 303-7325'
191596182,104,'Licensed','CHILD DEVELOPMENT CENTER','1100 NORTH GRAND AVE','WALNUT','CA',91789,'(909) 594-5611'
191596338,23,'Licensed','OPTIONS-HEAD START - FAIR VALLEY','231 E. STEPHANIE','COVINA','CA',91723,'(626) 331-7961'
191596484,190,'Licensed','MONROVIA UNIFIED SCHOOL DISTRICT-PRESCHOOL CENTER','1000 S. CANYON BLVD.','MONROVIA','CA',91016,'(626) 471-2001'
191596556,58,'Licensed','WONDER YEARS MONTESSORI SCHOOL','141 W. LAS TUNAS','ARCADIA','CA',91007,'(626) 445-8834'
191596564,72,'Licensed','KIDS AND BLOCKS','10262 S. COLIMA RD.','WHITTIER','CA',90603,'(562) 903-1460'
191596644,90,'Licensed','DUARTE UNIFIED SCHOOL DISTRICT HEAD START','1433 CRESTFIELD DRIVE','DUARTE','CA',91010,'(626) 599-5000'
191596680,60,'Licensed','FOOTHILL OAKS ACADEMY','822 BRADBOURNE ST.','DUARTE','CA',91010,'(818) 301-1354'
191596978,60,'Licensed','EAST VALLEY BOYS & GIRLS CLUB','4100 BALDWIN PARK BLVD.','BALDWIN PARK','CA',91706,'(626) 338-1854'
191597080,23,'Licensed','HACIENDA LA PUENTE HEAD START/STATE PS-GLENELDER','16234 FOLGER','HACIENDA HEIGHTS','CA',91745,'(626) 933-6216'
191597312,18,'Licensed','MONTEREY VISTA HEAD START','901 E. GRAVES AVENUE','MONTEREY PARK','CA',91754,'(626) 307-3304'
191597316,20,'Licensed','PUENTE AVENUE PRESCHOOL','14032 DILLERDALE AVE','LA PUENTE','CA',91746,'(626) 338-3464'
191597334,82,'Licensed','CHILDTIME CHILDREN''S CENTER','1418 SOUTH VEGA','ALHAMBRA','CA',91801,'(626) 289-3823'
191597452,53,'Licensed','JACKSON CHILD DEVELOPMENT CENTER','8535 CONTRERAS ST.','PARAMOUNT','CA',90723,'(562) 602-6900'
191597454,24,'Licensed','HACIENDA LA PUENTE PRESCHOOL (VALINDA)','1030 INDIAN SUMMER','VALINDA','CA',91744,'(626) 933-4756'
191597458,29,'Licensed','HACIENDA LA PUENTE PRESCHOOL (LASSALETTE)','14333 LASSALETTE','LA PUENTE','CA',91744,'(626) 933-1470'
191597486,144,'Licensed','MADISON/CHILD DEVELOPMENT CENTER','1351 S. MAIN STREET','POMONA','CA',91766,'(909) 622-9805'
191597488,24,'Licensed','SAN JOSE/CHILD DEVELOPMENT CENTER','2015 CADILLAC DRIVE','POMONA','CA',91767,'(909) 397-4673'
191597490,52,'Licensed','BARFIELD/CHILD DEVELOPMENT CENTER','2181 NORTH SAN ANTONIO AVE.','POMONA','CA',91766,'(909) 397-4578'
191597492,78,'Licensed','WASHINGTON/CHILD DEVELOPMENT CENTER','975 E. NINTH AVE','POMONA','CA',91766,'(909) 397-4688'
191597494,92,'Licensed','ARROYO/CHILD DEVELOPMENT CENTER','1605 W. ARROYO AVE.','POMONA','CA',91768,'(909) 397-4573'
191597496,24,'Licensed','WESTMONT/CHILD DEVELOPMENT CENTER','1780 W. NINETH STREET','POMONA','CA',91768,'(909) 397-4622'
191597498,48,'Licensed','LEXINGTON/CHILD DEVELOPMENT CENTER','550 W. LEXINGTON AVE.','POMONA','CA',91768,'(909) 397-4622'
191597512,20,'Licensed','ERNIE PYLE SCHOOL-BELLFLOWER U.S.D.','14500 S. WOODRUFF AVE.','BELLFLOWER','CA',90706,'(562) 925-8084'
191597514,60,'Licensed','WASHINGTON SCHOOL-BELLFLOWER USD','9725 E. JEFFERSON ST.','BELLFLOWER','CA',90706,'(562) 804-6414'
191597516,45,'Licensed','THOMAS JEFFERSON C.C.C-BELLFLOWER U.S.D.','9980 E. CEDAR','BELLFLOWER','CA',90706,'(562) 804-6509'
191597530,28,'Licensed','OPTIONS-STATE PRESCHOOL-RAMONA','509 WEST NORWOOD','ALHAMBRA','CA',91803,'(818) 289-9792'
191597590,62,'Licensed','CANAAN PRE-SCHOOL','17200 CLARK AVE.','BELLFLOWER','CA',90706,'(562) 866-6530'
191597606,133,'Licensed','SONSHINE PRE-SCHOOL CERRITOS CHURCH OF THE NAZAREN','12229 E. DEL AMO BLVD.','CERRITOS','CA',90703,'(562) 809-6855'
191597634,48,'Licensed','HOPE LUTHERAN PRESCHOOL','1041 E. FOOTHILL BLVD.','GLENDORA','CA',91740,'(626) 335-5315'
191597672,23,'Licensed','OPTIONS-HEAD START-VINCENT','1001 W. GARVEY AVE. NORTH','WEST COVINA','CA',91790,'(626) 280-4222'
191597736,38,'Licensed','CARVER HEAD START/STATE PRESCHOOL','19200 ELY STREET','CERRITOS','CA',90703,'(562) 229-7933'
191597763,24,'Licensed','OPTIONS STATE HEADSTART-WILLOWOOD','2021 ALWOOD ROOM 9','WEST COVINA','CA',91790,'(626) 851-9887'
191597778,25,'Licensed','OPTIONS-HEAD START-NORTHAM','423 SHIPMAN','LA PUENTE','CA',91744,'(626) 913-0317'
191597802,25,'Licensed','ESTHER''S NEST CHILDREN''S SCHOOL','308 NORTH NEW AVE','MONTEREY PARK','CA',91754,'(626) 288-0323'
191597832,83,'Licensed','MAOF CHILD CARE CENTER - DOWNEY','8100 TELEGRAPH ROAD','DOWNEY','CA',90240,'(562) 806-5054'
191597974,25,'Licensed','UNITED MOLOKAN CHRISTIAN ASSOC.PRESCHOOL','16222 E. SORIANO DRIVE','HACIENDA HEIGHTS','CA',91745,'(626) 336-5958'
191598042,100,'Licensed','ONEONTA MONTESSORI SCHOOL','2221 POPLAR BLVD.','ALHAMBRA','CA',91801,'(626) 284-0840'
191598056,24,'Licensed','OPTIONS CDC - ROTARY PARK','418 CALIFORNIA ST.','MONROVIA','CA',91016,'(626) 305-0713'
191598098,40,'Licensed','SUVA ELEMENTARY SCHOOL','6740 EAST SUVA STREET','BELL GARDENS','CA',90201,'(562) 927-1827'
191598106,41,'Licensed','GARFIELD ELEMENTARY SCHOOL','7425 SOUTH GARFIELD AVENUE','BELL GARDENS','CA',90201,'(562) 927-1916'
191598108,42,'Licensed','BELL GARDENS ELEMENTARY SCHOOL','5620 QUINN STREET','BELL GARDENS','CA',90201,'(562) 927-1223'
191598114,48,'Licensed','KINGSLEY/CHILD DEVELOPMENT CENTER','1170 WASHINGTON STREET','POMONA','CA',91767,'(909) 397-4609'
191598242,72,'Licensed','VEJAR/CHILD DEVELOPMENT CENTER','1381 SOUTH WHITE AVE.','POMONA','CA',91768,'(909) 397-4985'
191598450,64,'Licensed','ALCOTT/CHILD DEVELOPMENT CENTER','1600 S. TOWNE AVE.','POMONA','CA',91766,'(909) 397-4622'
191598476,22,'Licensed','KELLOGG POLYTECNIC/CHILD DEVELOPMENT CENTER','610 MEDINA ST.','POMONA','CA',91768,'(909) 397-4575'
191598510,94,'Licensed','CREATIVE DAY ACADEMY','8740 RAMONA STREET','BELLFLOWER','CA',90706,'(562) 634-7527'
191598532,40,'Licensed','HACIENDA LA PUENTE/HEAD START-KWIS SITE','1925 S. KWIS AVE.','HACIENDA HEIGHTS','CA',91745,'(626) 933-1460'
191598564,115,'Licensed','EL MONTE-ROSEMEAD ADULT SCHOOL GRANADA PRESCHOOL','3515 GRANADA AVE.','EL MONTE','CA',91731,'(626) 350-6179'
191598774,24,'Licensed','VALENCIA ELEMENTARY SCHOOL','9241 E COSGROVE ST. PRESCH. RM','PICO RIVERA','CA',90660,'(562) 942-2247'
191598776,48,'Licensed','SO RANCHITO ELEM SCHOOL SITE (ROOM K2)','5241 S PASSONS BL RM 20','PICO RIVERA','CA',90660,'(562) 801-5117'
191598778,24,'Licensed','NORTH RANCHITO ELEMENTARY SCHOOL SITE','8837 E. OLYMPIC BLVD. K-1','PICO RIVERA','CA',90660,'(562) 942-0324'
191598790,24,'Licensed','ROSEMEAD SCHOOL DISTRICT-SAVANNAH SCHOOL SITE','3720 NO. RIO HONDO AVE.','ROSEMEAD','CA',91770,'(626) 442-5413'
191598792,24,'Licensed','ROSEMEAD SCHOOL DISTRICT-ENCINITA SCHOOL SITE','4515 NO. ENCINITA AVE.','ROSEMEAD','CA',91770,'(626) 286-0112'
191598794,46,'Licensed','ROSEMEAD SCHOOL DISTRICT/JANSON FACILITY','8628 E. MARSHALL ST.','ROSEMEAD','CA',91770,'(626) 288-4134'
191598796,24,'Licensed','ROSEMEAD SCHOOL DISTRICT-SHUEY SCHOOL SITE','8472 E. WELLS','ROSEMEAD','CA',91770,'(626) 287-1733'
191598966,60,'Licensed','EL MONTE CITY SCHOOL DIST-CORTADA ELEMENTARY SCHOO','3111 N. POTRERO AVE.','EL MONTE','CA',91731,'(626) 575-2365'
191598968,84,'Licensed','EL MONTE CITY SCHOOL DISTRICT - LE GORE','11121 E. BRYANT RD.','EL MONTE','CA',91731,'(818) 575-2393'
191598990,15,'Licensed','UNITED METHODIST CHURCH','6440 PARAMOUNT BOULEVARD','PICO RIVERA','CA',90660,'(562) 949-1981'
191599338,24,'Licensed','OPTIONS HEAD START-WHITCOMB','350 W. MAUNA LOA','GLENDORA','CA',91740,'(626) 914-0149'
191599350,23,'Licensed','OPTIONS HEAD START-YORBITA','520 VIDALIA','LA PUENTE','CA',91744,'(626) 964-7830'
191599462,17,'Licensed','SALVATION ARMY PRESCHOOL','12000 WASHINGTON BOULEVARD','WHITTIER','CA',90606,'(562) 696-7175'
191599656,24,'Licensed','WORKMAN ELEMENTARY SCHOOL','16000 WORKMAN','LA PUENTE','CA',91744,'(626) 855-3800'
191599772,24,'Licensed','OPTION-HEAD START/STATE PRESCHOOL','4949 BONNIE COVE','COVINA','CA',91724,'(626) 967-1775'
191599868,72,'Licensed','HARRISON/CHILD DEVELOPMENT CENTER','425 EAST HARRISON','POMONA','CA',91767,'(909) 397-4622'
191599870,48,'Licensed','PHILADELPHIA/CHILD DEVELOPMENT CENTER','600 E. PHILADELPHIA ST.','POMONA','CA',91766,'(909) 397-4622'
191599880,40,'Licensed','WEST WHITTIER','6411 SOUTH NORWALK','WHITTIER','CA',90601,'(562) 695-1070'
191599890,48,'Licensed','NELSON LAUP','330 CALIFORNIA AVE','LA PUENTE','CA',91744,'(626) 933-6544'
191599892,24,'Licensed','WING LANE ELEMENTARY','16605 WING LANE','VALINDA','CA',91744,'(626) 933-6544'
191599976,40,'Licensed','NIEMES HEADSTART/STATE PRESCHOOL','16715 S JERSEY AVENUE','ARTESIA','CA',90701,'(562) 860-3189'
191600010,100,'Licensed','ADAT SHALOM','3030 WESTWOOD BLVD','LOS ANGELES','CA',90034,'(310) 475-4985'
191600029,78,'Licensed','ASCENSION LUTHERAN CHURCH DAY NURSERY','26231 SILVER SPUR ROAD','RANCHO PALOS VERDES','CA',90275,'(310) 373-6083'
191600078,113,'Licensed','BEVERLY HILLS PRESBYTERIAN CHURCH NURSERY SCHOOL','505 NORTH RODEO DRIVE','BEVERLY HILLS','CA',90210,'(310) 271-5197'
191600090,24,'Licensed','BROADACRES PRE-SCHOOL','4915 PALOS VERDES DRIVE NORTH','ROLLING HILLS ESTATE','CA',90274,'(310) 375-7301'
191600094,45,'Licensed','LEO BAECK TEMPLE EARLY CHILDHOOD CENTER','1300 N SEPULVEDA BLVD.','LOS ANGELES','CA',90049,'(310) 476-2274'
191600101,140,'Licensed','BRENTWOOD PRESBYTERIAN CHURCH PRESCHOOL','12000 SAN VICENTE BOULEVARD','LOS ANGELES','CA',90049,'(310) 826-2020'
191600112,24,'Licensed','ST. TIMOTHY''S EPISCOPAL CHURCH AND DAY SCHOOL','312 S. OLEANDER AVE.','COMPTON','CA',90220,'(310) 638-6319'
191600175,74,'Licensed','COVENANT PRESBYTERIAN CHURCH PRESCHOOL','6323 WEST 80 STREET','LOS ANGELES','CA',90045,'(310) 670-5758'
191600232,114,'Licensed','FIRST METHODIST CHURCH NURSERY SCHOOL','1010-11TH STREET','SANTA MONICA','CA',90403,'(310) 395-7292'
191600233,103,'Licensed','FIRST PRESBYTERIAN CHC OF SANTA MONICA NURSERY SC','1248 SECOND ST','SANTA MONICA','CA',90401,'(310) 451-9259'
191600254,75,'Licensed','GARDENA VALLEY CHRISTIAN PRE-SCHOOL','1409 WEST 182ND STREET','GARDENA','CA',90247,'(310) 324-9736'
191600276,78,'Licensed','DISCOVERYLAND PRESCHOOL OF SOUTH BAY JR. ACADEMY','4400 DEL AMO BLVD.','TORRANCE','CA',90503,'(310) 371-4503'
191600304,67,'Licensed','HARBOR CHURCH PRE-SCHOOL','1716 W. 254TH STREET','LOMITA','CA',90717,'(213) 534-8278'
191600356,136,'Licensed','WHITEWOOD CHILD DEVELOPMENT CENTER','5511 WHITEWOOD AVE','LAKEWOOD','CA',90712,'(562) 531-6333'
191600388,40,'Licensed','LA PLAYA COOPERATIVE NURSERY SCHOOL','5041 RHODA WAY','CULVER CITY','CA',90230,'(310) 751-6827'
191600391,64,'Licensed','GRACE FIRST PRESBYTERIAN CHURCH PRESCHOOL','3955 STUDEBAKER ROAD','LONG BEACH','CA',90808,'(562) 425-0080'
191600422,40,'Licensed','LITTLE VILLAGE NURSERY SCHOOL','11827 WEST PICO BOULEVARD','LOS ANGELES','CA',90064,'(310) 479-8468'
191600429,42,'Licensed','MALIBU METHODIST CHURCH NURSERY SCHOOL','30128 MORNING VIEW DRIVE','MALIBU','CA',90265,'(310) 457-5144'
191600443,210,'Licensed','BARBARA AND RAY ALPERT JEWISH COMMUNITY CENTER','3801 EAST WILLOW AVENUE','LONG BEACH','CA',90815,'(562) 426-7601'
191600460,50,'Licensed','REDWOOD VILLAGE CHILDREN CENTER','13150 MAXELLA AVENUE','MARINA DEL REY','CA',90292,'(310) 306-7815'
191600479,44,'Licensed','PLAY MOUNTAIN PLACE','6063 HARGIS STREET','LOS ANGELES','CA',90034,'(323) 870-4381'
191600495,97,'Licensed','MOUNT OLIVE LUTHERAN CHRISTIAN DAY NURSERY','1343 OCEAN PARK BOULEVARD','SANTA MONICA','CA',90405,'(310) 452-2342'
191600528,90,'Licensed','PACIFIC PALISADES PRESBYTERIAN NURSERY SCHOOL','15821 SUNSET BLVD','PACIFIC PALISADES','CA',90272,'(213) 454-0737'
191600529,49,'Licensed','PAGE SCHOOL OF BEVERLY HILLS','419 S ROBERTSON BLVD','BEVERLY HILLS','CA',90211,'(323) 272-3429'
191600539,54,'Licensed','PALO VERDE CHRISTIAN CHURCH NURSERY SCHOOL','2501 PALO VERDE AVE','LONG BEACH','CA',90815,'(562) 598-5215'
191600541,24,'Licensed','PALOS VERDES HILLS COOPERATIVE NURSERY SCHOOL','6 LARIAT LANE','ROLLING HILLS ESTATE','CA',90274,'(310) 377-8839'
191600560,64,'Licensed','PRESBYTERIAN PRE-SCHOOL','1957 REDONDO BEACH BOULEVARD','GARDENA','CA',90247,'(310) 329-4030'
191600569,30,'Licensed','RANCHO CO-OP NURSERY SCHOOL','2551 MOTOR AVENUE','LOS ANGELES','CA',90064,'(310) 558-9378'
191600586,17,'Licensed','RUSTIC CANYON PARENTS NURSERY SCHOOL','601 LATIMER ROAD','SANTA MONICA','CA',90402,'(310) 459-1049'
191600604,115,'Licensed','ROLLING HILLS UNITED METHODIST CHURCH PRE-SCHOOL','26438 CRENSHAW BL','ROLLING HILLS ESTATE','CA',90274,'(310) 377-0742'
191600628,44,'Licensed','SOUTHERN CALIFORNIA MONTESSORI SCHOOL','1430 CENTINELA AVE','LOS ANGELES','CA',90025,'(310) 820-3925'
191600630,90,'Licensed','ST ANTHONY''S DAY NURSERY','1044 W. 163RD STREET','GARDENA','CA',90247,'(310) 329-8654'
191600634,71,'Licensed','ST JOHN''S PRESBYTERIAN NURSERY SCHOOL','11000 NATIONAL BOULEVARD','LOS ANGELES','CA',90064,'(310) 477-0507'
191600639,68,'Licensed','ST MATTHEWS PARISH SCHOOL','1031 BIENVENEDA AVE','PACIFIC PALISADES','CA',90272,'(310) 454-1359'
191600650,298,'Licensed','STEPHEN S. WISE TEMPLE PRE-SCHOOL','15500 STEPHEN S. WISE DR.','LOS ANGELES','CA',90077,'(310) 889-2248'
191600666,54,'Licensed','ST PETER''S BY THE SEA PRESBYTERIAN CHURCH','6410 PALOS VERDES DRIVE SOUTH','RANCHO PALOS VERDES','CA',90274,'(310) 377-1194'
191600675,134,'Licensed','TEMPLE BETH AM NURSERY SCHOOL','1039 S LA CIENEGA','LOS ANGELES','CA',90035,'(310) 652-7353'
191600677,60,'Licensed','TEMPLE EMANUEL','300 NORTH CLARK DRIVE','BEVERLY HILLS','CA',90211,'(213) 276-9776'
191600678,153,'Licensed/Pending Increase','TEMPLE ISAIAH PRE-SCHOOL CENTER','10345 W PICO BLVD','LOS ANGELES','CA',90064,'(310) 553-3552'
191600684,125,'Licensed','FIRST LUTHERAN CIRCLE OF LOVE PRESCHOOL','1100 POINSETTIA AVE.','MANHATTAN BEACH','CA',90266,'(310) 545-5653'
191600685,86,'Licensed','GARDENA CHRISTIAN ACADEMY','16311 SOUTH WESTERN AVENUE','GARDENA','CA',90247,'(310) 527-0348'
191600701,96,'Licensed','TRINITY LUTHERAN PRE-SCHOOL & DAY NURSERY','4726 W. 129TH STREET','HAWTHORNE','CA',90250,'(310) 675-4493'
191600736,30,'Licensed','WEST LOS ANGELES METHODIST PRE-SCHOOL','1637 BUTLER AVE','LOS ANGELES','CA',90025,'(310) 479-1682'
191600754,59,'Licensed/Pending Increase','WESTWOOD HILLS PRESCHOOL','1989 WESTWOOD BOULEVARD','LOS ANGELES','CA',90025,'(310) 474-7398'
191600755,80,'Licensed','WESTWOOD PRESBYTERIAN CHURCH','10822 WILSHIRE BLVD','LOS ANGELES','CA',90024,'(310) 474-2889'
191600808,82,'Licensed','METHODIST PRESCHOOL OF PACIFIC PALISADES','801 VIA DE LA PAZ','PACIFIC PALISADES','CA',90272,'(310) 454-4600'
191600878,85,'Licensed','ANTHONY''S PRE-SCHOOL','8702-8708 CRENSHAW BLVD.','INGLEWOOD','CA',90301,'(323) 751-2646'
191600895,30,'Licensed','RIVIERA UNITED METHODIST PRESCHOOL','375 PALOS VERDES BLVD','REDONDO BEACH','CA',90277,'(310) 378-9273'
191600942,54,'Licensed','HAPPYLAND PRESCHOOL','4045 LAFAYETTE PLACE','CULVER CITY','CA',90230,'(310) 839-3739'
191600943,60,'Licensed','BETHANY LUTHERAN CHURCH PRESCHOOL','4644 CLARK AVE','LONG BEACH','CA',90808,'(562) 429-7335'
191600963,17,'Licensed','BAYSHORE NURSERY SCHOOL','5431 OCEAN BLVD','LONG BEACH','CA',90803,'(562) 570-1715'
191600999,89,'Licensed','MEL-O-DEE MONTESSORI CENTER','3659 MOTOR AVE','LOS ANGELES','CA',90034,'(310) 837-3431'
191601006,56,'Licensed','M A W CHILDREN''S CTR','5510 CLARK AVE','LAKEWOOD','CA',90712,'(562) 867-4083'
191601010,105,'Licensed','BELMONT HEIGHTS UNITED METHODIST CHURCH NURSERY S','317 TERMINO AVE','LONG BEACH','CA',90814,'(562) 438-1466'
191601050,49,'Licensed','OAK TREE ACADEMY','1710 REDONDO AVENUE','LONG BEACH','CA',90804,'(562) 597-8611'
191601084,61,'Licensed','UNIVERSITY OF CHILDREN (THE)','1518 CENTINELA AVENUE','INGLEWOOD','CA',90302,'(310) 677-4406'
191601116,32,'Licensed','LITTLE THINKERS PRE-SCHOOL','1415 CENTINELA AVENUE','INGLEWOOD','CA',90302,'(310) 671-9795'
191601362,30,'Licensed','PILGRIM LUTHERAN CHURCH','1730 WILSHIRE','SANTA MONICA','CA',90403,'(310) 828-6233'
191601364,66,'Licensed','ASCENSION LUTHERAN PRESCHOOL & CHILD CARE CENTER','17910 S. PRAIRIE AVE','TORRANCE','CA',90504,'(310) 214-3905'
191601480,26,'Licensed','HILL AN'' DALE FAMILY LEARNING CTR. - OLD FIREHOUS','2801 25TH ST.','SANTA MONICA','CA',90405,'(310) 450-7596'
191601484,122,'Licensed','UCLA EARLY CARE AND EDUCATION','101 S. BELLAGIO RD.','LOS ANGELES','CA',90095,'(310) 825-5086'
191601500,83,'Licensed','NEW WORLD MONTESSORI SCHOOL','10520 REGENT STREET','LOS ANGELES','CA',90034,'(310) 838-4044'
191601503,81,'Licensed','NORTH TORRANCE DAY CARE CENTER','2806 WEST 182ND STREET','TORRANCE','CA',90504,'(310) 323-6995'
191601546,72,'Licensed','WASHINGTON CHILD DEVELOPMENT CENTER','2600 RIPLEY AVENUE','REDONDO BEACH','CA',90278,'(310) 379-9511'
191601560,52,'Licensed','SUNSHINE PRE-SCHOOL','11942 SUNSET BOULEVARD','LOS ANGELES','CA',90049,'(310) 472-2212'
191601563,80,'Licensed','BRIGHTER DAYS MONTESSORI SCHOOL','1903 SUMMERLAND','RANCHO PALOS VERDES','CA',90732,'(310) 831-2600'
191601620,42,'Licensed','FIRST STEP','2650 SECOND STREET','SANTA MONICA','CA',90405,'(310) 399-8118'
191601679,60,'Licensed','CALIFORNIA HEIGHTS UNITED METHODIST NURSERY SCHOO','3759 ORANGE AVE','LONG BEACH','CA',90807,'(562) 595-0056'
191601744,15,'Licensed','PRESCHOOL LEARNING FOR AVALON YOUTH','4 BIRD PARK ROAD','AVALON','CA',90704,'(310) 510-2324'
191601750,59,'Licensed','CHRIST LUTHERAN PRE-SCHOOL','6500 STEARNS','LONG BEACH','CA',90815,'(562) 594-6117'
191601794,47,'Licensed','CREATIVE ARTS','1423 WALNUT AVE','LONG BEACH','CA',90813,'(562) 591-2508'
191601808,42,'Licensed','CSUDH INFANT-TODDLER DEVELOPMENT CENTER','1000 E. VICTORIA STREET','CARSON','CA',90747,'(310) 243-1011'
191601818,63,'Licensed','DOROTHY AHRENS NURSERY SCHOOL','4960 LONG BEACH BLVD','LONG BEACH','CA',90805,'(562) 423-3880'
191601858,74,'Licensed','FIRST LUTHERAN EARLY EDUCATION CENTER','2900 CARSON STREET','TORRANCE','CA',90503,'(310) 320-9923'
191601872,30,'Licensed','SUSAN SIMS BODENSTEIN PRE-SCHOOL','201 HAMPTON DRIVE','VENICE','CA',90291,'(310) 396-7733'
191601892,73,'Licensed','GOOD SHEPHERD PRE-SCHOOL','21100 VICTOR ST','TORRANCE','CA',90503,'(310) 542-1649'
191601985,54,'Licensed','KNOX PRESBYTERIAN CHURCH DAY NURSERY SCHOOL','5840 LA TIJERA BL.','LOS ANGELES','CA',90056,'(323) 292-0653'
191601997,71,'Licensed','LA TIJERA METHODIST CHURCH','7400 OSAGE AVE','LOS ANGELES','CA',90045,'(310) 641-4173'
191602005,84,'Licensed','LAKEWOOD VILLAGE COMMUNITY CHURCH NURSERY SCHOOL','4919 CENTRALIA','LONG BEACH','CA',90808,'(562) 421-4486'
191602025,44,'Licensed','CRENSHAW CHILDREN''S CTR','18909 CRENSHAW BLVD','TORRANCE','CA',90503,'(310) 323-8739'
191602044,91,'Licensed','LONG BEACH DAY NURSERY - EAST BRANCH','3965 BELLFLOWER BLVD.','LONG BEACH','CA',90808,'(562) 421-1488'
191602046,100,'Licensed','LONG BEACH DAY NURSERY - WEST BRANCH','1548 CHESTNUT AVE','LONG BEACH','CA',90813,'(562) 591-0509'
191602052,84,'Licensed','LOS ALTOS BRETHREN CHURCH','6565 STEARNS ST','LONG BEACH','CA',90815,'(562) 430-6813'
191602055,38,'Licensed','LOS ALTOS UNITED CHURCH NURSERY (CONGREGATIONAL)','5550 ATHERTON ST','LONG BEACH','CA',90815,'(562) 596-2108'
191602056,50,'Licensed','LOS ALTOS UNITED METHODIST PRESCHOOL','5950 E WILLOW ST','LONG BEACH','CA',90815,'(562) 598-3713'
191602060,72,'Licensed','WESTWOOD UNITED METHODIST CHURCH PRESCHOOL','10497 WILSHIRE BLVD','LOS ANGELES','CA',90024,'(310) 474-8986'
191602063,30,'Licensed','MANHATTAN BEACH NURSERY SCHOOL','1520 NELSON AVE','MANHATTAN BEACH','CA',90266,'(310) 376-1910'
