"","SchCode","COUNTY","PubPriv","District.x","CITY","School.x","Total","UptodateTot","UptodatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HEPBTot","HEPBPct","VariTot","VariPct","Reported","PBEPctCalc","CDSCode","County","District.y","School.y","Street","City","Zip","State","Phone"
"372",6109870,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","COBBLESTONE ELEMENTARY",48,45,94,0,0,0,0,3,6,45,94,45,94,45,94,45,94,45,94,"Y",0.0625,"31750856109870","Placer","Rocklin Unified","Cobblestone Elementary","5740 Cobblestone Drive","Rocklin","95765-4193","CA","(916) 632-0140"
"373",6110118,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","JOHN EHRHARDT ELEMENTARY",120,115,96,1,1,1,1,3,3,115,96,115,96,116,97,116,97,116,97,"Y",0.025,"34673146110118","Sacramento","Elk Grove Unified","John Ehrhardt Elementary","8900 Old Creek Drive","Elk Grove","95758-6150","CA","(916) 686-7259"
"374",6110167,"EL DORADO","PUBLIC","GOLD TRAIL UNION ELEMENTARY","PLACERVILLE","SUTTERS MILL",81,71,88,5,6,0,0,5,6,76,94,76,94,71,88,76,94,75,93,"Y",0.0617283950617284,"9618876110167","El Dorado","Gold Trail Union Elementary","Sutters Mill","4801 Luneman Road","Placerville","95667-8750","CA","(530) 626-2591"
"375",6110456,"EL DORADO","PUBLIC","BUCKEYE UNION ELEMENTARY","EL DORADO HILLS","SILVA VALLEY ELEMENTARY",111,109,98,1,1,0,0,1,1,109,98,109,98,109,98,110,99,110,99,"Y",0.00900900900900901,"9618386110456","El Dorado","Buckeye Union Elementary","Silva Valley Elementary","3001 Golden Eagle Lane","El Dorado Hills","95762-7500","CA","(916) 933-3767"
"376",6110647,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","ANTELOPE CREEK ELEMENTARY",120,87,73,30,25,0,0,3,3,90,75,107,89,99,83,115,96,115,96,"Y",0.025,"31750856110647","Placer","Rocklin Unified","Antelope Creek Elementary","6185 Springview Drive","Rocklin","95677-2900","CA","(916) 632-1095"
"377",6110654,"SACRAMENTO","PUBLIC","GALT JOINT UNION ELEMENTARY","GALT","RIVER OAKS ELEMENTARY",72,67,93,0,0,0,0,5,7,67,93,67,93,67,93,67,93,67,93,"Y",0.0694444444444444,"34673486110654","Sacramento","Galt Joint Union Elementary","River Oaks Elementary","905 Vintage Oak Avenue","Galt","95632","CA","(209) 745-4614"
"378",6110662,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","FATHER KEITH B. KENNY ELEMENTARY",54,48,89,6,11,0,0,0,0,49,91,49,91,49,91,52,96,52,96,"Y",0,"34674396110662","Sacramento","Sacramento City Unified","Father Keith B. Kenny","3525 Martin Luther King Junior Boulevard","Sacramento","95817-3654","CA","(916) 277-6500"
"379",6110894,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","PATWIN ELEMENTARY",74,72,97,1,1,0,0,1,1,73,99,73,99,73,99,72,97,73,99,"Y",0.0135135135135135,"57726786110894","Yolo","Davis Joint Unified","Patwin Elementary","2222 Shasta Drive","Davis","95616-6634","CA","(530) 757-5383"
"380",6110985,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","MARY TSUKAMOTO ELEMENTARY",126,118,94,2,2,0,0,6,5,119,94,118,94,120,95,119,94,120,95,"Y",0.0476190476190476,"34673146110985","Sacramento","Elk Grove Unified","Mary Tsukamoto Elementary","8737 Brittany Park Drive","Sacramento","95828-6509","CA","(916) 689-7580"
"381",6111363,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","GOLD RIVER","GOLD RIVER DISCOVERY CENTER K-8",91,89,98,0,0,0,0,2,2,89,98,89,98,89,98,89,98,89,98,"Y",0.021978021978022,"34674476111363","Sacramento","San Juan Unified","Gold River Discovery Center K-8","2200 Roaring Camp Drive","Gold River","95670-7677","CA","(916) 867-2109"
"382",6111389,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","MATSUYAMA ELEMENTARY",98,86,88,9,9,0,0,3,3,89,91,93,95,87,89,92,94,95,97,"Y",0.0306122448979592,"34674396111389","Sacramento","Sacramento City Unified","Matsuyama Elementary","7680 Windbridge Drive","Sacramento","95831-4171","CA","(916) 433-5535"
"383",6111694,"PLACER","PUBLIC","PLACER HILLS UNION ELEMENTARY","MEADOW VISTA","SIERRA HILLS ELEMENTARY",94,90,96,0,0,0,0,4,4,90,96,90,96,90,96,90,96,90,96,"Y",0.0425531914893617,"31668866111694","Placer","Placer Hills Union Elementary","Sierra Hills Elementary","16505 Placer Hills Road","Meadow Vista","95722-0379","CA","(530) 878-9473"
"384",6111959,"PLACER","PUBLIC","ROSEVILLE CITY ELEMENTARY","ROSEVILLE","VENCIL BROWN ELEMENTARY",91,77,85,11,12,0,0,3,3,78,86,78,86,79,87,87,96,86,95,"Y",0.032967032967033,"31669106111959","Placer","Roseville City Elementary","Vencil Brown Elementary","250 Trestle Drive","Roseville","95678-5923","CA","(916) 771-1710"
"385",6111975,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","BREEN ELEMENTARY",73,58,79,0,0,0,0,15,21,58,79,58,79,58,79,58,79,58,79,"Y",0.205479452054795,"31750856111975","Placer","Rocklin Unified","Breen Elementary","2751 Breen Drive","Rocklin","95765-5158","CA","(916) 632-1155"
"386",6112064,"SACRAMENTO","PUBLIC","TWIN RIVERS UNIFIED","SACRAMENTO","FOOTHILL OAKS ELEMENTARY",66,56,85,5,8,0,0,5,8,56,85,57,86,58,88,59,89,60,91,"Y",0.0757575757575758,"34765056112064","Sacramento","Twin Rivers Unified","Foothill Oaks Elementary","5520 Lancelot Drive","Sacramento","95842-2100","CA","(916) 566-1830"
"387",6112106,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","ELITHA DONNER ELEMENTARY",123,113,92,7,6,0,0,3,2,115,94,114,93,115,94,118,96,119,97,"Y",0.024390243902439,"34673146112106","Sacramento","Elk Grove Unified","Elitha Donner Elementary","9461 Soaring Oaks Drive","Elk Grove","95758-1075","CA","(916) 683-3073"
"388",6112296,"SACRAMENTO","PUBLIC","ROBLA ELEMENTARY","SACRAMENTO","GLENWOOD ELEMENTARY",95,93,98,2,2,0,0,0,0,94,99,95,100,94,99,95,100,95,100,"Y",0,"34674216112296","Sacramento","Robla Elementary","Glenwood Elementary","201 Jessie Avenue","Sacramento","95838-2500","CA","(916) 922-2767"
"389",6112403,"PLACER","PUBLIC","DRY CREEK JOINT ELEMENTARY","ROSEVILLE","QUAIL GLEN ELEMENTARY",81,72,89,4,5,0,0,5,6,74,91,76,94,72,89,76,94,74,91,"Y",0.0617283950617284,"31668036112403","Placer","Dry Creek Joint Elementary","Quail Glen Elementary","1250 Canevari Drive","Roseville","95747","CA","(916) 771-2055"
"390",6112700,"PLACER","PUBLIC","AUBURN UNION ELEMENTARY","AUBURN","AUBURN ELEMENTARY",77,68,88,9,12,0,0,0,0,68,88,70,91,69,90,73,95,74,96,"Y",0,"31667876112700","Placer","Auburn Union Elementary","Auburn Elementary","11400 Lariat Ranch Road","Auburn","95603-5001","CA","(530) 887-1958"
"391",6112916,"SACRAMENTO","PUBLIC","FOLSOM-CORDOVA UNIFIED","FOLSOM","NATOMA STATION ELEMENTARY",81,76,94,0,0,0,0,5,6,76,94,76,94,76,94,76,94,76,94,"Y",0.0617283950617284,"34673306112916","Sacramento","Folsom-Cordova Unified","Natoma Station Elementary","500 Turnpike Drive","Folsom","95630-8012","CA","(916) 351-0565"
"392",6113062,"PLACER","PUBLIC","TAHOE-TRUCKEE UNIFIED","TRUCKEE","GLENSHIRE ELEMENTARY",113,81,72,24,21,0,0,8,7,95,84,95,84,89,79,99,88,104,92,"Y",0.0707964601769911,"31669446113062","Placer","Tahoe-Truckee Unified","Glenshire Elementary","10990 Dorchester","Truckee","96161-1537","CA","(530) 582-7675"
"393",6113179,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","BARBARA COMSTOCK MORSE ELEMENTARY",113,112,99,0,0,0,0,1,1,112,99,112,99,112,99,112,99,112,99,"Y",0.00884955752212389,"34673146113179","Sacramento","Elk Grove Unified","Barbara Comstock Morse Elementary","7000 Cranleigh Avenue","Sacramento","95823","CA","(916) 688-8586"
"394",6113187,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","MAEOLA E. BEITZEL ELEMENTARY",118,110,93,0,0,1,1,7,6,110,93,110,93,110,93,110,93,110,93,"Y",0.0593220338983051,"34673146113187","Sacramento","Elk Grove Unified","Maeola E. Beitzel Elementary","8140 Caymus Drive","Sacramento","95829","CA","(916) 688-8484"
"395",6113971,"PLACER","PUBLIC","EUREKA UNION","ROSEVILLE","MAIDU ELEMENTARY",102,78,76,14,14,0,0,10,10,80,78,86,84,80,78,86,84,88,86,"Y",0.0980392156862745,"31668296113971","Placer","Eureka Union","Maidu Elementary","1950 Johnson Ranch Drive","Roseville","95661-3749","CA","(916) 789-7910"
"396",6114185,"SACRAMENTO","PUBLIC","GALT JOINT UNION ELEMENTARY","GALT","MARENGO RANCH ELEMENTARY",64,57,89,0,0,0,0,7,11,57,89,57,89,57,89,57,89,57,89,"Y",0.109375,"34673486114185","Sacramento","Galt Joint Union Elementary","Marengo Ranch Elementary","1000 Elk Hills Drive","Galt","95632","CA","(209) 745-5470"
"397",6115463,"YOLO","PUBLIC","WASHINGTON UNIFIED","WEST SACRAMENTO","SOUTHPORT ELEMENTARY",119,95,80,19,16,0,0,5,4,98,82,100,84,100,84,111,93,113,95,"Y",0.0420168067226891,"57726946115463","Yolo","Washington Unified","Southport Elementary","2747 Linden Road","West Sacramento","95691","CA","(916) 375-7890"
"398",6115596,"PLACER","PUBLIC","DRY CREEK JOINT ELEMENTARY","ANTELOPE","OLIVE GROVE ELEMENTARY",89,75,84,1,1,0,0,13,15,76,85,75,84,76,85,76,85,76,85,"Y",0.146067415730337,"31668036115596","Placer","Dry Creek Joint Elementary","Olive Grove Elementary","7926 Firestone Way","Antelope","95843","CA","(916) 727-7400"
"399",6115638,"SACRAMENTO","PUBLIC","FOLSOM-CORDOVA UNIFIED","FOLSOM","GOLD RIDGE ELEMENTARY",81,76,94,0,0,0,0,5,6,76,94,76,94,76,94,76,94,76,94,"Y",0.0617283950617284,"34673306115638","Sacramento","Folsom-Cordova Unified","Gold Ridge Elementary","735 Halidon Way","Folsom","95630","CA","(916) 984-5151"
"400",6115844,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","TWIN OAKS ELEMENTARY",49,43,88,3,6,0,0,3,6,44,90,43,88,43,88,45,92,44,90,"Y",0.0612244897959184,"31750856115844","Placer","Rocklin Unified","Twin Oaks Elementary","2835 Club Drive","Rocklin","95765-4949","CA","(916) 624-4101"
"401",6115935,"YUBA","PUBLIC","CAMPTONVILLE ELEMENTARY","MARYSVILLE","CAMPTONVILLE ACADEMY",20,11,55,0,0,0,0,9,45,11,55,11,55,11,55,11,55,11,55,"Y",0.45,"58727286115935","Yuba","Camptonville Elementary","Camptonville Academy","922 G Street","Marysville","95901-5122","CA","(530) 742-2786"
"402",6116099,"PLACER","PUBLIC","ROSEVILLE CITY ELEMENTARY","ROSEVILLE","CATHERYN GATES ELEMENTARY",86,81,94,3,3,0,0,2,2,81,94,81,94,81,94,84,98,84,98,"Y",0.0232558139534884,"31669106116099","Placer","Roseville City Elementary","Catheryn Gates Elementary","1051 Trehowell Drive","Roseville","95678-6108","CA","(916) 771-1780"
"403",6116677,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","RAMON S. TAFOYA ELEMENTARY",118,117,99,0,0,1,1,0,0,117,99,117,99,117,99,117,99,117,99,"Y",0,"57727106116677","Yolo","Woodland Joint Unified","Ramon S. Tafoya Elementary","720 Homestead Way","Woodland","95776","CA","(530) 666-4324"
"404",6116818,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","JOSEPH SIMS ELEMENTARY",144,142,99,0,0,0,0,2,1,142,99,142,99,142,99,142,99,142,99,"Y",0.0138888888888889,"34673146116818","Sacramento","Elk Grove Unified","Joseph Sims Elementary","3033 Buckminster Drive","Elk Grove","95758","CA","(916) 683-7445"
"405",6117493,"PLACER","PUBLIC","WESTERN PLACER UNIFIED","LINCOLN","FIRST STREET",59,52,88,4,7,0,0,3,5,53,90,54,92,53,90,56,95,56,95,"Y",0.0508474576271186,"31669516117493","Placer","Western Placer Unified","First Street","1400 First Street","Lincoln","95648-1688","CA","(916) 645-6330"
"406",6117535,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","NATOMAS PARK ELEMENTARY",180,130,72,44,24,0,0,6,3,143,79,142,79,138,77,160,89,162,90,"Y",0.0333333333333333,"34752836117535","Sacramento","Natomas Unified","Natomas Park Elementary","4700 Crest Drive","Sacramento","95835","CA","(916) 928-5234"
"407",6117824,"PLACER","PUBLIC","LOOMIS UNION ELEMENTARY","LOOMIS","H. CLARKE POWERS ELEMENTARY",45,38,84,4,9,0,0,3,7,39,87,39,87,40,89,38,84,42,93,"Y",0.0666666666666667,"31668456117824","Placer","Loomis Union Elementary","H. Clarke Powers Elementary","3296 Humphrey Road","Loomis","95650","CA","(916) 652-2635"
"408",6118046,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","RAYMOND CASE ELEMENTARY",115,110,96,2,2,0,0,3,3,112,97,111,97,112,97,110,96,112,97,"Y",0.0260869565217391,"34673146118046","Sacramento","Elk Grove Unified","Raymond Case Elementary","8565 Shasta Lily Drive","Elk Grove","95624","CA","(916) 681-8820"
"409",6118053,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","STONE LAKE ELEMENTARY",72,71,99,1,1,0,0,0,0,72,100,72,100,72,100,71,99,72,100,"Y",0,"34673146118053","Sacramento","Elk Grove Unified","Stone Lake Elementary","9673 Lakepoint Drive","Elk Grove","95758","CA","(916) 683-4096"
"410",6118392,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","ROCKLIN ACADEMY",48,43,90,0,0,0,0,5,10,43,90,43,90,43,90,43,90,43,90,"Y",0.104166666666667,"31750856118392","Placer","Rocklin Unified","Rocklin Academy","6532 Turnstone Way","Rocklin","95765-5865","CA","(916) 632-6580"
"411",6118517,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","VALLEY VIEW ELEMENTARY",47,42,89,1,2,1,2,3,6,43,91,43,91,43,91,42,89,43,91,"Y",0.0638297872340425,"31750856118517","Placer","Rocklin Unified","Valley View Elementary","3000 Crest Drive","Rocklin","95765-5093","CA","(916) 435-4844"
"412",6118533,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","SIERRA ELEMENTARY",53,47,89,2,4,0,0,4,8,47,89,48,91,48,91,48,91,49,92,"Y",0.0754716981132075,"31750856118533","Placer","Rocklin Unified","Sierra Elementary","6811 Camborne Way","Rocklin","95677-4484","CA","(916) 788-7141"
"413",6118574,"SACRAMENTO","PUBLIC","FOLSOM-CORDOVA UNIFIED","FOLSOM","EMPIRE OAKS ELEMENTARY",80,73,91,0,0,1,1,6,8,73,91,73,91,73,91,73,91,73,91,"Y",0.075,"34673306118574","Sacramento","Folsom-Cordova Unified","Empire Oaks Elementary","1830 Bonhill Drive","Folsom","95630","CA","(916) 983-0120"
"414",6118624,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","TWO RIVERS ELEMENTARY",84,68,81,7,8,2,2,7,8,69,82,70,83,68,81,75,89,75,89,"Y",0.0833333333333333,"34752836118624","Sacramento","Natomas Unified","Two Rivers Elementary","3201 West River Drive","Sacramento","95833","CA","(916) 567-5520"
"415",6118806,"YUBA","PUBLIC","WHEATLAND","BEALE AFB","WHEATLAND CHARTER ACADEMY",19,19,100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,"Y",0,"58727516118806","Yuba","Wheatland","Wheatland Charter Academy","123 Beale Highway","Beale AFB","95903","CA","(530) 788-0248"
"416",6118905,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","MARGUERITE MONTGOMERY ELEMENTARY",87,84,97,2,2,0,0,1,1,85,98,86,99,85,98,85,98,86,99,"Y",0.0114942528735632,"57726786118905","Yolo","Davis Joint Unified","Marguerite Montgomery Elementary","1441 Danbury Drive","Davis","95616","CA","(530) 759-2100"
"417",6119853,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","ROCK CREEK ELEMENTARY",124,109,88,1,1,0,0,14,11,109,88,109,88,109,88,109,88,110,89,"Y",0.112903225806452,"31750856119853","Placer","Rocklin Unified","Rock Creek Elementary","2140 Collet Quarry Drive","Rocklin","95765","CA","(916) 788-4282"
"418",6119887,"PLACER","PUBLIC","DRY CREEK JOINT ELEMENTARY","ROSEVILLE","COYOTE RIDGE ELEMENTARY",147,128,87,3,2,0,0,16,11,131,89,130,88,129,88,130,88,131,89,"Y",0.108843537414966,"31668036119887","Placer","Dry Creek Joint Elementary","Coyote Ridge Elementary","1751 Morning Star Drive","Roseville","95747","CA","(916) 774-8282"
"419",6120018,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","IRENE B. WEST ELEMENTARY",146,141,97,4,3,0,0,1,1,145,99,145,99,142,97,144,99,145,99,"Y",0.00684931506849315,"34673146120018","Sacramento","Elk Grove Unified","Irene B. West Elementary","8625 Serio Way","Elk Grove","95758","CA","(916) 683-4362"
"420",6120026,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","ROBERT J. FITE ELEMENTARY",80,75,94,2,3,0,0,3,4,76,95,75,94,77,96,76,95,76,95,"Y",0.0375,"34673146120026","Sacramento","Elk Grove Unified","Robert J. Fite Elementary","9561 Butler School Road","Sacramento","95829","CA","(916) 689-2854"
"421",6120034,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","ELLIOTT RANCH ELEMENTARY",92,83,90,8,9,0,0,1,1,84,91,86,93,85,92,89,97,91,99,"Y",0.0108695652173913,"34673146120034","Sacramento","Elk Grove Unified","Elliott Ranch Elementary","10000 East Taron Drive","Elk Grove","95757-8194","CA","(916) 683-3877"
"422",6120745,"YOLO","PUBLIC","WASHINGTON UNIFIED","WEST SACRAMENTO","BRIDGEWAY ISLAND ELEMENTARY",112,91,81,12,11,0,0,9,8,97,87,95,85,95,85,99,88,101,90,"Y",0.0803571428571429,"57726946120745","Yolo","Washington Unified","Bridgeway Island Elementary","3255 Half Moon Bay Circle","West Sacramento","95691","CA","(916) 375-7778"
"423",6132971,"SACRAMENTO","PRIVATE","","ELK GROVE","FIRST BAPTIST CHURCH KINDERGARTEN",23,18,78,0,0,0,0,5,22,18,78,18,78,18,78,18,78,18,78,"Y",0.217391304347826,"34673146132971","Sacramento","Elk Grove Unified","First Baptist Church Kindergarten","8939 East Stockton Boulevard","Elk Grove","95624","CA","916-714-0735"
"424",6133649,"SACRAMENTO","PRIVATE","","CARMICHAEL","ST. MICHAEL'S ACADEMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"34674476133649","Sacramento","San Juan Unified","St. Michael's Academy","4524 Garfield Avenue","Carmichael","95608","CA","916-486-4946"
"425",6138564,"SACRAMENTO","PRIVATE","","CARMICHAEL","GRACE FAMILY CHRISTIAN SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"34674476138564","Sacramento","San Juan Unified","Grace Family Christian School","4837 Marconi Avenue","Carmichael","95608","CA","916-481-1001"
"426",6139828,"YOLO","PRIVATE","","DAVIS","PEREGRINE SCHOOL",12,11,92,0,0,1,8,0,0,11,92,11,92,11,92,11,92,11,92,"Y",0,"57726786139828","Yolo","Davis Joint Unified","Peregrine School","1909 Galileo Court Suite C","Davis","95616","CA","530-758-8845"
"427",6141980,"SACRAMENTO","PRIVATE","","ELK GROVE","ONE HOPE ACADEMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",6142764,"PLACER","PRIVATE","","KINGS BEACH","TAHOE EXPEDITION ACADEMY",15,9,60,5,33,1,7,0,0,12,80,12,80,10,67,12,80,11,73,"Y",0,"31669446142764","Placer","Tahoe Truckee Unified School District","Tahoe Expedition Academy","8651 Speckled Avenue Box 1272","Kings Beach","96143","CA","530-546-5253"
"429",6143317,"PLACER","PRIVATE","","ROCKLIN","DESTINY CHRISTIAN",18,17,94,0,0,0,0,1,6,17,94,17,94,17,94,17,94,17,94,"Y",0.0555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",6144117,"SACRAMENTO","PRIVATE","","ORANGEVALE","ACADEMY OF HIGHER LEARNING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",6144232,"SACRAMENTO","PRIVATE","","ORANGEVALE","FOLSOM EDUCATIONAL ACADEMY",13,12,92,1,8,0,0,0,0,13,100,13,100,13,100,12,92,13,100,"Y",0,"34674476144232","Sacramento","San Juan Unified","Folsom Educational Academy","6045 Margo Drive","Orangevale","95662","CA","916-941-5348"
"432",6144992,"SACRAMENTO","PRIVATE","","SACRAMENTO","KALISPELL ACADEMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",6145163,"SACRAMENTO","PRIVATE","","ELK GROVE","CLASSICAL FAMILIES OF ELK GROVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"34673146145163","Sacramento","Elk Grove Unified","Classical Families of Elk Grove","9447 Cote d'Or Drive","Elk Grove","95624","CA","916-549-2492"
"434",6204549,"SACRAMENTO","PRIVATE","","FOLSOM","BRIGHTON SCHOOLS",32,31,97,0,0,0,0,1,3,31,97,31,97,31,97,31,97,31,97,"Y",0.03125,"34673306204549","Sacramento","Folsom-Cordova Unified","Brighton Schools","405 Natoma Station Drive","Folsom","95630","CA","916-985-2222"
"435",6204622,"EL DORADO","PRIVATE","","EL DORADO HILLS","HOLY TRINITY SCHOOL",32,29,91,1,3,0,0,2,6,29,91,29,91,30,94,30,94,30,94,"Y",0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",6206338,"SACRAMENTO","PRIVATE","","SACRAMENTO","BERGAMO MONTESSORI SCHOOL",15,14,93,0,0,0,0,1,7,14,93,14,93,14,93,14,93,14,93,"Y",0.0666666666666667,"34674396206338","Sacramento","Sacramento City Unified","Bergamo Montessori School","8144 Pocket Road","Sacramento","95831","CA","916-399-1900"
"437",6902019,"SACRAMENTO","PRIVATE","","SACRAMENTO","CAPITAL CHRISTIAN SCHOOL",48,38,79,5,10,0,0,5,10,38,79,38,79,38,79,38,79,38,79,"Y",0.104166666666667,"34674396902019","Sacramento","Sacramento City Unified","Capital Christian School","9470 Micron Avenue","Sacramento","95827","CA","916-856-5611"
"438",6902035,"SACRAMENTO","PRIVATE","","SACRAMENTO","TRINITY CHRISTIAN SCHOOL",17,16,94,0,0,0,0,1,6,16,94,16,94,16,94,16,94,16,94,"Y",0.0588235294117647,"34765056902035","Sacramento","Twin Rivers Unified","Trinity Christian School","5225 Hillsdale Boulevard","Sacramento","95842","CA","916-331-7377"
"439",6903330,"YUBA","PRIVATE","","OLIVEHURST","NEW LIFE CHRISTIAN",13,13,100,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,"Y",0,"58727366903330","Yuba","Marysville Joint Unified","New Life Christian","5736 Arboga Road","Olivehurst","95961","CA","530-742-3033"
"440",6904163,"EL DORADO","PRIVATE","","SHINGLE SPRINGS","PROVIDENCE CHRISTIAN SCHOOL",19,19,100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,"Y",0,"09618386904163","El Dorado","Buckeye Union Elementary","Providence Christian School","3800 North Shingle Road","Shingle Springs","95682","CA","530-672-6657"
"441",6904395,"SACRAMENTO","PRIVATE","","SACRAMENTO","SHALOM SCHOOL",14,12,86,2,14,0,0,0,0,12,86,12,86,12,86,14,100,14,100,"Y",0,"34674476904395","Sacramento","San Juan Unified","Shalom School","2320 Sierra Boulevard","Sacramento","95825","CA","916-485-4151"
"442",6905269,"SACRAMENTO","PRIVATE","","CARMICHAEL","VICTORY CHRISTIAN ELEMENTARY",13,13,100,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,"Y",0,"34674476905269","Sacramento","San Juan Unified","Victory Christian Elementary","3045 Garfield Avenue","Carmichael","95608","CA","916-488-6740"
"443",6922066,"SACRAMENTO","PRIVATE","","SACRAMENTO","COURTYARD SCHOOL",21,21,100,0,0,0,0,0,0,21,100,21,100,21,100,21,100,21,100,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",6931307,"SUTTER","PRIVATE","","YUBA CITY","FAITH CHRISTIAN SCHOOLS",26,23,88,2,8,0,0,1,4,24,92,23,88,23,88,25,96,24,92,"Y",0.0384615384615385,"51714646931307","Sutter","Yuba City Unified","Faith Christian Schools","3105 Colusa Highway","Yuba City","95993","CA","530-674-3922"
"445",6937544,"SACRAMENTO","PRIVATE","","ANTELOPE","ANTELOPE CHRISTIAN ACADEMY",16,12,75,1,6,0,0,3,19,12,75,12,75,12,75,13,81,12,75,"Y",0.1875,"34739736937544","Sacramento","Dry Creek","Antelope Christian Academy","4533 Antelope Road","Antelope","95843","CA","916-727-1197"
"446",6938203,"SACRAMENTO","PRIVATE","","FAIR OAKS","SACRAMENTO WALDORF",39,20,51,0,0,0,0,19,49,20,51,20,51,20,51,20,51,20,51,"Y",0.487179487179487,"34674476938203","Sacramento","San Juan Unified","Sacramento Waldorf","3750 Bannister Road","Fair Oaks","95628","CA","916-961-3900"
"447",6938211,"SACRAMENTO","PRIVATE","","SACRAMENTO","SACRAMENTO COUNTRY DAY SCHOOL",24,19,79,3,13,0,0,2,8,19,79,19,79,20,83,22,92,22,92,"Y",0.0833333333333333,"34674476938211","Sacramento","San Juan Unified","Sacramento Country Day School","2636 Latham Drive","Sacramento","98564","CA","916-481-8811"
"448",6958854,"YOLO","PRIVATE","","DAVIS","REDBUD MONTESSORI",10,10,100,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,"Y",0,"57726786958854","Yolo","Davis Joint Unified","Redbud Montessori","27082 Patwin Road","Davis","95616","CA","530-753-2623"
"449",6966030,"PLACER","PRIVATE","","ROSEVILLE","ST. ROSE ELEMENTARY",39,37,95,0,0,0,0,2,5,37,95,37,95,37,95,37,95,37,95,"Y",0.0512820512820513,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",6966154,"YOLO","PRIVATE","","WEST SACRAMENTO","HOLY CROSS COLLEGE PREPARATORY ACADEMY",22,20,91,2,9,0,0,0,0,21,95,20,91,20,91,22,100,22,100,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",6970156,"SACRAMENTO","PRIVATE","","CITRUS HEIGHTS","HOLY FAMILY CATHOLIC SCHOOL",25,23,92,2,8,0,0,0,0,23,92,23,92,23,92,23,92,23,92,"Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
