"","FacNum","County","Type","City.x","Name.x","Total","UptodateTot","UptodatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HIBTot","HIBPct","HEPBTot","HEPBPct","VariTot","VariPct","Report","PBEPctCalc","Capacity","LicStatus","Name.y","Address","City.y","State","Zipcode","Telephone"
"394",343616406,"SACRAMENTO","PRIVATE","SACRAMENTO","ST. PATRICK SUCCEED ACADEMY PRESCHOOL",34,32,94,0,0,0,0,2,6,32,94,32,94,32,94,32,94,32,94,32,94,"Y",0.0588235294117647,30,"Licensed","ST. PATRICK SUCCEED ACADEMY PRESCHOOL","5945 FRANKLIN BLVD","SACRAMENTO","CA",95824,"(916) 421-4963"
"395",343616407,"SACRAMENTO","PRIVATE","SACRAMENTO","LEARNING POINTE CHRISTIAN PRESCHOOL, THE",31,30,97,0,0,0,0,1,3,30,97,30,97,30,97,30,97,30,97,30,97,"Y",0.032258064516129,30,"Licensed","LEARNING POINTE CHRISTIAN PRESCHOOL","2406 DEL PASO ROAD","SACRAMENTO","CA",95834,"(916) 419-1498"
"396",343616417,"SACRAMENTO","PRIVATE","FAIR OAKS","LOTUS CHILD MONTESSORI",40,24,60,0,0,15,38,1,3,28,70,26,65,29,73,29,73,27,68,24,60,"Y",0.025,36,"Licensed","LOTUS CHILD MONTESSORI","4305 BANNISTER ROAD","FAIR OAKS","CA",95628,"(916) 616-5403"
"397",343616437,"SACRAMENTO","PUBLIC","RANCHO CORDOVA","CORDOVA LANE PRESCHOOL",72,56,78,1,1,0,0,15,21,57,79,63,88,61,85,62,86,62,86,58,81,"Y",0.208333333333333,60,"Licensed","CORDOVA LANE PRESCHOOL","2460 CORDOVA LANE","RANCHO CORDOVA","CA",95670,"(916) 635-4301"
"398",343616445,"SACRAMENTO","HEAD START","SACRAMENTO","LISBON WRAP",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"Y",0,30,"Licensed","LISBON EARLY LEARNING CENTER","7555 SOUTH LAND PARK DRIVE","SACRAMENTO","CA",95831,"(916) 433-5060"
"399",343616488,"SACRAMENTO","PRIVATE","SACRAMENTO","WESTLAKE LITTLE EXPLORERS PRE-SCHOOL",41,20,49,19,46,1,2,1,2,38,93,32,78,37,90,40,98,25,61,33,80,"Y",0.024390243902439,35,"Licensed","WESTLAKE LITTLE EXPLORERS PRE-SCHOOL","3800 DEL PASO ROAD","SACRAMENTO","CA",95834,"(916) 567-5760"
"400",343616500,"SACRAMENTO","PRIVATE","FOLSOM","FOLSOM LAKE MONTESSORI ACADEMY",40,29,73,10,25,0,0,1,3,29,73,36,90,35,88,37,93,29,73,37,93,"Y",0.025,54,"Licensed/Pending Increase","FOLSOM LAKE MONTESSORI ACADEMY","196 BLUE RAVINE ROAD","FOLSOM","CA",95630,"(916) 351-9448"
"401",343616548,"SACRAMENTO","PUBLIC","SACRAMENTO","NATOMAS SCHOOL READINESS PRE-SCHOOL",45,44,98,1,2,0,0,0,0,44,98,44,98,44,98,45,100,44,98,44,98,"Y",0,24,"Licensed","NATOMAS SCHOOL READINESS PRE-SCHOOL","2800 STONECREEK DRIVE","SACRAMENTO","CA",95833,"(916) 567-5511"
"402",343616551,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","COUNTRYHILL MONTESSORI",21,19,90,0,0,0,0,2,10,19,90,19,90,19,90,19,90,19,90,19,90,"Y",0.0952380952380952,102,"Licensed","COUNTRYHILL MONTESSORI","7048 SUNRISE BLVD.","CITRUS HEIGHTS","CA",95610,"(916) 728-2929"
"403",343616666,"SACRAMENTO","PRIVATE","SACRAMENTO","SETA - ELKHORN HEADSTART",87,87,100,0,0,0,0,0,0,87,100,87,100,87,100,87,100,87,100,87,100,"Y",0,88,"Licensed","SETA - ELKHORN HEADSTART","5249 ELKHORN BLVD.","SACRAMENTO","CA",95842,"(916) 263-5353"
"404",343616680,"SACRAMENTO","PRIVATE","SACRAMENTO","HAPPYTIME PRESCHOOL",13,4,31,9,69,0,0,0,0,9,69,12,92,13,100,13,100,8,62,9,69,"Y",0,30,"Licensed","HAPPYTIME PRESCHOOL","4518 47TH AVENUE","SACRAMENTO","CA",95824,"(916) 422-6777"
"405",343616702,"SACRAMENTO","PUBLIC","SACRAMENTO","CAMELLIA PRESCHOOL",51,49,96,2,4,0,0,0,0,51,100,51,100,51,100,49,96,51,100,51,100,"Y",0,25,"Licensed","CAMELLIA PRESCHOOL","6600 COUGAR DRIVE","SACRAMENTO","CA",95828,"(916) 382-5980"
"406",343616736,"SACRAMENTO","PRIVATE","SACRAMENTO","CALVARY CHRISTIAN PRESCHOOL",29,27,93,2,7,0,0,0,0,27,93,28,97,27,93,29,100,27,93,29,100,"Y",0,67,"Licensed","CALVARY CHRISTIAN PRESCHOOL","4911 47TH AVENUE","SACRAMENTO","CA",95824,"(916) 393-3633"
"407",343616738,"SACRAMENTO","PRIVATE","FAIR OAKS","SUMMIT CHRISTIAN SCHOOL",33,29,88,0,0,0,0,4,12,31,94,31,94,31,94,32,97,32,97,29,88,"Y",0.121212121212121,60,"Licensed","SUMMIT CHRISTIAN SCHOOL","5010 HAZEL AVE","FAIR OAKS","CA",95628,"(916) 536-9307"
"408",343616796,"SACRAMENTO","PRIVATE","CARMICHAEL","OUR LADY OF THE ASSUMPTION",27,25,93,2,7,0,0,0,0,27,100,27,100,26,96,27,100,26,96,27,100,"Y",0,30,"Licensed","OUR LADY OF THE ASSUMPTION","5055 COTTAGE WAY","CARMICHAEL","CA",95608,"(916) 485-1504"
"409",343616864,"SACRAMENTO","PUBLIC","ORANGEVALE","OTTOMON STATE PRESCHOOL",14,11,79,1,7,0,0,2,14,11,79,13,93,11,79,12,86,12,86,11,79,"Y",0.142857142857143,24,"Licensed","OTTOMON STATE PRESCHOOL","9460 OTTOMON WAY","ORANGEVALE","CA",95662,"(916) 986-2228"
"410",343616875,"SACRAMENTO","PRIVATE","SACRAMENTO","SUNSHINE ACADEMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,30,"Licensed","SUNSHINE ACADEMY","3340 MARYSVILLE BLVD","SACRAMENTO","CA",95815,"(209) 585-1875"
"411",343616902,"SACRAMENTO","PRIVATE","CARMICHAEL","MONTESSORI CHILDREN'S SCHOOL",46,25,54,18,39,0,0,3,7,41,89,45,98,45,98,46,100,36,78,44,96,"Y",0.0652173913043478,50,"Licensed","MONTESSORI CHILDRENS SCHOOL","5325 ENGLE ROAD","CARMICHAEL","CA",95608,"(916) 481-0100"
"412",343617159,"SACRAMENTO","PUBLIC","SACRAMENTO","SETA - NORTH AVENUE HEAD START",69,69,100,0,0,0,0,0,0,69,100,69,100,69,100,69,100,69,100,69,100,"Y",0,80,"Licensed","SETA - NORTH AVENUE HEAD START","1281 NORTH AVENUE","SACRAMENTO","CA",95838,"(916) 263-3800"
"413",343617166,"SACRAMENTO","PRIVATE","SACRAMENTO","CHRISTIAN MONTESSORI SCHOOL",14,14,100,0,0,0,0,0,0,14,100,14,100,14,100,14,100,14,100,14,100,"Y",0,30,"Licensed","CHRISTIAN MONTESSORI SCHOOL","890 MORSE AVENUE","SACRAMENTO","CA",95864,"(916) 575-7892"
"414",343617167,"SACRAMENTO","PRIVATE","SACRAMENTO","CAMELLIA WALDORF SCHOOL",15,9,60,1,7,0,0,5,33,11,73,11,73,10,67,11,73,9,60,11,73,"Y",0.333333333333333,12,"Licensed","CAMELLIA WALDORF SCHOOL","5701 FREEPORT BLVD","SACRAMENTO","CA",95822,"(916) 427-5022"
"415",343617176,"SACRAMENTO","PRIVATE","CARMICHAEL","SAINT JOHN THE EVANGELIST PRESCHOOL",16,13,81,3,19,0,0,0,0,16,100,15,94,14,88,15,94,13,81,14,88,"Y",0,30,"Licensed","SAINT JOHN THE EVANGELIST PRESCHOOL","5701 LOCUST AVENUE","CARMICHAEL","CA",95608,"(916) 481-8845"
"416",343617215,"SACRAMENTO","PRIVATE","SACRAMENTO","KELLI'S PALS PRESCHOOL & DAY CARE",16,16,100,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,16,100,"Y",0,56,"Licensed","KELLIS PALS PRESCHOOL & DAY CARE","501 SAN JUAN ROAD","SACRAMENTO","CA",95834,"(916) 922-0724"
"417",343617236,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","GIFT OF KIDS, THE",57,39,68,18,32,0,0,0,0,49,86,50,88,49,86,47,82,49,86,43,75,"Y",0,116,"Licensed","GIFT OF KIDS","8089 MADISON AVENUE #11","CITRUS HEIGHTS","CA",95610,"(916) 962-2137"
"418",343617265,"SACRAMENTO","PRIVATE","ORANGEVALE","CLAIRE'S MONTESSORI",54,51,94,0,0,0,0,3,6,53,98,53,98,54,100,54,100,51,94,54,100,"Y",0.0555555555555556,60,"Licensed","CLAIRES MONTESSORI","7331 BEECH AVENUE","ORANGEVALE","CA",95662,"(916) 987-1533"
"419",343617297,"SACRAMENTO","PRIVATE","SACRAMENTO","GLORY CHILDREN'S LEARNING CENTER",15,7,47,8,53,0,0,0,0,12,80,15,100,14,93,14,93,10,67,14,93,"Y",0,30,"Licensed","GLORY CHILDRENS LEARNING CENTER","2641 COOPER WAY","SACRAMENTO","CA",95864,"(916) 515-8446"
"420",343617298,"SACRAMENTO","PRIVATE","ELK GROVE","EARLY BEGINNINGS LEARNING CENTER",17,10,59,7,41,0,0,0,0,13,76,17,100,17,100,17,100,14,82,17,100,"Y",0,48,"Licensed","EARLY BEGINNINGS LEARNING CENTER","9500 ELK GROVE FLORIN ROAD","ELK GROVE","CA",95624,"(916) 689-3444"
"421",343617310,"SACRAMENTO","PRIVATE","SACRAMENTO","LA PETITE CHAPERONE CORP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,30,"Licensed","LA PETITE CHAPERONE CORP","2300 EDISON AVE.","SACRAMENTO","CA",95821,"(916) 289-4683"
"422",343617318,"SACRAMENTO","PRIVATE","ELK GROVE","ELLIOTT RANCH CHILD DEVELOPMENT CENTER",10,0,0,10,100,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,"Y",0,24,"Licensed","ELLIOTT RANCH CHILD DEVELOPMENT CENTER","10000 E. TARON DRIVE","ELK GROVE","CA",95758,"(916) 714-2313"
"423",343617322,"SACRAMENTO","PRIVATE","SACRAMENTO","EARLY CHILDHOOD LEARNING CENTER OF NATOMAS, LLC",39,32,82,6,15,0,0,1,3,33,85,34,87,35,90,36,92,35,90,34,87,"Y",0.0256410256410256,30,"Licensed","EARLY CHILDHOOD LEARNING CENTER OF NATOMAS","1996 DEL PASO ROAD","SACRAMENTO","CA",95834,"(916) 574-9591"
"424",343617323,"SACRAMENTO","HEAD START","SACRAMENTO","JOHN STILL PRESCHOOL",43,40,93,0,0,1,2,2,5,41,95,41,95,41,95,40,93,41,95,41,95,"Y",0.0465116279069767,30,"Licensed","JOHN STILL PRESCHOOL","2200 JOHN STILL DRIVE","SACRAMENTO","CA",95832,"(916) 718-7097"
"425",343617351,"SACRAMENTO","PRIVATE","CARMICHAEL","MARCONI MONTESSORI SCHOOL",15,6,40,9,60,0,0,0,0,8,53,9,60,11,73,11,73,6,40,9,60,"Y",0,25,"Licensed","MARCONI MONTESSORI SCHOOL","5619 MARCONI AVENUE","CARMICHAEL","CA",95608,"(916) 488-5619"
"426",343617373,"SACRAMENTO","PRIVATE","FAIR OAKS","TI AMORE CHILDREN'S CENTER",28,22,79,5,18,1,4,0,0,24,86,28,100,28,100,28,100,28,100,26,93,"Y",0,30,"Licensed","TIAMORE CHILDRENS CENTER","8344 MADISON AVENUE","FAIR OAKS","CA",95628,"(916) 717-2885"
"427",343617395,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","WEST PIONEER ACADEMY, LLC",12,4,33,5,42,0,0,3,25,9,75,9,75,9,75,9,75,4,33,9,75,"Y",0.25,24,"Licensed","WEST PIONEER ACADEMY","7723 OLD AUBURN ROAD","CITRUS HEIGHTS","CA",95610,"(916) 723-1400"
"428",343617401,"SACRAMENTO","PRIVATE","SACRAMENTO","ARISTA PRESCHOOL OF EAST SACRAMENTO",50,49,98,0,0,0,0,1,2,49,98,49,98,49,98,49,98,49,98,49,98,"Y",0.02,70,"Licensed","ARISTA PRESCHOOL OF EAST SACRAMENTO","3022 F STREET","SACRAMENTO","CA",95816,"(916) 231-9173"
"429",343617412,"SACRAMENTO","PRIVATE","SACRAMENTO","CARING CONNECTION CHILDREN'S CENTER",15,0,0,14,93,0,0,1,7,4,27,12,80,14,93,14,93,5,33,14,93,"Y",0.0666666666666667,30,"Licensed","CARING CONNECTION CHILDRENS CENTER","2100 J STREET","SACRAMENTO","CA",95816,"(916) 899-9121"
"430",343617467,"SACRAMENTO","PRIVATE","SACRAMENTO","PENLEIGH CHILD DEVELOPMENT CENTER",16,8,50,8,50,0,0,0,0,13,81,15,94,11,69,16,100,13,81,12,75,"Y",0,29,"Licensed","PENLEIGH CHILD DEVELOPMENT CENTER","1400 E STREET SUITE D & E","SACRAMENTO","CA",95814,"(916) 822-5020"
"431",343617477,"SACRAMENTO","PRIVATE","FAIR OAKS","SACRAMENTO WALDORF SCHOOL EARLY CHILDHOOD",23,14,61,1,4,0,0,8,35,19,83,20,87,18,78,20,87,15,65,16,70,"Y",0.347826086956522,60,"Licensed","SACRAMENTO WALDORF SCHOOL EARLY CHILDHOOD","3750 BANNISTER ROAD","FAIR OAKS","CA",95628,"(916) 961-3900"
"432",343617498,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","CHAMPIONS AT SUNRISE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,30,"Licensed","CHAMPIONS @ SUNRISE ELEMENTARY","11821 COBBLE BROOK DRIVE","RANCHO CORDOVA","CA",95742,"(916) 667-2936"
"433",511300358,"SUTTER","PRIVATE","YUBA CITY","JACK AND JILL PLAYSCHOOL",40,30,75,4,10,0,0,6,15,33,83,34,85,34,85,32,80,33,83,33,83,"Y",0.15,25,"Licensed","JACK AND JILL PLAYSCHOOL","1122 FRANKLIN RD","YUBA CITY","CA",95991,"(530) 673-5539"
"434",511300473,"SUTTER","PRIVATE","YUBA CITY","MOTHER GOOSE PRESCHOOL",29,16,55,13,45,0,0,0,0,24,83,23,79,27,93,28,97,25,86,28,97,"Y",0,70,"Licensed","MOTHER GOOSE PRESCHOOL","1356 QUEENS AVENUE","YUBA CITY","CA",95993,"(530) 674-3644"
"435",511305514,"SUTTER","PRIVATE","YUBA CITY","GRACE CHRISTIAN PRESCHOOL",14,13,93,1,7,0,0,0,0,13,93,14,100,14,100,14,100,14,100,14,100,"Y",0,75,"Licensed","GRACE CHRISTIAN PRESCHOOL","1980 S. WALTON AVENUE","YUBA CITY","CA",95993,"(530) 674-7210"
"436",511305527,"SUTTER","PRIVATE","YUBA CITY","NOAH'S ARK PRESCHOOL",26,20,77,5,19,0,0,1,4,22,85,23,88,25,96,23,88,24,92,24,92,"Y",0.0384615384615385,58,"Licensed","NOAHS ARK PRESCHOOL","1524 GRAY AVENUE","YUBA CITY","CA",95991,"(530) 674-5464"
"437",511306435,"SUTTER","PUBLIC","LIVE OAK","LIVE OAK CHILD CARE CENTER",48,45,94,1,2,1,2,1,2,48,100,48,100,48,100,48,100,47,98,46,96,"Y",0.0208333333333333,56,"Licensed","LIVE OAK CHILD CARE CENTER","1990 ARCHER AVENUE","LIVE OAK","CA",95953,"(530) 695-2372"
"438",511306470,"SUTTER","PUBLIC","YUBA CITY","MIGRANT CHILD CARE CENTER/STATE PROGRAMS",53,49,92,4,8,0,0,0,0,51,96,53,100,51,96,52,98,52,98,52,98,"Y",0,57,"Licensed","MIGRANT CHILD CARE CENTER/STATE PROGRAMS","445 BERNARD DRIVE","YUBA CITY","CA",95991,"(530) 822-5235"
"439",511309258,"SUTTER","PRIVATE","YUBA CITY","JOYFUL NOISE NURSERY SCHOOL",38,38,100,0,0,0,0,0,0,38,100,38,100,38,100,38,100,38,100,38,100,"Y",0,24,"Licensed","JOYFUL NOISE NURSERY SCHOOL","1390 FRANKLIN ROAD","YUBA CITY","CA",95993,"(530) 673-4808"
"440",511371472,"SUTTER","HEAD START","YUBA CITY","E CENTER HS PGMS - FAIRGROUNDS CENTER",96,95,99,1,1,0,0,0,0,95,99,96,100,96,100,96,100,96,100,96,100,"Y",0,55,"Licensed","E CENTER HS PGMS - FAIRGROUNDS CENTER","442 FRANKLIN AVE","YUBA CITY","CA",95991,"(530) 671-3763"
"441",511372007,"SUTTER","PRIVATE","YUBA CITY","GOOD SHEPHERD NURSERY SCHOOL",41,34,83,5,12,0,0,2,5,37,90,38,93,37,90,38,93,38,93,38,93,"Y",0.0487804878048781,55,"Licensed","GOOD SHEPHERD NURSERY SCHOOL","3101 COLUSA HWY.","YUBA CITY","CA",95993,"(530) 673-5858"
"442",511374088,"SUTTER","PUBLIC","YUBA CITY","BRIDGE STREET SCHOOL",48,42,88,4,8,2,4,0,0,45,94,48,100,46,96,48,100,47,98,47,98,"Y",0,24,"Licensed","BRIDGE STREET SCHOOL","500 BRIDGE STREET","YUBA CITY","CA",95991,"(530) 822-5219"
"443",511374283,"SUTTER","PUBLIC","YUBA CITY","KING AVENUE STATE PRESCHOOL",47,44,94,3,6,0,0,0,0,46,98,46,98,45,96,47,100,46,98,47,100,"Y",0,24,"Licensed","KING AVENUE STATE PRESCHOOL","630 KING AVENUE","YUBA CITY","CA",95991,"(530) 822-5019"
"444",511376430,"SUTTER","PUBLIC","YUBA CITY","APRIL LANE CHILD DEVELOPMENT PROGRAMS",84,72,86,12,14,0,0,0,0,78,93,80,95,80,95,82,98,79,94,81,96,"Y",0,56,"Licensed","APRIL LANE CHILD DEVELOPMENT PROGRAMS","800 APRIL LANE","YUBA CITY","CA",95991,"(530) 822-5215"
"445",515400378,"SUTTER","PRIVATE","YUBA CITY","LITTLE RASCALS PRESCHOOL",30,28,93,1,3,0,0,1,3,29,97,30,100,29,97,30,100,30,100,30,100,"Y",0.0333333333333333,53,"Licensed","LITTLE RASCALS PRESCHOOL","1015 MARCIA AVENUE","YUBA CITY","CA",95991,"(530) 673-5731"
"446",515400854,"SUTTER","PUBLIC","EAST NICOLAUS","MARCUM-ILLINOIS PRESCHOOL",25,23,92,2,8,0,0,0,0,23,92,25,100,25,100,25,100,25,100,25,100,"Y",0,36,"Licensed","MARCUM-ILLINOIS PRESCHOOL","2452 EL CENTRO BLVD.","E. NICOLAUS","CA",95659,"(530) 656-2407"
"447",515400926,"SUTTER","HEAD START","LIVE OAK","E CENTER HS PGMS - LIVE OAK APRICOT CENTER",80,80,100,0,0,0,0,0,0,80,100,80,100,80,100,80,100,80,100,80,100,"Y",0,98,"Licensed","E CENTER HS PGMS - LIVE OAK APRICOT CENTER","2659 APRICOT STREET","LIVE OAK","CA",95953,"(530) 695-8098"
"448",515402526,"SUTTER","HEAD START","YUBA CITY","E CENTER HS PGMS - YUBA CITY CENTER",55,53,96,1,2,1,2,0,0,54,98,55,100,55,100,55,100,55,100,55,100,"Y",0,40,"Licensed","E CENTER HS PGMS - YUBA CITY CENTER","200 WESTERN AVENUE","YUBA CITY","CA",95991,"(530) 671-7047"
"449",515402624,"SUTTER","PUBLIC","YUBA CITY","ANDROS KARPEROS STATE PRESCHOOL",58,48,83,6,10,4,7,0,0,56,97,57,98,54,93,57,98,55,95,58,100,"Y",0,39,"Licensed","ANDROS KARPEROS STATE PRESCHOOL","1700 CAMINO DE FLORES","YUBA CITY","CA",95993,"(530) 822-4454"
"450",515403261,"SUTTER","PRIVATE","YUBA CITY","HOLY ANGELS PRESCHOOL",29,29,100,0,0,0,0,0,0,29,100,29,100,29,100,29,100,29,100,29,100,"Y",0,42,"Licensed","HOLY ANGELS PRESCHOOL","200 CLARK AVENUE","YUBA CITY","CA",95991,"(530) 673-4200"
"451",515403294,"SUTTER","PUBLIC","YUBA CITY","BERNARD DRIVE STATE PRESCHOOL",47,42,89,5,11,0,0,0,0,44,94,44,94,45,96,46,98,45,96,45,96,"Y",0,24,"Licensed","BERNARD DRIVE STATE PRESCHOOL","445 BERNARD DRIVE","YUBA CITY","CA",95991,"(530) 822-5235"
"452",515403518,"SUTTER","PRIVATE","YUBA CITY","YUBA SUTTER RAINBOW MONTESSORI SCHOOL, LTD.",16,16,100,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,16,100,"Y",0,45,"Licensed","YUBA SUTTER RAINBOW MONTESSORI SCHOOL","369 HARDING ROAD","YUBA CITY","CA",95991,"(530) 673-1330"
"453",515404213,"SUTTER","PRIVATE","YUBA CITY","KIDZ TOWN PRESCHOOL CENTER",16,14,88,2,13,0,0,0,0,14,88,16,100,16,100,16,100,16,100,16,100,"Y",0,53,"Licensed","KIDZ TOWN PRESCHOOL CENTER","2620 COLUSA HIGHWAY","YUBA CITY","CA",95993,"(530) 673-5821"
"454",515404309,"SUTTER","PRIVATE","YUBA CITY","KIDZ TIME",30,28,93,2,7,0,0,0,0,28,93,30,100,30,100,30,100,30,100,30,100,"Y",0,27,"Licensed","KIDZ TIME","1471 RICHLAND RD.","YUBA CITY","CA",95993,"(530) 671-2255"
"455",515404477,"SUTTER","PUBLIC","YUBA CITY","LINCOLN STATE PRESCHOOL",47,42,89,5,11,0,0,0,0,45,96,45,96,45,96,47,100,46,98,47,100,"Y",0,24,"Licensed","LINCOLN STATE PRESCHOOL","1582 LINCOLN RD.","YUBA CITY","CA",95993,"(530) 822-3283"
"456",515404615,"SUTTER","PRIVATE","YUBA CITY","CREATIVE KIDS PRESCHOOL - LINCOLN RD.",28,19,68,9,32,0,0,0,0,19,68,25,89,19,68,28,100,25,89,19,68,"Y",0,35,"Licensed","CREATIVE KIDS PRESCHOOL & DAYCARE","1060 LINCOLN ROAD","YUBA CITY","CA",95991,"(530) 751-9217"
"457",515405300,"SUTTER","PRIVATE","LIVE OAK","MOTHER'S HOUSE PRESCHOOL",12,6,50,5,42,0,0,1,8,6,50,12,100,11,92,12,100,9,75,12,100,"Y",0.0833333333333333,24,"Licensed","MOTHERS HOUSE PRESCHOOL","10720 LIVE OAK BOULEVARD","LIVE OAK","CA",95953,"(530) 695-2900"
"458",515405360,"SUTTER","PUBLIC","YUBA CITY","PARK AVENUE PRE-KINDERGARTEN",48,44,92,4,8,0,0,0,0,46,96,48,100,47,98,48,100,48,100,46,96,"Y",0,24,"Licensed","PARK AVENUE PRE-KINDERGARTEN","100 MORTON STREET","YUBA CITY","CA",95991,"(530) 822-5235"
"459",515405496,"SUTTER","PRIVATE","YUBA CITY","FUSION PRESCHOOL ACADEMY II",22,13,59,9,41,0,0,0,0,17,77,22,100,22,100,21,95,20,91,17,77,"Y",0,54,"Licensed","FUSION PRESCHOOL ACADEMY II","1191 LIVE OAK BLVD.","YUBA CITY","CA",95991,"(530) 674-7595"
"460",515405672,"SUTTER","PRIVATE","YUBA CITY","NEW ADVENTURES PRESCHOOL",75,73,97,0,0,0,0,2,3,74,99,74,99,74,99,74,99,74,99,73,97,"Y",0.0266666666666667,68,"Licensed","NEW ADVENTURES PRESCHOOL","1425 LIVE OAK BLVD.","YUBA CITY","CA",95991,"(530) 822-5421"
"461",515406193,"SUTTER","HEAD START","YUBA CITY","E CENTER HS PGMS - MAHAL PLAZA",57,55,96,0,0,0,0,2,4,56,98,56,98,55,96,56,98,56,98,56,98,"Y",0.0350877192982456,60,"Licensed","E CENTER HS PGMS - MAHAL PLAZA","1719 FRANKLIN ROAD","YUBA CITY","CA",95993,"(530) 822-5103"
"462",515406354,"SUTTER","PUBLIC","SUTTER","BRITTAN STATE PRESCHOOL",30,26,87,4,13,0,0,0,0,29,97,30,100,29,97,30,100,30,100,28,93,"Y",0,20,"Licensed","BRITTAN STATE PRESCHOOL","2340 PEPPER STREET","SUTTER","CA",95982,"(530) 822-5155"
"463",570300152,"YOLO","PRIVATE","DAVIS","COMMUNITY CHURCH NURSERY SCHOOL",60,52,87,8,13,0,0,0,0,58,97,59,98,56,93,59,98,55,92,58,97,"Y",0,24,"Licensed","COMMUNITY CHURCH NURSERY SCHOOL","412 C STREET","DAVIS","CA",95616,"(530) 758-2940"
"464",570300271,"YOLO","PRIVATE","WEST SACRAMENTO","GREEN ACRE SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,42,"Licensed","GREEN ACRE SCHOOL","2890 MARSHALL ROAD","WEST SACRAMENTO","CA",95691,"(916) 371-3513"
"465",570300647,"YOLO","PRIVATE","WOODLAND","ST. LUKE'S PRESCHOOL",44,43,98,0,0,0,0,1,2,43,98,43,98,43,98,43,98,43,98,43,98,"Y",0.0227272727272727,45,"Licensed/Pending Increase","ST. LUKES PRESCHOOL","515 SECOND ST","WOODLAND","CA",95695,"(530) 662-1853"
"466",570302925,"YOLO","PRIVATE","WOODLAND","WOODLAND MONTESSORI CHILDREN'S HOUSE",26,18,69,6,23,0,0,2,8,23,88,24,92,23,88,24,92,20,77,22,85,"Y",0.0769230769230769,72,"Licensed","WOODLAND MONTESSORI CHILDRENS HOUSE","1730 COTTONWOOD","WOODLAND","CA",95695,"(530) 662-1900"
"467",570303946,"YOLO","PRIVATE","WINTERS","WINTERS PARENT NURSERY SCHOOL",34,29,85,2,6,0,0,3,9,33,97,33,97,31,91,33,97,31,91,30,88,"Y",0.0882352941176471,24,"Licensed","WINTERS PARENT NURSERY SCHOOL","208 4TH STREET","WINTERS","CA",95694,"(530) 795-4659"
"468",570305378,"YOLO","PRIVATE","WOODLAND","YMCA OF SUPERIOR CALIFORNIA-YOLO PRESCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,69,"Licensed","YMCA OF SUPERIOR CALIFORNIA-YOLO PRESCHOOL","1300 COLLEGE STREET","WOODLAND","CA",95695,"(530) 662-1086"
"469",570305772,"YOLO","PRIVATE","WOODLAND","ST. PAUL'S LUTHERAN PRESCHOOL",50,50,100,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,"Y",0,60,"Licensed","ST. PAULS LUTHERAN PRESCHOOL","625 WEST GIBSON ROAD","WOODLAND","CA",95695,"(530) 662-1935"
"470",570306190,"YOLO","PRIVATE","DAVIS","MONTESSORI COUNTRY DAY",72,69,96,3,4,0,0,0,0,70,97,70,97,72,100,72,100,70,97,72,100,"Y",0,72,"Licensed","MONTESSORI COUNTRY DAY","1811 RENOIR","DAVIS","CA",95618,"(530) 753-8373"
"471",570306434,"YOLO","PRIVATE","WEST SACRAMENTO","BRODERICK CHRISTIAN CENTER",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"Y",0,24,"Licensed","BRODERICK CHRISTIAN CENTER","110 SIXTH STREET","WEST SACRAMENTO","CA",95605,"(916) 372-0200"
"472",570307379,"YOLO","PRIVATE","DAVIS","RIVENDELL NURSERY SCHOOL",23,19,83,0,0,0,0,4,17,23,100,22,96,23,100,23,100,22,96,21,91,"Y",0.173913043478261,25,"Licensed","RIVENDELL NURSERY SCHOOL","2661 E. PORTAGE BAY AVENUE","DAVIS","CA",95616,"(530) 753-6662"
"473",570307832,"YOLO","PRIVATE","DAVIS","REDBUD MONTESSORI",23,23,100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,23,100,"Y",0,36,"Licensed","REDBUD MONTESSORI","27082 PATWIN ROAD","DAVIS","CA",95616,"(530) 753-2623"
