"","SchCode","COUNTY","PubPriv","District.x","CITY","Name","Total","UpToDateTot","UpToDatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HEPBTot","HEPBPct","VariTot","VariPct","REPORTED","PBEPctCalc","CDSCode","County","District.y","School","Street","City","Zip","State","Phone","AdmFName1","AdmLName1","AdmEmail1"
"334",6096655,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","WASHINGTON ELEM.",30,25,83,5,17,0,0,0,0,26,87,26,87,27,90,29,97,29,97,"Y",0,"34674396096655","Sacramento","Sacramento City Unified","Washington Elementary","520 18th Street","Sacramento","95814-1007","CA","","","",""
"335",6096671,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","ZAMORA ELEM.",79,75,95,3,4,0,0,1,1,77,97,78,99,76,96,77,97,78,99,"Y",0.0126582278481013,"57727106096671","Yolo","Woodland Joint Unified","Zamora Elementary","1716 Cottonwood Street","Woodland","95695-5137","CA","(530) 666-3641","Kelli","Hanson","kelli.hanson@wjusd.org"
"336",6097083,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","GOLDEN EMPIRE ELEM.",73,68,93,2,3,0,0,3,4,70,96,70,96,68,93,70,96,70,96,"Y",0.0410958904109589,"34674396097083","Sacramento","Sacramento City Unified","Golden Empire Elementary","9045 Canberra Drive","Sacramento","95826-4414","CA","(916) 228-5890","Irene","Eister","ireneei@scusd.edu"
"337",6097810,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","WOODSIDE ELEM.",62,61,98,1,2,0,0,0,0,61,98,61,98,61,98,62,100,62,100,"Y",0,"34674476097810","Sacramento","San Juan Unified","Woodside K-8","8248 Villa Oak Drive","Citrus Heights","95610-2616","CA","(916) 971-5216","Greg","Barge","gbarge@sanjuan.edu"
"338",6098610,"PLACER","PUBLIC","WESTERN PLACER UNIFIED","LINCOLN","CREEKSIDE OAKS CHARTER ELEM.",92,85,92,5,5,0,0,2,2,86,93,86,93,87,95,88,96,88,96,"Y",0.0217391304347826,"31669516098610","Placer","Western Placer Unified","Creekside Oaks Elementary","2030 First Street","Lincoln","95648-2173","CA","(916) 645-6380","Scott","Pickett","spickett@wpusd.k12.ca.us"
"339",6098693,"EL DORADO","PUBLIC","RESCUE UNION ELEMENTARY","RESCUE","GREEN VALLEY ELEM.",79,65,82,0,0,0,0,14,18,65,82,65,82,65,82,65,82,65,82,"Y",0.177215189873418,"9619786098693","El Dorado","Rescue Union Elementary","Green Valley Elementary","2380 Bass Lake Road","Rescue","95672","CA","(530) 677-3686","Kathy","Miracle","kmiracle@rescueusd.org"
"340",6098743,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","MARKOFER (FLORENCE) ELEM.",97,66,68,30,31,0,0,1,1,71,73,75,77,72,74,89,92,93,96,"Y",0.0103092783505155,"34673146098743","Sacramento","Elk Grove Unified","Florence Markofer Elementary","9759 Tralee Way","Elk Grove","95624-2678","CA","(916) 686-7714","Eric","Murchison","emurchis@egusd.net"
"341",6098750,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","PRAIRIE ELEM.",140,119,85,21,15,0,0,0,0,128,91,130,93,121,86,138,99,139,99,"Y",0,"34673146098750","Sacramento","Elk Grove Unified","Prairie Elementary","5251 Valley Hi Drive","Sacramento","95823-5143","CA","(916) 422-1843","Beverly","Eidmann","beidmann@egusd.net"
"342",6099014,"YUBA","PUBLIC","MARYSVILLE JOINT UNIFIED","BROWNS VALLEY","BROWNS VALLEY ELEM.",16,15,94,0,0,0,0,1,6,15,94,15,94,15,94,15,94,15,94,"Y",0.0625,"58727366099014","Yuba","Marysville Joint Unified","Browns Valley Elementary","9555 Browns Valley School Road","Browns Valley","95918","CA","(530) 741-6107","Lisa","Goodman","lgoodman@mjusd.com"
"343",6099808,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","ABRAHAM LINCOLN ELEM.",64,57,89,4,6,0,0,3,5,57,89,58,91,57,89,61,95,61,95,"Y",0.046875,"34674396099808","Sacramento","Sacramento City Unified","Abraham Lincoln Elementary","3324 Glenmoor Drive","Sacramento","95827-2436","CA","(916) 228-5830","Laura","Butler","laura-butler@scusd.edu"
"344",6100432,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","AMERICAN LAKES ELEM.",68,67,99,0,0,0,0,1,1,67,99,67,99,67,99,67,99,67,99,"Y",0.0147058823529412,"34673896100432","Sacramento","Natomas Union Elementary","American Lakes Elementary","2800 Stonecreek Drive","Sacramento","95833","CA","","","",""
"345",6100432,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","AMERICAN LAKES ELEM.",68,67,99,0,0,0,0,1,1,67,99,67,99,67,99,67,99,67,99,"Y",0.0147058823529412,"34752836100432","Sacramento","Natomas Unified","American Lakes Elementary","2800 Stonecreek Drive","Sacramento","95833-1634","CA","(916) 567-5500","Suzen","Holtemann","sholtemann@natomas.k12.ca.us"
"346",6101844,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","FEICKERT ELLEN ELEM.",69,61,88,3,4,0,0,5,7,62,90,63,91,63,91,63,91,63,91,"Y",0.072463768115942,"34673146101844","Sacramento","Elk Grove Unified","Ellen Feickert Elementary","9351 Feickert Drive","Elk Grove","95624-2800","CA","(916) 686-7716","Patrick","Dolinar","pdolinar@egusd.net"
"347",6103816,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","ORANGEVALE","TRAJAN ELEM.",94,78,83,14,15,2,2,0,0,80,85,82,87,79,84,90,96,91,97,"Y",0,"34674476103816","Sacramento","San Juan Unified","Trajan Elementary","6601 Trajan Drive","Orangevale","95662-3220","CA","(916) 971-5200","Cris","Petroni","cpetroni@sanjuan.edu"
"348",6104731,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","JEFFERSON ELEM.",82,73,89,8,10,0,0,1,1,76,93,77,94,79,96,78,95,77,94,"Y",0.0121951219512195,"34673896104731","Sacramento","Natomas Union Elementary","Jefferson Elementary","2001 Pebblewood","Sacramento","95833","CA","","","",""
"349",6104731,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","JEFFERSON ELEM.",82,73,89,8,10,0,0,1,1,76,93,77,94,79,96,78,95,77,94,"Y",0.0121951219512195,"34752836104731","Sacramento","Natomas Unified","Jefferson Elementary","2001 Pebblewood","Sacramento","95833-1400","CA","(916) 567-5580","Danisha","Keeler","dkeeler@natomas.k12.ca.us"
"350",6105910,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","CARRIAGE DRIVE",65,61,94,4,6,0,0,0,0,61,94,61,94,63,97,62,95,63,97,"Y",0,"34674476105910","Sacramento","San Juan Unified","Carriage Drive Elementary","7519 Carriage Drive","Citrus Heights","95621-2000","CA","(916) 971-5241","Lynn","Brown","lybrown@sanjuan.edu"
"351",6105928,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","ORANGEVALE","OTTOMON ELEM.",35,26,74,9,26,0,0,0,0,26,74,26,74,26,74,33,94,34,97,"Y",0,"34674476105928","Sacramento","San Juan Unified","Ottomon Way Elementary","9460 Ottomon Way","Orangevale","95662-2845","CA","(916) 986-2228","Hilda","Fernandez","hfernandez@sanjuan.edu"
"352",6105985,"SACRAMENTO","PUBLIC","TWIN RIVERS UNIFIED","SACRAMENTO","RIDGEPOINT",76,75,99,0,0,0,0,1,1,75,99,75,99,75,99,75,99,75,99,"Y",0.0131578947368421,"34765056105985","Sacramento","Twin Rivers Unified","Ridgepoint Elementary","4680 Monument Drive","Sacramento","95842-4343","CA","(916) 566-1950","Jim","McLaughlin","jim.mclaughlin@twinriversusd.org"
"353",6106108,"PLACER","PUBLIC","ROSEVILLE CITY ELEMENTARY","ROSEVILLE","SARGENT ELEM.",63,58,92,1,2,0,0,4,6,59,94,59,94,58,92,59,94,59,94,"Y",0.0634920634920635,"31669106106108","Placer","Roseville City Elementary","George Sargeant Elementary","1200 Ridgecrest Way","Roseville","95661-7308","CA","(916) 771-1800","Teri","Seaman","teris@rcsdk8.org"
"354",6106355,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","JACKSON (ISABELLE) ELEM.",120,113,94,6,5,0,0,1,1,116,97,115,96,117,98,118,98,117,98,"Y",0.00833333333333333,"34673146106355","Sacramento","Elk Grove Unified","Isabelle Jackson Elementary","8351 Cutler Way","Sacramento","95828-5719","CA","(916) 689-2115","Martin","Fine","mfine@egusd.net"
"355",6106678,"EL DORADO","PUBLIC","MOTHER LODE UNION ELEMENTARY","PLACERVILLE","INDIAN CREEK ELEM.",142,128,90,14,10,0,0,0,0,128,90,129,91,130,92,142,100,129,91,"Y",0,"9619296106678","El Dorado","Mother Lode Union Elementary","Indian Creek Elementary","6701 Green Valley Road","Placerville","95667-8984","CA","(530) 626-0765","Kirk","Bebout","kbebout@mlusd.net"
"356",6106892,"SACRAMENTO","PUBLIC","FOLSOM-CORDOVA UNIFIED","FOLSOM","SUNDAHL (CARL) ELEM.",47,44,94,0,0,0,0,3,6,44,94,44,94,44,94,44,94,44,94,"Y",0.0638297872340425,"34673306106892","Sacramento","Folsom-Cordova Unified","Carl H. Sundahl Elementary","9932 Inwood Road","Folsom","95630-1916","CA","(916) 989-9182","Donna","Chulos-Hays","dchays@fcusd.org"
"357",6107163,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","WOODLAND PRAIRIE ELEM.",105,102,97,3,3,0,0,0,0,104,99,104,99,102,97,105,100,105,100,"Y",0,"57727106107163","Yolo","Woodland Joint Unified","Woodland Prairie Elementary","1444 Stetson Street","Woodland","95695","CA","(530) 662-2898","Irene","Oropeza-Enriquez","irene.oropeza@wjusd.org"
"358",6107239,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","MARTIN LUTHER KING JR. ELEM.",51,48,94,3,6,0,0,0,0,48,94,48,94,48,94,51,100,51,100,"Y",0,"34674396107239","Sacramento","Sacramento City Unified","Martin Luther King, Jr.","480 Little River Way","Sacramento","95831-3711","CA","(916) 433-5062","Sara","Morabito","sara-morabito@scusd.edu"
"359",6107361,"EL DORADO","PUBLIC","BUCKEYE UNION ELEMENTARY","CAMERON PARK","BLUE OAK",79,69,87,3,4,0,0,7,9,70,89,70,89,70,89,72,91,72,91,"Y",0.0886075949367089,"9618386107361","El Dorado","Buckeye Union Elementary","Blue Oak Elementary","2391 Merrychase Drive","Cameron Park","95682-9094","CA","(530) 676-0164","Paul","Stewart","pstewart@buckeyeusd.org"
"360",6107700,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","FOULKS RANCH ELEM.",116,108,93,0,0,0,0,8,7,108,93,108,93,108,93,108,93,108,93,"Y",0.0689655172413793,"34673146107700","Sacramento","Elk Grove Unified","Foulks Ranch Elementary","6211 Laguna Park Drive","Elk Grove","95758-4852","CA","(916) 686-8177","Mary Beth","Kropp","mmkropp@egusd.net"
"361",6107718,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","UNION HOUSE ELEM.",141,129,91,12,9,0,0,0,0,131,93,132,94,131,93,141,100,141,100,"Y",0,"34673146107718","Sacramento","Elk Grove Unified","Union House Elementary","7850 Deercreek Drive","Sacramento","95823-4440","CA","(916) 424-9201","Dorothy","Stoppelman","dstoppel@egusd.net"
"362",6107734,"SACRAMENTO","PUBLIC","CENTER JOINT UNIFIED","ANTELOPE","OAK HILL ELEM.",107,104,97,1,1,0,0,2,2,105,98,105,98,104,97,105,98,105,98,"Y",0.0186915887850467,"34739736107734","Sacramento","Center Joint Unified","Oak Hill Elementary","3909 North Loop Boulevard","Antelope","95843-4539","CA","(916) 338-6460","Patricia","Spore","pspore@centerusd.org"
"363",6107916,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","REITH (JOHN) ELEM.",92,72,78,19,21,0,0,1,1,79,86,81,88,82,89,82,89,87,95,"Y",0.0108695652173913,"34673146107916","Sacramento","Elk Grove Unified","John Reith Elementary","8401 Valley Lark Drive","Sacramento","95823-5872","CA","(916) 399-0110","Gordon","Blackwood","gblackwo@egusd.net"
"364",6107965,"SACRAMENTO","PUBLIC","FOLSOM-CORDOVA UNIFIED","FOLSOM","CHAN (OAK) ELEM.",63,62,98,1,2,0,0,0,0,63,100,63,100,63,100,62,98,63,100,"Y",0,"34673306107965","Sacramento","Folsom-Cordova Unified","Oak Chan Elementary","101 Prewett Drive","Folsom","95630-6800","CA","(916) 983-0190","Linda","Liebert","lliebert@fcusd.org"
"365",6107981,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","BANNON CREEK ELEM.",74,69,93,4,5,0,0,1,1,69,93,69,93,70,95,73,99,73,99,"Y",0.0135135135135135,"34673896107981","Sacramento","Natomas Union Elementary","Bannon Creek Elementary","2775 Millcreek Drive","Sacramento","95833","CA","","","",""
"366",6107981,"SACRAMENTO","PUBLIC","NATOMAS UNIFIED","SACRAMENTO","BANNON CREEK ELEM.",74,69,93,4,5,0,0,1,1,69,93,69,93,70,95,73,99,73,99,"Y",0.0135135135135135,"34752836107981","Sacramento","Natomas Unified","Bannon Creek Elementary","2775 Millcreek Drive","Sacramento","95833-1856","CA","(916) 567-5600","Amreek","Singh","asingh@natomas.k12.ca.us"
"367",6108948,"SACRAMENTO","PUBLIC","CENTER JOINT UNIFIED","ANTELOPE","NORTH COUNTRY ELEM.",118,103,87,3,3,0,0,12,10,104,88,104,88,103,87,106,90,106,90,"Y",0.101694915254237,"34739736108948","Sacramento","Center Joint Unified","North Country Elementary","3901 Little Rock Drive","Antelope","95843-6231","CA","(916) 338-6480","Kathy","Lord","klord@centerusd.org"
"368",6108963,"PLACER","PUBLIC","DRY CREEK JOINT ELEMENTARY","ROSEVILLE","HERITAGE OAK ELEM.",98,93,95,1,1,0,0,4,4,94,96,94,96,94,96,93,95,94,96,"Y",0.0408163265306122,"31668036108963","Placer","Dry Creek Joint Elementary","Heritage Oak Elementary","2271 Americana Drive","Roseville","95747-7688","CA","(916) 773-3960","Amy","Banks","abanks@drycreek.k12.ca.us"
"369",6109029,"PLACER","PUBLIC","EUREKA UNION","GRANITE BAY","OAKHILLS ELEMENTARY SCHOOL",131,115,88,4,3,1,1,11,8,115,88,115,88,117,89,118,90,117,89,"Y",0.083969465648855,"31668296109029","Placer","Eureka Union","Oakhills Elementary","9233 Twin School Road","Granite Bay","95746-7100","CA","(916) 791-5391","Kevin","Roche","kroche@eurekausd.org"
"370",6109441,"EL DORADO","PUBLIC","RESCUE UNION ELEMENTARY","EL DORADO HILLS","LAKE FOREST ELEM.",59,46,78,1,2,0,0,12,20,46,78,46,78,46,78,47,80,47,80,"Y",0.203389830508475,"9619786109441","El Dorado","Rescue Union Elementary","Lake Forest Elementary","2240 Sailsbury Drive","El Dorado Hills","95762-6984","CA","(916) 933-0652","Bruce","Peters","bpeters@rescueusd.org"
"371",6109482,"PLACER","PUBLIC","ROSEVILLE CITY ELEMENTARY","ROSEVILLE","SPANGER ELEM.",103,94,91,7,7,0,0,2,2,100,97,101,98,98,95,98,95,99,96,"Y",0.0194174757281553,"31669106109482","Placer","Roseville City Elementary","Ferris Spanger Elementary","699 Shasta Street","Roseville","95678-1634","CA","(916) 771-1820","Joshua","Joseph","jjoseph@rcsdk8.org"
"372",6109516,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","BUTLER (ARTHUR C.) ELEM.",125,117,94,7,6,0,0,1,1,120,96,121,97,119,95,123,98,124,99,"Y",0.008,"34673146109516","Sacramento","Elk Grove Unified","Arthur C. Butler Elementary","9180 Brown Road","Elk Grove","95624","CA","(916) 681-7595","Steve","Brenizer","sbrenize@egusd.net"
"373",6109680,"PLACER","PUBLIC","AUBURN UNION ELEMENTARY","AUBURN","SKYRIDGE ELEM.",89,79,89,0,0,1,1,9,10,79,89,79,89,79,89,79,89,79,89,"Y",0.101123595505618,"31667876109680","Placer","Auburn Union Elementary","Skyridge Elementary","800 Perkins Way","Auburn","95603-5709","CA","(530) 885-7019","Jenn","Lewandowski","jlewandowski@auburn.k12.ca.us"
"374",6109755,"SACRAMENTO","PUBLIC","FOLSOM-CORDOVA UNIFIED","FOLSOM","FOLSOM HILLS ELEM.",92,82,89,2,2,0,0,8,9,82,89,82,89,82,89,84,91,84,91,"Y",0.0869565217391304,"34673306109755","Sacramento","Folsom-Cordova Unified","Folsom Hills Elementary","106 Manseau Drive","Folsom","95630-5233","CA","(916) 985-0771","Shawn","Lundberg","slundber@fcusd.org"
"375",6109862,"PLACER","PUBLIC","DRY CREEK JOINT ELEMENTARY","ANTELOPE","ANTELOPE MEADOWS ELEMENTARY",96,83,86,1,1,0,0,12,13,84,88,84,88,83,86,84,88,84,88,"Y",0.125,"31668036109862","Placer","Dry Creek Joint Elementary","Antelope Meadows Elementary","8343 Palmerson Drive","Antelope","95843-5195","CA","(916) 770-8816","Sara","Wegner","swegner@drycreek.k12.ca.us"
"376",6109870,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","COBBLESTONE ELEM.",54,49,91,3,6,0,0,2,4,49,91,49,91,49,91,52,96,52,96,"Y",0.037037037037037,"31750856109870","Placer","Rocklin Unified","Cobblestone Elementary","5740 Cobblestone Drive","Rocklin","95765-4193","CA","(916) 632-0140","Kathleen","Goddard","kgoddard@rocklin.k12.ca.us"
"377",6110118,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","EHRHARDT (JOHN) ELEM.",130,102,78,24,18,1,1,3,2,109,84,111,85,112,86,117,90,121,93,"Y",0.0230769230769231,"34673146110118","Sacramento","Elk Grove Unified","John Ehrhardt Elementary","8900 Old Creek Drive","Elk Grove","95758-6150","CA","(916) 686-7259","Robin","Riley","rriley@egusd.net"
"378",6110167,"EL DORADO","PUBLIC","GOLD TRAIL UNION ELEMENTARY","PLACERVILLE","SUTTER'S MILL ELEM.",83,71,86,7,8,0,0,5,6,74,89,71,86,74,89,77,93,77,93,"Y",0.0602409638554217,"9618876110167","El Dorado","Gold Trail Union Elementary","Sutters Mill","4801 Luneman Road","Placerville","95667-8750","CA","(530) 626-2591","Joe","Murchison","jmurchison@gtusd.org"
"379",6110456,"EL DORADO","PUBLIC","BUCKEYE UNION ELEMENTARY","EL DORADO HILLS","SILVA VALLEY",72,69,96,0,0,1,1,2,3,69,96,69,96,69,96,69,96,69,96,"Y",0.0277777777777778,"9618386110456","El Dorado","Buckeye Union Elementary","Silva Valley Elementary","3001 Golden Eagle Lane","El Dorado Hills","95762-7500","CA","(916) 933-3767","Kathy","Holliman","kholliman@buckeyeusd.org"
"380",6110647,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","ANTELOPE CREEK",50,46,92,0,0,0,0,4,8,46,92,46,92,46,92,46,92,46,92,"Y",0.08,"31750856110647","Placer","Rocklin Unified","Antelope Creek Elementary","6185 Springview Drive","Rocklin","95677-2900","CA","(916) 632-1095","Brian","Arcuri","barcuri@rocklin.k12.ca.us"
"381",6110654,"SACRAMENTO","PUBLIC","GALT JOINT UNION ELEMENTARY","GALT","RIVER OAKS ELEM.",76,68,89,0,0,1,1,7,9,68,89,68,89,68,89,68,89,68,89,"Y",0.0921052631578947,"34673486110654","Sacramento","Galt Joint Union Elementary","River Oaks Elementary","905 Vintage Oak Avenue","Galt","95632","CA","(209) 745-4614","Lois","Yount","lyount@galt.k12.ca.us"
"382",6110662,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","FATHER KENNY (KEITH B.) ELEM. CHARTER",31,29,94,1,3,0,0,1,3,29,94,29,94,30,97,29,94,29,94,"Y",0.032258064516129,"34674396110662","Sacramento","Sacramento City Unified","Father Keith B. Kenny","3525 Martin Luther King Junior Boulevard","Sacramento","95817-3654","CA","(916) 277-6500","Gail","Johnson","gail-johnson@scusd.edu"
"383",6110894,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","PATWIN ELEM.",60,54,90,2,3,0,0,4,7,54,90,54,90,54,90,56,93,56,93,"Y",0.0666666666666667,"57726786110894","Yolo","Davis Joint Unified","Patwin Elementary","2222 Shasta Drive","Davis","95616-6634","CA","(530) 757-5383","Nicole","Smith","nsmith@djusd.net"
"384",6110985,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","TSUKAMOTO (MARY) ELEM.",130,89,68,39,30,1,1,1,1,97,75,106,82,102,78,124,95,121,93,"Y",0.00769230769230769,"34673146110985","Sacramento","Elk Grove Unified","Mary Tsukamoto Elementary","8737 Brittany Park Drive","Sacramento","95828-6509","CA","(916) 689-7580","Mark","Leal","mleal@egusd.net"
"385",6111363,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","GOLD RIVER","GOLD RIVER DISCOVERY CENTER",92,77,84,12,13,1,1,2,2,85,92,86,93,83,90,89,97,89,97,"Y",0.0217391304347826,"34674476111363","Sacramento","San Juan Unified","Gold River Discovery Center K-8","2200 Roaring Camp Drive","Gold River","95670-7677","CA","(916) 867-2109","Rick","Boster","rick.boster@sanjuan.edu"
"386",6111389,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","MATSUYAMA ELEM.",83,73,88,7,8,0,0,3,4,75,90,75,90,74,89,80,96,80,96,"Y",0.036144578313253,"34674396111389","Sacramento","Sacramento City Unified","Matsuyama Elementary","7680 Windbridge Drive","Sacramento","95831-4171","CA","(916) 433-5535","Judy","Montgomery","judy-montgomery@scusd.edu"
"387",6111694,"PLACER","PUBLIC","PLACER HILLS UNION ELEMENTARY","MEADOW VISTA","SIERRA HILLS ELEM.",99,80,81,2,2,0,0,17,17,81,82,82,83,81,82,82,83,82,83,"Y",0.171717171717172,"31668866111694","Placer","Placer Hills Union Elementary","Sierra Hills Elementary","16505 Placer Hills Road","Meadow Vista","95722-0379","CA","(530) 878-9473","Steve","Schaumleffel","schaumleffel@phusd.k12.ca.us"
"388",6111959,"PLACER","PUBLIC","ROSEVILLE CITY ELEMENTARY","ROSEVILLE","BROWN (VENCIL) ELEMENTARY",98,93,95,3,3,0,0,2,2,95,97,96,98,95,97,96,98,95,97,"Y",0.0204081632653061,"31669106111959","Placer","Roseville City Elementary","Vencil Brown Elementary","250 Trestle Drive","Roseville","95678-5923","CA","(916) 771-1710","Pam","Kissick","pkissick@rcsdk8.org"
"389",6111975,"PLACER","PUBLIC","ROCKLIN UNIFIED","ROCKLIN","BREEN ELEM.",80,69,86,2,3,0,0,9,11,69,86,69,86,70,88,71,89,71,89,"Y",0.1125,"31750856111975","Placer","Rocklin Unified","Breen Elementary","2751 Breen Drive","Rocklin","95765-5158","CA","(916) 632-1155","Chuck","Thibideau","cthibideau@rocklin.k12.ca.us"
"390",6112064,"SACRAMENTO","PUBLIC","TWIN RIVERS UNIFIED","SACRAMENTO","FOOTHILL OAKS",52,44,85,6,12,0,0,2,4,44,85,44,85,45,87,50,96,49,94,"Y",0.0384615384615385,"34765056112064","Sacramento","Twin Rivers Unified","Foothill Oaks Elementary","5520 Lancelot Drive","Sacramento","95842-2100","CA","(916) 566-1830","Sylvia","Hanna","sylvia.hanna@twinriversusd.org"
"391",6112106,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","ELK GROVE","DONNER (ELITHA) ELEM.",127,106,83,19,15,0,0,2,2,114,90,115,91,109,86,121,95,124,98,"Y",0.015748031496063,"34673146112106","Sacramento","Elk Grove Unified","Elitha Donner Elementary","9461 Soaring Oaks Drive","Elk Grove","95758-1075","CA","(916) 683-3073","Michelle","Jenkins","mjenkins@egusd.net"
"392",6112296,"SACRAMENTO","PUBLIC","ROBLA ELEMENTARY","SACRAMENTO","GLENWOOD ELEM.",52,49,94,3,6,0,0,0,0,50,96,49,94,50,96,52,100,52,100,"Y",0,"34674216112296","Sacramento","Robla Elementary","Glenwood Elementary","201 Jessie Avenue","Sacramento","95838-2500","CA","(916) 922-2767","Sarah","Neuhaus","sneuhaus@robla.k12.ca.us"
"393",6112403,"PLACER","PUBLIC","DRY CREEK JOINT ELEMENTARY","ROSEVILLE","QUAIL GLEN ELEM.",87,82,94,1,1,0,0,4,5,82,94,82,94,82,94,83,95,83,95,"Y",0.0459770114942529,"31668036112403","Placer","Dry Creek Joint Elementary","Quail Glen Elementary","1250 Canevari Drive","Roseville","95747","CA","(916) 771-2055","Collette","Presley","cpresley@drycreek.k12.ca.us"
"394",6112700,"PLACER","PUBLIC","AUBURN UNION ELEMENTARY","AUBURN","AUBURN ELEM.",94,80,85,6,6,0,0,8,9,81,86,81,86,81,86,82,87,83,88,"Y",0.0851063829787234,"31667876112700","Placer","Auburn Union Elementary","Auburn Elementary","11400 Lariat Ranch Road","Auburn","95603-5001","CA","(530) 887-1958","Sam","Schug","sschug@auburn.k12.ca.us"
"395",6112916,"SACRAMENTO","PUBLIC","FOLSOM-CORDOVA UNIFIED","FOLSOM","NATOMA STATION",63,57,90,3,5,0,0,3,5,59,94,59,94,60,95,57,90,59,94,"Y",0.0476190476190476,"34673306112916","Sacramento","Folsom-Cordova Unified","Natoma Station Elementary","500 Turnpike Drive","Folsom","95630-8012","CA","(916) 351-0565","Ted","Bosque","tbosque@fcusd.org"
"396",6113062,"PLACER","PUBLIC","TAHOE-TRUCKEE JOINT UNIFIED","TRUCKEE","GLENSHIRE ELEM.",94,73,78,14,15,1,1,6,6,77,82,77,82,76,81,81,86,86,91,"Y",0.0638297872340425,"31669446113062","Placer","Tahoe-Truckee Unified","Glenshire Elementary","10990 Dorchester","Truckee","96161-1537","CA","(530) 582-7675","Kathleen","Gauthier","kgauthier@ttusd.org"
"397",6113179,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","MORSE (BARBARA COMSTOCK) ELEM.",95,89,94,5,5,0,0,1,1,90,95,90,95,91,96,93,98,94,99,"Y",0.0105263157894737,"34673146113179","Sacramento","Elk Grove Unified","Barbara Comstock Morse Elementary","7000 Cranleigh Avenue","Sacramento","95823","CA","(916) 688-8586","Kilolo","Umi","kumia@egusd.net"
"398",6113187,"SACRAMENTO","PUBLIC","ELK GROVE UNIFIED","SACRAMENTO","MAEOLA BEITZEL ELEM.",120,102,85,13,11,1,1,4,3,109,91,109,91,106,88,113,94,114,95,"Y",0.0333333333333333,"34673146113187","Sacramento","Elk Grove Unified","Maeola E. Beitzel Elementary","8140 Caymus Drive","Sacramento","95829","CA","(916) 688-8484","Martin","Martinez","maemarti@egusd.net"
"399",6113971,"PLACER","PUBLIC","EUREKA UNION","ROSEVILLE","MAIDU ELEMENTARY SCHOOL",134,117,87,11,8,1,1,5,4,124,93,123,92,122,91,126,94,127,95,"Y",0.0373134328358209,"31668296113971","Placer","Eureka Union","Maidu Elementary","1950 Johnson Ranch Drive","Roseville","95661-3749","CA","(916) 789-7910","Stephanie","Groat","sgroat@eureka-usd.k12.ca.us"
"400",6114185,"SACRAMENTO","PUBLIC","GALT JOINT UNION ELEMENTARY","GALT","MARENGO RANCH ELEM.",59,55,93,0,0,0,0,4,7,55,93,55,93,55,93,55,93,55,93,"Y",0.0677966101694915,"34673486114185","Sacramento","Galt Joint Union Elementary","Marengo Ranch Elementary","1000 Elk Hills Drive","Galt","95632","CA","(209) 745-5470","Jennifer","Porter","jporter@galt.k12.ca.us"
