"","FacNum","County","Type","City.x","Name.x","Total","VacTot","VacPct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HIBTot","HIBPct","HepBTot","HepBPct","VariTot","VariPct","ReportYN","PBEPctCalc","Capacity","LicStatus","Name.y","Address","City.y","State","Zipcode","Telephone","lon","lat"
"375",343608394,"SACRAMENTO","PRIVATE","ELK GROVE","GOLDEN VALLEY ACADEMY",45,"44",98,1,2,0,0,0,0,44,98,45,100,45,100,45,100,45,100,45,100,"'Y'",0,68,"Licensed","GOLDEN VALLEY ACADEMY","7725 SHELDON ROAD","ELK GROVE","CA",95758,"(916) 689-8823",-121.4127608,38.4384628
"376",343608665,"SACRAMENTO","PRIVATE","SACRAMENTO","READY+AC0-SET+AC0-GO CHILDRENS CENTER",45,"35",78,10,22,0,0,1,2,36,80,42,93,42,93,39,87,40,89,42,93,"'Y'",0.0222222222222222,47,"Licensed","READY-SET-GO CHILDRENS CENTER","4331 GALBRATH DRIVE","SACRAMENTO","CA",95842,"(916) 331-2013",-121.3632208,38.6977904
"377",343608841,"SACRAMENTO","PRIVATE","ANTELOPE","SOMETHING EXTRA PRESCHOOL +ACY- CHILDCARE",39,"39",100,0,0,0,0,0,0,39,100,39,100,39,100,39,100,39,100,39,100,"'Y'",0,73,"Licensed","SOMETHING EXTRA PRESCHOOL & CHILDCARE","7916 AZTEC WAY","ANTELOPE","CA",95843,"(916) 348-0712",-121.3818341,38.7133264
"378",343608870,"SACRAMENTO","PRIVATE","SACRAMENTO","BEANSTALK+AC0-CREST DRIVE PRESCHOOL",47,"47",100,0,0,0,0,0,0,47,100,47,100,47,100,47,100,47,100,47,100,"'Y'",0,30,"Licensed","BEANSTALK-CREST DRIVE PRESCHOOL","4700 CREST DR.","SACRAMENTO","CA",95834,"(916) 419-8331",-121.5035213,38.6606275
"379",343608969,"SACRAMENTO","HEAD START","CARMICHAEL","RALPH RICHARDSON HEAD START +ACY- STATE PRESCHOOL",56,"54",96,2,4,0,0,6,11,51,91,51,91,51,91,50,89,51,91,50,89,"'Y'",0.107142857142857,50,"Licensed","RALPH RICHARDSON PRESCHOOL","4848 COTTAGE WAY","CARMICHAEL","CA",95608,"(916) 971-7411",-121.3522738,38.6006262
"380",343608991,"SACRAMENTO","PRIVATE","SACRAMENTO","DISCOVERY TREE SCHOOL+AC0-MCCLATCHY CAMPUS",31,"16",52,15,48,0,0,0,0,24,77,24,77,30,97,31,100,21,68,19,61,"'Y'",0,36,"Licensed","DISCOVERY TREE SCHOOL-MCCLATCHY CAMPUS","1625 22ND STREET","SACRAMENTO","CA",95816,"(916) 444-9404",-121.480154,38.568539
"381",343609105,"SACRAMENTO","HEAD START","SACRAMENTO","SETA+AC0-COUNTRYWOOD HEAD START",17,"17",100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",343609289,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","ANGELS IN ACTION LEARNING CENTER",28,"28",100,0,0,0,0,0,0,28,100,28,100,28,100,28,100,28,100,28,100,"'Y'",0,72,"Licensed","ANGELS IN ACTION LEARNING CENTER","7998 OLD AUBURN RD.","CITRUS HEIGHTS","CA",95610,"(916) 723-2633",-121.2673616,38.7055164
"383",343609340,"SACRAMENTO","PRIVATE","SACRAMENTO","TREEHOUSE LEARNING CENTER+AC0-ELSIE",22,"13",59,9,41,0,0,1,5,17,77,20,91,21,95,21,95,17,77,21,95,"'Y'",0.0454545454545455,75,"Licensed","TREEHOUSE LEARNING CENTER-ELSIE","7610 ELSIE AVE.","SACRAMENTO","CA",95828,"(916) 689-8889",-121.414058,38.473836
"384",343609391,"SACRAMENTO","HEAD START","SACRAMENTO","SETA+AC0-BROADWAY EARLY LEARNING CENTER HEAD START",36,"35",97,1,3,0,0,0,0,35,97,36,100,36,100,36,100,36,100,36,100,"'Y'",0,78,"Licensed","SETA - BROADWAY EARLY LEARNING CENTER HEAD START","263 SEAVEY CIR.","SACRAMENTO","CA",95818,"(916) 263-3804",-121.5119747,38.558902
"385",343609470,"SACRAMENTO","HEAD START","SACRAMENTO","GOLDEN EMPIRE PRESCHOOL",25,"24",96,1,4,0,0,0,0,24,96,25,100,25,100,25,100,25,100,25,100,"'Y'",0,24,"Licensed","GOLDEN EMPIRE PRESCHOOL","9045 CANBERRA DR.","SACRAMENTO","CA",95826,"(916) 228-5890",-121.366344,38.542296
"386",343609495,"SACRAMENTO","PRIVATE","SACRAMENTO","PARADISE PLACE PRESCHOOL INFANT TODDLER CENTER",26,"20",77,6,23,0,0,0,0,20,77,20,77,20,77,20,77,20,77,20,77,"'Y'",0,24,"Licensed","PARADISE PLACE PRESCHOOL INFANT TODDLER CENTER","8924 KIEFER BLVD.","SACRAMENTO","CA",95826,"(916) 857-1709",-121.370213,38.546797
"387",343609684,"SACRAMENTO","PRIVATE","SACRAMENTO","PLAYHOUSE PRESCHOOL",19,"17",89,2,11,0,0,0,0,19,100,19,100,19,100,19,100,17,89,19,100,"'Y'",0,15,"Licensed","PLAYHOUSE PRESCHOOL","2001 55TH ST","SACRAMENTO","CA",95817,"(916) 455-6288",-121.440568,38.553496
"388",343609927,"SACRAMENTO","PUBLIC","SACRAMENTO","HERMAN LEIMBACH ELEMENTARY SCHOOL",72,"72",100,0,0,0,0,0,0,72,100,72,100,72,100,72,100,72,100,72,100,"'Y'",0,48,"Licensed","HERMAN LEIMBACH ELEMENTARY SCHOOL","8101 GRANDSTAFF DR.","SACRAMENTO","CA",95823,"(916) 689-2120",-121.4222399,38.4636573
"389",343609946,"SACRAMENTO","PRIVATE","ELK GROVE","ELK GROVE MONTESSORI SCHOOL",54,"40",74,14,26,0,0,0,0,46,85,51,94,50,93,52,96,40,74,47,87,"'Y'",0,103,"Licensed","ELK GROVE MONTESSORI SCHOOL","8842 WILLIAMSON DR.","ELK GROVE","CA",95624,"(916) 685-6540",-121.3765978,38.4114281
"390",343610141,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","KINGSWOOD HEAD START +ACY- STATE PRESCHOOL",33,"33",100,0,0,0,0,0,0,33,100,33,100,33,100,33,100,33,100,33,100,"'Y'",0,20,"Licensed","KINGSWOOD ELEMENTARY","5700 PRIMROSE DRIVE","CITRUS HEIGHTS","CA",95610,"(916) 867-2046",-121.2784862,38.6706858
"391",343610154,"SACRAMENTO","HEAD START","SACRAMENTO","SETA +AC0- SHARON NEESE EARLY LEARNING CENTER",37,"36",97,1,3,0,0,0,0,36,97,37,100,37,100,37,100,37,100,37,100,"'Y'",0,92,"Licensed","SETA - SHARON NEESE EARLY LEARNING CENTER","925 DEL PASO BLVD. #300","SACRAMENTO","CA",95815,"(916) 263-5487",-121.4675714,38.6029946
"392",343610196,"SACRAMENTO","PRIVATE","SACRAMENTO","+ACI-PARK VISTA SCHOOL",55,"52",95,3,5,0,0,3,5,49,89,55,100,54,98,53,96,54,98,55,100,"'Y'",0.0545454545454545,47,"Licensed","PARK VISTA SCHOOL","1300 SUTTERVILLE RD.","SACRAMENTO","CA",95822,"(916) 456-0551",-121.5046906,38.5378463
"393",343610244,"SACRAMENTO","PRIVATE","SACRAMENTO","+ACI-PHOENIX SCHOOL",29,"20",69,9,31,0,0,0,0,21,72,24,83,26,90,27,93,25,86,28,97,"'Y'",0,74,"Licensed","PHOENIX SCHOOL","600 I STREET","SACRAMENTO","CA",95814,"(916) 442-0722",-121.4981334,38.5824785
"394",343610246,"SACRAMENTO","PRIVATE","SACRAMENTO","+ACI-PHOENIX SCHOOL",35,"11",31,24,69,0,0,4,11,16,46,25,71,21,60,31,89,22,63,20,57,"'Y'",0.114285714285714,34,"Licensed","PHOENIX SCHOOL","4401 A STREET","SACRAMENTO","CA",95819,"(916) 445-1275",-121.4439794,38.5782958
"395",343610248,"SACRAMENTO","PRIVATE","SACRAMENTO","+ACI-PHOENIX SCHOOL",22,"8",36,14,64,1,5,1,5,8,36,19,86,17,77,20,91,17,77,18,82,"'Y'",0.0454545454545455,36,"Licensed","PHOENIX SCHOOL","1820 ALHAMBRA BLVD.","SACRAMENTO","CA",95816,"(916) 452-5150",-121.4695735,38.5636185
"396",343610254,"SACRAMENTO","PRIVATE","ANTELOPE","+ACI-PHOENIX SCHOOL",106,"98",92,8,8,0,0,1,1,99,93,103,97,103,97,105,99,104,98,100,94,"'Y'",0.00943396226415094,164,"Licensed","PHOENIX SCHOOL","4110 SKYLAND COURT","ANTELOPE","CA",95843,"(916) 725-0302",-121.368698,38.714842
"397",343610256,"SACRAMENTO","PUBLIC","FOLSOM","+ACI-PHOENIX SCHOOL",94,"49",52,45,48,0,0,0,0,61,65,69,73,70,74,79,84,71,76,62,66,"'Y'",0,176,"Licensed","PHOENIX SCHOOL","640 WILLARD DR.","FOLSOM","CA",95630,"(916) 353-1031",-121.164748,38.651919
"398",343610258,"SACRAMENTO","PRIVATE","CARMICHAEL","+ACI-PHOENIX SCHOOL",42,"42",100,0,0,0,0,0,0,42,100,42,100,42,100,42,100,42,100,42,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",343610266,"SACRAMENTO","PRIVATE","FOLSOM","+ACI-PHOENIX SCHOOL",112,"104",93,8,7,0,0,4,4,106,95,108,96,105,94,109,97,105,94,106,95,"'Y'",0.0357142857142857,180,"Licensed","PHOENIX SCHOOL","76 CLARKSVILLE RD.","FOLSOM","CA",95630,"(916) 983-0224",-121.130032,38.656154
"400",343610270,"SACRAMENTO","PRIVATE","ELK GROVE","+ACI-PHOENIX SCHOOL",50,"20",40,30,60,0,0,0,0,21,42,37,74,26,52,50,100,36,72,20,40,"'Y'",0,80,"Licensed","PHOENIX SCHOOL","3050 BABSON DRIVE","ELK GROVE","CA",95758,"(916) 691-6420",-121.470095,38.417339
"401",343610290,"SACRAMENTO","PRIVATE","SACRAMENTO","+ACI-PHOENIX SCHOOL",41,"41",100,0,0,0,0,0,0,41,100,41,100,41,100,41,100,41,100,41,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",343610306,"SACRAMENTO","PRIVATE","SACRAMENTO","DMV CHILD CARE CENTER",48,"48",100,0,0,0,0,0,0,48,100,48,100,48,100,48,100,48,100,48,100,"'Y'",0,54,"Licensed","DMV CHILD CARE CENTER","2415 FIRST AVE","SACRAMENTO","CA",95818,"(916) 736-1872",-121.4815314,38.5572408
"403",343610368,"SACRAMENTO","PRIVATE","SACRAMENTO","MERRYHILL SCHOOL",66,"52",79,14,21,0,0,0,0,59,89,59,89,53,80,56,85,56,85,52,79,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",343610375,"SACRAMENTO","HEAD START","SACRAMENTO","SETA+AC0-NEDRA COURT EARLY LEARNING CENTER",16,"16",100,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,16,100,"'Y'",0,40,"Licensed","SETA - NEDRA COURT EARLY LEARNING CENTER","60 NEDRA COURT","SACRAMENTO","CA",95822,"(916) 262-0942",-121.482414,38.482619
"405",343610472,"SACRAMENTO","PUBLIC","SACRAMENTO","NORALTO PRESCHOOL CENTER",100,"89",89,11,11,0,0,0,0,89,89,89,89,89,89,89,89,89,89,89,89,"'Y'",0,64,"Licensed","NORALTO PRESCHOOL CENTER","477 LAS PALMAS AVE.","SACRAMENTO","CA",95815,"(916) 263-8411",-121.4551753,38.6195162
"406",343610520,"SACRAMENTO","PRIVATE","SACRAMENTO","POPPY PATCH+AC0-PHASE III",14,"13",93,1,7,0,0,1,7,13,93,13,93,13,93,13,93,12,86,13,93,"'Y'",0.0714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",343610526,"SACRAMENTO","PRIVATE","RANCHO MURIETA","RANCHO MURIETA LEARNING CENTER",20,"20",100,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,20,100,"'Y'",0,35,"Licensed","RANCHO MURIETA LEARNING CENTER","7248 MURIETA DRIVE STE B8","RANCHO MURIETA","CA",95683,"(916) 354-4163",-121.1005351,38.4945619
"408",343610541,"SACRAMENTO","HEAD START","SACRAMENTO","SETA+AC0-NEW HELVETIA EARLY LEARNING CENTER",12,"12",100,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,12,100,"'Y'",0,22,"Licensed","SETA - NEW HELVETIA EARLY LEARNING CENTER #2","816 REVERE STREET","SACRAMENTO","CA",95818,"(916) 563-5069",-121.504583,38.562074
"409",343610546,"SACRAMENTO","PRIVATE","RANCHO MURIETA","+ACI-RANCH",31,"30",97,1,3,0,0,0,0,30,97,31,100,31,100,31,100,30,97,31,100,"'Y'",0,12,"Licensed","RANCH","7879 VAN VLECK RD.","RANCHO MURIETA","CA",95683,"(916) 354-0369",-121.085243,38.473498
"410",343610792,"SACRAMENTO","PRIVATE","SACRAMENTO","SACRAMENTO MONTESSORI SCHOOL",46,"45",98,1,2,0,0,6,13,43,93,43,93,43,93,43,93,41,89,43,93,"'Y'",0.130434782608696,74,"Licensed","SACRAMENTO MONTESSORI SCHOOL","1111-1123 D STREET","SACRAMENTO","CA",95814,"(916) 444-7786",-121.4887295,38.5866682
"411",343610812,"SACRAMENTO","PRIVATE","FOLSOM","CHILDRENS CREATIVE LEARNING CENTERS",51,"6",12,45,88,0,0,0,0,15,29,19,37,21,41,6,12,27,53,18,35,"'Y'",0,108,"Licensed","CHILDRENS CREATIVE LEARNING CENTERS","13407 FOLSOM BLVD.","FOLSOM","CA",95630,"(916) 294-9600",-121.183731,38.6585202
"412",343610864,"SACRAMENTO","PRIVATE","SACRAMENTO","FAMILY MATTERS CHILD CARE CENTER",17,"17",100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,"'Y'",0,42,"Licensed","FAMILY MATTERS EARLY LEARNING CENTER/ PRESCHOOL","5452 14TH AVE","SACRAMENTO","CA",95820,"(916) 457-4067",-121.4417978,38.5394562
"413",343610891,"SACRAMENTO","HEAD START","RIO LINDA","SETA VINELAND HEAD START",17,"17",100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,"'Y'",0,24,"Licensed","SETA - VINELAND HEAD START","6450 20TH STREET","RIO LINDA","CA",95673,"(916) 263-3804",-121.4187661,38.6844222
"414",343610915,"SACRAMENTO","PRIVATE","ELK GROVE","FRANKLIN CHILD DEVELOPMENT CENTER",23,"23",100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,23,100,"'Y'",0,24,"Licensed","FRANKLIN CHILD DEVELOPMENT CENTER","4011 HOOD-FRANKLIN ROAD","ELK GROVE","CA",95757,"(916) 684-4061",-121.457362,38.377262
"415",343610916,"SACRAMENTO","PUBLIC","ELK GROVE","RAYMOND CASE CHILD DEVELOPMENT CENTER",33,"26",79,7,21,0,0,0,0,26,79,33,100,33,100,33,100,33,100,33,100,"'Y'",0,48,"Licensed","RAYMOND CASE CHILD DEVELOPMENT CENTER","8565 SHASTA LILY DRIVE","ELK GROVE","CA",95624,"(916) 681-3355",-121.385788,38.4433114
"416",343611130,"SACRAMENTO","PRIVATE","SACRAMENTO","MARY TSUKAMOTO CHILD DEVELOPMENT CENTER",12,"0",0,12,100,0,0,0,0,9,75,12,100,12,100,12,100,0,0,12,100,"'Y'",0,17,"Licensed","MARY TSUKAMOTO CHILD DEVELOPMENT CENTER","8737 BRITTANY PARK DRIVE","SACRAMENTO","CA",95828,"(916) 682-7400",-121.3718393,38.4601231
"417",343611170,"SACRAMENTO","PRIVATE","SACRAMENTO","TOWN AND COUNTRY PRE+AC0-SCHOOL",34,"15",44,19,56,0,0,0,0,22,65,28,82,33,97,33,97,25,74,33,97,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",343611191,"SACRAMENTO","PUBLIC","SACRAMENTO","GARDEN VALLEY SCHOOL",34,"28",82,6,18,0,0,0,0,28,82,28,82,28,82,28,82,28,82,28,82,"'Y'",0,24,"Licensed","GARDEN VALLEY SCHOOL","3601 LARCHWOOD DRIVE","SACRAMENTO","CA",95834,"(916) 643-8750",-121.4777443,38.6334022
"419",343611329,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","FIRST COVENANT PRESCHOOL",105,"102",97,3,3,0,0,18,17,98,93,95,90,98,93,101,96,92,88,94,90,"'Y'",0.171428571428571,68,"Licensed","FIRST COVENANT PRESCHOOL","10933 PROGRESS COURT","RANCHO CORDOVA","CA",95670,"(916) 861-1625",-121.2790555,38.5999724
"420",343611397,"SACRAMENTO","PUBLIC","SACRAMENTO","MONTESSORI IN THE CITY +AC0-LINCOLN PLAZA",52,"49",94,3,6,0,0,0,0,49,94,50,96,50,96,50,96,51,98,51,98,"'Y'",0,59,"Licensed","LINCOLN PLAZA MONTESSORI","400 Q STREET","SACRAMENTO","CA",95814,"(916) 795-4111",-121.5047704,38.5746917
"421",343611447,"SACRAMENTO","HEAD START","SACRAMENTO","CAPITAL CITY CHILD DEVELOPMENT CENTER",53,"47",89,6,11,0,0,0,0,53,100,53,100,52,98,48,91,53,100,53,100,"'Y'",0,24,"Licensed","CAPITAL CITY CHILD DEVELOPMENT CENTER","7220 24TH STREET","SACRAMENTO","CA",95822,"(916) 433-2736",-121.481481,38.494014
"422",343611566,"SACRAMENTO","HEAD START","SACRAMENTO","WCIC+AC0-PLAYMATE CHILD DEVELOPMENT CENTER II",20,"20",100,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,20,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",343611608,"SACRAMENTO","HEAD START","SACRAMENTO","SETA+AC0-SOLID FOUNDATION HEAD START",20,"20",100,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,20,100,"'Y'",0,42,"Licensed","SETA - SOLID FOUNDATION HEAD START","7505 FRANKLIN BLVD.","SACRAMENTO","CA",95823,"(916) 262-3167",-121.4540815,38.4853288
"424",343611609,"SACRAMENTO","HEAD START","SACRAMENTO","SETA +AC0- HOPKINS PARK HEADSTART",30,"30",100,0,0,0,0,0,0,30,100,30,100,30,100,30,100,30,100,30,100,"'Y'",0,47,"Licensed","SETA - HOPKINS PARK HEADSTART","2317 MATSON DRIVE","SACRAMENTO","CA",95822,"(916) 262-0934",-121.4835,38.487252
"425",343612018,"SACRAMENTO","PRIVATE","FAIR OAKS","LA BELLA LEARNING CENTERS",33,"19",58,14,42,0,0,2,6,23,70,25,76,28,85,30,91,26,79,28,85,"'Y'",0.0606060606060606,60,"Licensed","LA BELLA LEARNING CENTERS","8896 N. WINDING WAY","FAIR OAKS","CA",95628,"(916) 965-1273",-121.22582,38.649413
"426",343612040,"SACRAMENTO","PRIVATE","ORANGEVALE","OUR HOUSE PRESCHOOL",30,"30",100,0,0,0,0,0,0,30,100,30,100,30,100,30,100,30,100,30,100,"'Y'",0,28,"Licensed","OUR HOUSE PRESCHOOL","7145 SANTA JUANITA AVE.","ORANGEVALE","CA",95662,"(916) 989-4013",-121.195161,38.695863
"427",343612177,"SACRAMENTO","HEAD START","GALT","GRIZZLY HOLLOW HEAD START",16,"16",100,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,16,100,"'Y'",0,40,"Licensed","SETA - GRIZZLY HOLLOW HEAD START","805 ELK HILLS DRIVE","GALT","CA",95632,"(209) 744-7728",-121.29907,38.281314
"428",343612181,"SACRAMENTO","PRIVATE","SACRAMENTO","ANNA KIRCHGATER CHILD DEVELOPMENT CENTER",22,"22",100,0,0,0,0,0,0,22,100,22,100,22,100,22,100,22,100,22,100,"'Y'",0,24,"Licensed","ANNA KIRCHGATER CHILD DEVELOPMENT CENTER","8141 STEVENSON AVENUE","SACRAMENTO","CA",95828,"(916) 689-9474",-121.4076999,38.4662335
"429",343612182,"SACRAMENTO","PUBLIC","SACRAMENTO","MAEOLA BEITZEL CHILD DEVELOPMENT CENTER",24,"18",75,6,25,0,0,0,0,23,96,24,100,24,100,24,100,19,79,23,96,"'Y'",0,24,"Licensed","MAEOLA BEITZEL CHILD DEVELOPMENT CENTER","8140 CAYMUS DRIVE","SACRAMENTO","CA",95829,"(916) 682-7226",-121.3655957,38.461526
"430",343612257,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","+ACI-LEARNING YEARS ACADEMY",10,"10",100,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,10,100,"'Y'",0,20,"Licensed","LEARNING YEARS ACADEMY","11052 NEW RIVER CIRCLE","RANCHO CORDOVA","CA",95670,"(916) 635-4085",-121.275026,38.61783
"431",343613095,"SACRAMENTO","PRIVATE","SACRAMENTO","BEANSTALK +AC0-REGENCY PARK PRESCHOOL",48,"47",98,1,2,0,0,3,6,45,94,45,94,45,94,44,92,45,94,45,94,"'Y'",0.0625,30,"Licensed","BEANSTALK -REGENCY PARK PRESCHOOL","5901 BRIDGECROSS DRIVE","SACRAMENTO","CA",95835,"(916) 344-6259",-121.5007013,38.6810429
"432",343614010,"SACRAMENTO","PRIVATE","SACRAMENTO","NATIONAL HUMAN DEVELOPMENT FOUNDATION CHILD DEVELOPMENT CENTER +AC0- SACRAMENTO",78,"61",78,17,22,0,0,1,1,60,77,72,92,69,88,78,100,62,79,69,88,"'Y'",0.0128205128205128,68,"Licensed","NHDF CHILD DEVELOPMENT CENTER - SACRAMENTO","2224 BEAUMONT STREET","SACRAMENTO","CA",95815,"(916) 923-1216",-121.448176,38.606792
"433",343614029,"SACRAMENTO","PRIVATE","CARMICHAEL","SMALLVILLE PRESCHOOL",25,"22",88,3,12,0,0,0,0,25,100,25,100,24,96,25,100,23,92,22,88,"'Y'",0,30,"Licensed","SMALLVILLE PRESCHOOL","4706 ARDEN WAY","CARMICHAEL","CA",95608,"(916) 480-0632",-121.3550477,38.5950792
"434",343614049,"SACRAMENTO","PRIVATE","SACRAMENTO","MERRYHILL SCHOOLS +AC0- NATOMAS 1041",82,"21",26,61,74,0,0,0,0,51,62,61,74,59,72,78,95,53,65,55,67,"'Y'",0,120,"Licensed","MERRYHILL SCHOOL-DANBROOK","1901 DANBROOK DR","SACRAMENTO","CA",95835,"(916) 285-8656",-121.503615,38.669327
"435",343614059,"SACRAMENTO","PRIVATE","SACRAMENTO","LITTLE BLOSSOM MONTESSORI SCHOOL",97,"78",80,19,20,0,0,2,2,84,87,94,97,85,88,96,99,89,92,85,88,"'Y'",0.0206185567010309,165,"Licensed","LITTLE BLOSSOM MONTESSORI SCHOOL","2075 ARENA BLVD","SACRAMENTO","CA",95834,"(916) 515-0550",-121.5112145,38.6486366
"436",343614093,"SACRAMENTO","PRIVATE","RIO LINDA","BEANSTALK+AC0-ORCHARD PRESCHOOL",25,"25",100,0,0,0,0,2,8,23,92,23,92,23,92,23,92,23,92,23,92,"'Y'",0.08,24,"Licensed","BEANSTALK-ORCHARD PRESCHOOL","1040 Q STREET","RIO LINDA","CA",95673,"(916) 344-6259",-121.4426569,38.6982485
"437",343614111,"SACRAMENTO","PRIVATE","FOLSOM","LITTLE FOLKS UNIVERSITY",56,"34",61,22,39,0,0,0,0,40,71,50,89,45,80,55,98,47,84,45,80,"'Y'",0,72,"Licensed","LITTLE FOLKS UNIVERSITY","801 SIBLEY ST","FOLSOM","CA",95630,"(916) 985-7055",-121.1773702,38.6704831
"438",343614113,"SACRAMENTO","HEAD START","SACRAMENTO","SETA+AC0-PHOENIX PARK EARLY LEARNING CENTER",17,"17",100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,"'Y'",0,55,"Licensed","SETA - PHOENIX PARK EARLY LEARNING CENTER","4400 SHINING STAR DRIVE","SACRAMENTO","CA",95823,"(916) 563-5075",-121.4549745,38.4858248
"439",343614126,"SACRAMENTO","PRIVATE","ORANGEVALE","+ACI-LEARNING PATCH CHILDRENS CENTER",25,"11",44,14,56,0,0,0,0,23,92,25,100,20,80,22,88,25,100,21,84,"'Y'",0,45,"Licensed","LEARNING PATCH CHILDRENS CENTER","6035 MAIN AVE","ORANGEVALE","CA",95662,"(916) 988-5590",-121.202954,38.675627
"440",343614141,"SACRAMENTO","PRIVATE","FAIR OAKS","FAITH LUTHERAN PRESCHOOL",29,"20",69,9,31,0,0,0,0,23,79,27,93,28,97,29,100,21,72,29,100,"'Y'",0,36,"Licensed","FAITH LUTHERAN PRESCHOOL","4000 SAN JUAN AVE","FAIR OAKS","CA",95628,"(916) 961-5237",-121.2909,38.637056
"441",343614182,"SACRAMENTO","PRIVATE","ELK GROVE","+ACI-STEPPING STONE LEARNING ACADEMY",37,"34",92,3,8,0,0,0,0,34,92,37,100,37,100,36,97,36,97,37,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",343614194,"SACRAMENTO","PUBLIC","SACRAMENTO","BARBARA COMSTOCK MORSE CHILD DEVELOPMENT CENTER",17,"10",59,7,41,0,0,0,0,11,65,14,82,17,100,16,94,11,65,17,100,"'Y'",0,18,"Licensed","BARBARA COMSTOCK MORSE CHILD DEVELOPMENT CENTER","7000 CRANLEIGH AVE","SACRAMENTO","CA",95823,"(916) 682-5160",-121.421771,38.447322
"443",343614216,"SACRAMENTO","PUBLIC","ELK GROVE","JOHN EHRHARDT CHILD DEVELOPMENT CENTER",19,"16",84,3,16,0,0,0,0,18,95,18,95,19,100,19,100,18,95,18,95,"'Y'",0,21,"Licensed","JOHN EHRHARDT CHILD DEVELOPMENT CENTER","8900 OLD CREEK DRIVE","ELK GROVE","CA",95758,"(916) 684-1815",-121.4354232,38.4293638
"444",343614231,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","CHILDRENS FIRST LEARNING CENTER",16,"15",94,1,6,0,0,0,0,15,94,16,100,16,100,16,100,16,100,16,100,"'Y'",0,42,"Licensed","CHILDRENS FIRST LEARNING CENTER","3039 KILGORE ROAD","RANCHO CORDOVA","CA",95670,"(916) 852-2505",-121.27008,38.5928413
"445",343614243,"SACRAMENTO","PRIVATE","SACRAMENTO","PRESENTATION PRESCHOOL",30,"27",90,3,10,0,0,1,3,28,93,28,93,26,87,28,93,28,93,26,87,"'Y'",0.0333333333333333,52,"Licensed","PRESENTATION PRESCHOOL","3100 NORRIS AVE","SACRAMENTO","CA",95821,"(916) 482-0351",-121.3687257,38.6227993
"446",343614323,"SACRAMENTO","PRIVATE","CARMICHAEL","MISSION AVENUE PRESCHOOL",30,"22",73,8,27,0,0,0,0,25,83,28,93,29,97,30,100,28,93,28,93,"'Y'",0,32,"Licensed","MISSION AVENUE PRESCHOOL","2433 MISSION AVE.","CARMICHAEL","CA",95608,"(916) 487-4647",-121.3555983,38.6090911
"447",343614377,"SACRAMENTO","PRIVATE","SACRAMENTO","AL+AC0-ARQAM ISLAMIC SCHOOL+AC0-ATTN: PRESCHOOL",16,"15",94,1,6,0,0,1,6,14,88,14,88,14,88,15,94,14,88,15,94,"'Y'",0.0625,12,"Licensed","AL-ARQAM ISLAMIC SCHOOL","6990 65TH STREET","SACRAMENTO","CA",95823,"(916) 391-3333",-121.4393783,38.4996936
"448",343614381,"SACRAMENTO","PRIVATE","SACRAMENTO","EARLY CHILDHOOD LEARNING CENTER OF NATOMAS",41,"35",85,6,15,1,2,0,0,40,98,40,98,38,93,35,85,40,98,40,98,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",343614411,"SACRAMENTO","PUBLIC","SACRAMENTO","FAIRBANKS TWILIGHT PRESCHOOL",31,"30",97,1,3,0,0,0,0,30,97,30,97,30,97,30,97,30,97,30,97,"'Y'",0,24,"Licensed","FAIRBANKS TWILIGHT PRESCHOOL","227 FAIRBANKS AVENUE","SACRAMENTO","CA",95838,"(916) 643-8640",-121.4619394,38.6266839
