FacNum,County,Type,City,Name,Total,UptodateTot,UptodatePct,CondTot,CondPct,PMETot,PMEPct,PBETot,PBEPct,DTPTot,DTPPct,PolioTot,PolioPct,MMRTot,MMRPct,HIBTot,HIBPct,HEPBTot,HEPBPct,VariTot,VariPct,Report
045400232,BUTTE,PUBLIC,OROVILLE,BUTTE COLLEGE CHILD DEVELOPMENT CENTER,32,28,88,2,6,1,3,1,3,32,100,32,100,32,100,32,100,31,97,29,91,Y
041372175,BUTTE,PRIVATE,OROVILLE,CALVARY LUTHERAN CHILDREN'S CENTER,12,12,100,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,12,100,Y
045405611,BUTTE,PRIVATE,CHICO,CASTLES PRESCHOOL - INFANT,48,39,81,9,19,0,0,0,0,43,90,48,100,44,92,48,100,48,100,43,90,Y
045403377,BUTTE,PUBLIC,MAGALIA,CEDARWOOD CHILDREN'S CENTER,41,23,56,16,39,1,2,1,2,31,76,38,93,36,88,39,95,38,93,37,90,Y
045404991,BUTTE,PRIVATE,CHICO,CHICO CHILD DEVELOPMENT CENTER - PRESCHOOL,12,10,83,2,17,0,0,0,0,10,83,10,83,10,83,10,83,10,83,10,83,Y
045405721,BUTTE,PRIVATE,CHICO,CHICO CHRISTIAN PRESCHOOL INFANT CENTER,117,55,47,31,27,0,0,31,27,103,88,111,95,100,85,112,96,101,86,96,82,Y
045404153,BUTTE,PRIVATE,CHICO,CHICO COMMUNITY CHILDREN'S CENTER - EATON RD.,31,24,77,4,13,0,0,3,10,26,84,28,90,28,90,28,90,25,81,27,87,Y
041371083,BUTTE,PRIVATE,CHICO,CHICO COMMUNITY CHILDREN'S CENTER PRESCHOOL,24,19,79,2,8,0,0,3,13,21,88,22,92,21,88,22,92,21,88,22,92,Y
045404389,BUTTE,PRIVATE,CHICO,CHICO COUNTRY DAY PRESCHOOL,45,41,91,1,2,0,0,3,7,44,98,44,98,42,93,45,100,43,96,44,98,Y
045401420,BUTTE,PRIVATE,CHICO,CHICO MONTESSORI CHILDREN'S HOUSE,68,43,63,14,21,0,0,11,16,51,75,53,78,51,75,54,79,47,69,49,72,Y
041370097,BUTTE,PRIVATE,CHICO,CHICO NURSERY SCHOOL,15,12,80,1,7,0,0,2,13,13,87,14,93,13,87,15,100,13,87,12,80,Y
045401770,BUTTE,PRIVATE,CHICO,CHICO OAKS PRESCHOOL,47,37,79,2,4,0,0,8,17,44,94,43,91,38,81,46,98,41,87,44,94,Y
041372888,BUTTE,PUBLIC,CHICO,CHILD DEVELOPMENT LABORATORY,19,14,74,0,0,0,0,5,26,14,74,15,79,15,79,16,84,15,79,15,79,Y
045403423,BUTTE,PUBLIC,CHICO,CIRCLES CHILDREN'S CENTER,46,40,87,4,9,0,0,2,4,42,91,46,100,46,100,46,100,44,96,44,96,Y
045405754,BUTTE,PRIVATE,DURHAM,DURHAM CHILDREN'S CENTER,17,17,100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,Y
045405176,BUTTE,HEAD START,GRIDLEY,E CENTER HS PGMS - BOOTH DR. CENTER,23,23,100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,23,100,Y
045404928,BUTTE,HEAD START,OROVILLE,E CENTER HS PGMS - BOULDER CREEK CTR.,17,17,100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,Y
045404931,BUTTE,HEAD START,CHICO,E CENTER HS PGMS - CHAPMAN CENTER,26,26,100,0,0,0,0,0,0,26,100,26,100,26,100,26,100,26,100,26,100,Y
045401680,BUTTE,HEAD START,CHICO,E CENTER HS PGMS - CHICO CENTER,37,37,100,0,0,0,0,0,0,37,100,37,100,37,100,37,100,37,100,37,100,Y
045405911,BUTTE,HEAD START,OROVILLE,E CENTER HS PGMS - GRAND AVENUE,30,29,97,0,0,0,0,1,3,29,97,29,97,29,97,29,97,29,97,29,97,Y
045405182,BUTTE,HEAD START,GRIDLEY,E CENTER HS PGMS - GRIDLEY WASHINGTON ST. CTR.,76,75,99,0,0,0,0,1,1,75,99,75,99,75,99,76,100,75,99,75,99,Y
045404936,BUTTE,HEAD START,CHICO,E CENTER HS PGMS - MARIPOSA CENTER,49,49,100,0,0,0,0,0,0,49,100,49,100,49,100,49,100,49,100,49,100,Y
045404937,BUTTE,HEAD START,PARADISE,E CENTER HS PGMS - PARADISE CENTER,60,52,87,3,5,0,0,5,8,55,92,57,95,56,93,56,93,56,93,57,95,Y
045404939,BUTTE,HEAD START,CHICO,E CENTER HS PGMS - ROSEDALE CENTER,17,15,88,1,6,1,6,0,0,16,94,16,94,16,94,16,94,16,94,15,88,Y
045404940,BUTTE,HEAD START,OROVILLE,E CENTER HS PGMS - SIERRA DEL ORO CENTER,63,63,100,0,0,0,0,0,0,63,100,63,100,63,100,63,100,63,100,63,100,Y
045404941,BUTTE,HEAD START,OROVILLE,E CENTER HS PGMS - SOUTH OROVILLE CENTER,26,26,100,0,0,0,0,0,0,26,100,26,100,26,100,26,100,26,100,26,100,Y
045404942,BUTTE,HEAD START,OROVILLE,E CENTER HS PGMS - TABLE MOUNTAIN CENTER,30,29,97,0,0,0,0,1,3,29,97,29,97,29,97,29,97,29,97,29,97,Y
045405962,BUTTE,PUBLIC,OROVILLE,EASTSIDE CHILDREN'S CENTER,32,26,81,6,19,0,0,0,0,28,88,32,100,32,100,32,100,31,97,31,97,Y
045405901,BUTTE,PUBLIC,OROVILLE,FEATHER RIVER REC. & PARK DIST. - PRESCHOOL,64,52,81,9,14,1,2,2,3,58,91,61,95,60,94,64,100,61,95,60,94,Y
041370377,BUTTE,PUBLIC,OROVILLE,FIRST UNITED METHODIST CHURCH PRESCHOOL,74,66,89,6,8,0,0,2,3,68,92,72,97,70,95,74,100,72,97,73,99,Y
045403835,BUTTE,PUBLIC,GRIDLEY,GRIDLEY CHILDREN'S CENTER,38,33,87,5,13,0,0,0,0,35,92,37,97,34,89,38,100,38,100,34,89,Y
041370378,BUTTE,PUBLIC,OROVILLE,HELEN WILCOX PRESCHOOL,25,23,92,0,0,0,0,2,8,23,92,23,92,23,92,23,92,23,92,23,92,Y
045403526,BUTTE,PRIVATE,CHICO,INNOVATIVE PRESCHOOL,36,24,67,11,31,0,0,1,3,25,69,27,75,27,75,27,75,27,75,25,69,Y
045406263,BUTTE,PRIVATE,GRIDLEY,KIDS CASTLE LLC,23,21,91,1,4,0,0,1,4,23,100,22,96,23,100,23,100,22,96,23,100,Y
045403937,BUTTE,PRIVATE,CHICO,KINDER KIDS,32,32,100,0,0,0,0,0,0,32,100,32,100,32,100,32,100,32,100,32,100,Y
041371078,BUTTE,PRIVATE,CHICO,"KING'S CHRISTIAN PRESCHOOL, THE",30,29,97,0,0,0,0,1,3,29,97,29,97,29,97,29,97,29,97,29,97,Y
045404903,BUTTE,PRIVATE,PARADISE,KREATIVE BEGINNINGS,19,13,68,5,26,0,0,1,5,17,89,19,100,18,95,17,89,15,79,18,95,Y
045406027,BUTTE,PRIVATE,CHICO,LA CASITA PRIMERA PRESCHOOL AND AFTERSCHOOL PGM.,33,14,42,6,18,0,0,13,39,26,79,22,67,24,73,29,88,23,70,23,70,Y
045405262,BUTTE,PRIVATE,CHICO,LAURA'S DAYCARE CENTER & PRESCHOOL,39,38,97,0,0,0,0,1,3,38,97,38,97,38,97,38,97,38,97,38,97,Y
045406294,BUTTE,PRIVATE,CHICO,LAURA'S PRESCHOOL,23,23,100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,23,100,Y
045405619,BUTTE,PRIVATE,BIGGS,LESSONS LEARNED PRESCHOOL,14,14,100,0,0,0,0,0,0,14,100,14,100,14,100,14,100,14,100,14,100,Y
045403787,BUTTE,PRIVATE,CHICO,LITTLE DISCOVERIES PRESCHOOL,36,26,72,7,19,0,0,3,8,28,78,33,92,31,86,33,92,30,83,31,86,Y
045401661,BUTTE,PRIVATE,CHICO,LITTLE DISCOVERIES PRESCHOOL AND AFTERCARE,49,26,53,21,43,0,0,2,4,35,71,39,80,36,73,47,96,33,67,37,76,Y
045405532,BUTTE,PRIVATE,CHICO,LITTLE FOLKS PRESCHOOL,23,12,52,11,48,0,0,0,0,21,91,22,96,20,87,23,100,20,87,21,91,Y
045405784,BUTTE,PRIVATE,CHICO,LITTLE SPROUTS PRESCHOOL,50,28,56,21,42,0,0,1,2,40,80,43,86,46,92,47,94,41,82,49,98,Y
045404350,BUTTE,PRIVATE,CHICO,LITTLE TREASURES,24,18,75,6,25,0,0,0,0,18,75,19,79,20,83,23,96,22,92,20,83,Y
045405685,BUTTE,PRIVATE,CHICO,LITTLEFOOT DAYCARE,16,11,69,4,25,0,0,1,6,15,94,15,94,14,88,15,94,14,88,13,81,Y
045405067,BUTTE,PRIVATE,CHICO,MI ESCUELITA MAYA PRESCHOOL AND CHILDREN'S PERFORMING ARTS,54,30,56,10,19,0,0,14,26,34,63,35,65,34,63,35,65,32,59,32,59,Y
045403806,BUTTE,PUBLIC,CHICO,OAK STREET CHILDREN'S CENTER - PRESCHOOL,39,33,85,6,15,0,0,0,0,35,90,38,97,36,92,39,100,38,97,38,97,Y
045403379,BUTTE,PUBLIC,OROVILLE,OAKDALE HEIGHTS CHILDREN'S CENTER,48,43,90,5,10,0,0,0,0,44,92,47,98,48,100,48,100,48,100,48,100,Y
045405127,BUTTE,PRIVATE,OROVILLE,OROVILLE CHRISTIAN PRESCHOOL,26,18,69,5,19,0,0,3,12,18,69,18,69,18,69,18,69,18,69,18,69,Y
041370293,BUTTE,PRIVATE,PARADISE,OUR SAVIOR LUTHERAN DAY CARE,50,47,94,1,2,0,0,2,4,47,94,48,96,48,96,48,96,47,94,48,96,Y
041372369,BUTTE,PUBLIC,PALERMO,PALERMO STATE PRESCHOOL,71,59,83,3,4,0,0,9,13,59,83,62,87,62,87,62,87,62,87,62,87,Y
041309492,BUTTE,PUBLIC,PARADISE,PARADISE PRE-SCHOOL,21,14,67,3,14,3,14,1,5,19,90,20,95,18,86,19,90,20,95,19,90,Y
045405614,BUTTE,PRIVATE,CHICO,PARKSIDE PRESCHOOL - INFANT,73,72,99,0,0,0,0,1,1,72,99,72,99,72,99,72,99,72,99,72,99,Y
041373685,BUTTE,PRIVATE,CHICO,PEANUT BUTTER PALACE,15,15,100,0,0,0,0,0,0,15,100,15,100,15,100,15,100,15,100,15,100,Y
045403842,BUTTE,PRIVATE,PARADISE,PEE WEE DAY CARE CENTER PRESCHOOL,82,80,98,1,1,0,0,1,1,80,98,80,98,81,99,81,99,81,99,81,99,Y
006120919,BUTTE,PUBLIC,OROVILLE,SIERRA DEL ORO,39,35,90,2,5,0,0,2,5,35,90,37,95,38,97,38,97,36,92,37,95,Y
045400446,BUTTE,PRIVATE,OROVILLE,SMALL FOLKS MONTESSORI SCHOOL,12,11,92,0,0,0,0,1,8,11,92,11,92,11,92,11,92,11,92,11,92,Y
045403825,BUTTE,PRIVATE,OROVILLE,SMALL WORLD CHILD CARE & LEARNING CENTER,20,5,25,15,75,0,0,0,0,5,25,20,100,14,70,20,100,10,50,13,65,Y
045404371,BUTTE,PRIVATE,CHICO,SMART START PRESCHOOL,60,50,83,4,7,3,5,3,5,59,98,59,98,55,92,60,100,50,83,55,92,Y
041374496,BUTTE,PRIVATE,CHICO,STORYBOOK SCHOOLHOUSE,28,20,71,8,29,0,0,0,0,20,71,28,100,28,100,28,100,28,100,20,71,Y
045404892,BUTTE,PRIVATE,CHICO,SUPER LUPER BABIES,17,12,71,5,29,0,0,0,0,14,82,16,94,14,82,17,100,16,94,15,88,Y
045405112,BUTTE,PUBLIC,OROVILLE,TLC PRESCHOOL,67,53,79,13,19,0,0,1,1,53,79,66,99,66,99,66,99,66,99,65,97,Y
045404204,BUTTE,PUBLIC,PARADISE,VISTA CHILDREN'S CENTER,38,30,79,7,18,0,0,1,3,33,87,36,95,35,92,37,97,34,89,33,87,Y
053617025,CALAVERAS,PUBLIC,COPPEROPOLIS,BUILDING BRIDGES PRE-SCHOOL,12,12,100,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,12,100,Y
053613115,CALAVERAS,PUBLIC,VALLEY SPRINGS,CUSD GROWING TOGETHER PRESCHOOL @ JENNY LIND ELEM,30,29,97,1,3,0,0,0,0,30,100,29,97,30,100,29,97,30,100,29,97,Y
053614595,CALAVERAS,PUBLIC,SAN ANDREAS,CUSD GROWING TOGETHER PRESCHOOL @ SAN ANDREAS ELEM,23,19,83,2,9,0,0,2,9,20,87,21,91,22,96,22,96,21,91,21,91,Y
053615232,CALAVERAS,PUBLIC,VALLEY SPRINGS,CUSD GROWING TOGETHER PRESCHOOL @ VALLEY SPRINGS,27,20,74,5,19,0,0,2,7,22,81,24,89,23,85,25,93,22,81,23,85,Y
053605414,CALAVERAS,PRIVATE,SAN ANDREAS,MY OWN SCHOOL,13,10,77,0,0,0,0,3,23,12,92,11,85,11,85,12,92,10,77,10,77,Y
050316966,CALAVERAS,HEAD START,ANGELS CAMP,"RESOURCE CONNECTION OF AMADOR&CALAVERAS,ANGELS C.",18,16,89,0,0,0,0,2,11,17,94,17,94,17,94,17,94,17,94,16,89,Y
053601450,CALAVERAS,HEAD START,VALLEY SPRINGS,"RESOURCE CONNECTION OF AMADOR&CALAVERAS,JENNY LIND",14,12,86,0,0,0,0,2,14,12,86,12,86,13,93,13,93,12,86,13,93,Y
053608891,CALAVERAS,HEAD START,MURPHYS,"RESOURCE CONNECTION OF AMADOR&CALAVERAS,MURPHYS",19,18,95,0,0,0,0,1,5,18,95,19,100,18,95,18,95,18,95,18,95,Y
050320948,CALAVERAS,HEAD START,SAN ANDREAS,"RESOURCE CONNECTION OF AMADOR&CALAVERAS,SAN ANDREA",24,22,92,0,0,0,0,2,8,22,92,22,92,22,92,23,96,22,92,22,92,Y
053615276,CALAVERAS,HEAD START,WEST POINT,"RESOURCE CONNECTION OF AMADOR&CALAVERAS,WEST POINT",17,16,94,0,0,0,0,1,6,16,94,16,94,16,94,16,94,16,94,16,94,Y
053609338,CALAVERAS,HEAD START,VALLEY SPRINGS,"RESOURCE CONNECTION VISTA DEL LAGO EHS(INFANT, THE",27,23,85,1,4,0,0,3,11,23,85,24,89,25,93,25,93,24,89,25,93,Y
053617237,CALAVERAS,HEAD START,COPPEROPOLIS,"RESOURCE CONNECTION, COPPEROPOLIS, THE",17,17,100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,Y
053617484,CALAVERAS,PRIVATE,ANGELS CAMP,TAYLOR CHILDRENS ACADEMY,26,18,69,8,31,0,0,0,0,25,96,24,92,26,100,26,100,19,73,25,96,Y
053610097,CALAVERAS,PRIVATE,ARNOLD,TREEHOUSE LEARNING CENTER,11,9,82,1,9,0,0,1,9,9,82,9,82,9,82,10,91,10,91,9,82,Y
065405229,COLUSA,PUBLIC,ARBUCKLE,ARBUCKLE EARLY CARE AND EDUCATION CENTER,44,43,98,1,2,0,0,0,0,43,98,44,100,44,100,44,100,43,98,43,98,Y
065404537,COLUSA,HEAD START,COLUSA,COLUSA CHILDREN'S CENTER,28,26,93,1,4,0,0,1,4,28,100,28,100,26,93,28,100,28,100,27,96,Y
065403221,COLUSA,HEAD START,COLUSA,COLUSA HEAD START AM,20,17,85,1,5,0,0,2,10,17,85,19,95,19,95,19,95,18,90,19,95,Y
065405178,COLUSA,PUBLIC,COLUSA,COLUSA PRE-KINDERGARTEN, ,,,,,,,,,,,,,,,,,,,,,N
065403220,COLUSA,HEAD START,ARBUCKLE,E CENTER HS PGMS - ARBUCKLE CENTER,25,24,96,1,4,0,0,0,0,24,96,25,100,25,100,25,100,25,100,25,100,Y
065405955,COLUSA,HEAD START,WILLIAMS,E CENTER HS PGMS WILLIAMS CTR.,21,21,100,0,0,0,0,0,0,21,100,21,100,21,100,21,100,21,100,21,100,Y
065403440,COLUSA,PRIVATE,WILLIAMS,LIZKIDZ, ,,,,,,,,,,,,,,,,,,,,,N
065403848,COLUSA,HEAD START,MAXWELL,MAXWELL STATE PRESCHOOL,17,17,100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,Y
061308899,COLUSA,PRIVATE,COLUSA,OUR LADY OF LOURDES PRESCHOOL,16,16,100,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,16,100,Y
065402559,COLUSA,HEAD START,WILLIAMS,WILLIAMS CHILDREN'S CENTER,38,37,97,0,0,0,0,1,3,37,97,37,97,37,97,37,97,37,97,37,97,Y
065401052,COLUSA,HEAD START,WILLIAMS,WILLIAMS HEAD START,20,20,100,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,20,100,Y
073405005,CONTRA COSTA,PRIVATE,RODEO,A LITTLE WORLD MONTESSORI ACADEMY,21,21,100,0,0,0,0,0,0,21,100,21,100,21,100,21,100,21,100,21,100,Y
073406649,CONTRA COSTA,UNKNOWN,RICHMOND,A LITTLE WORLD MONTESSORI SCHOOL, ,,,,,,,,,,,,,,,,,,,,,N
070209024,CONTRA COSTA,PRIVATE,DANVILLE,ACORN LEARNING CENTER,48,46,96,0,0,0,0,2,4,47,98,47,98,47,98,48,100,46,96,46,96,Y
073405619,CONTRA COSTA,PRIVATE,SAN RAMON,ACORN LEARNING CENTER OF DOUGHERTY VALLEY,124,122,98,0,0,0,0,2,2,122,98,123,99,123,99,123,99,123,99,123,99,Y
070211735,CONTRA COSTA,PRIVATE,SAN RAMON,ACORN LEARNING CENTER OF SAN RAMON,103,98,95,3,3,2,2,0,0,101,98,103,100,103,100,103,100,102,99,101,98,Y
073401855,CONTRA COSTA,PRIVATE,ALAMO,ALAMO COUNTRY SCHOOL,48,48,100,0,0,0,0,0,0,48,100,48,100,48,100,48,100,48,100,48,100,Y
073405687,CONTRA COSTA,PRIVATE,PLEASANT HILL,ALICE'S MONTESSORI - ASTRID,44,39,89,4,9,0,0,1,2,44,100,43,98,44,100,43,98,42,95,41,93,Y
073403870,CONTRA COSTA,PRIVATE,WALNUT CREEK,ALICE'S MONTESSORI LEARNING CENTER - WALNUT CREEK,44,38,86,2,5,0,0,4,9,42,95,42,95,44,100,44,100,38,86,43,98,Y
073403701,CONTRA COSTA,PRIVATE,DISCOVERY BAY,ALL GOD'S CHILDREN CHRISTIAN PRESCHOOL,54,50,93,0,0,0,0,4,7,50,93,50,93,50,93,50,93,50,93,50,93,Y
073402302,CONTRA COSTA,PRIVATE,CONCORD,ANGELS MONTESSORI PRESCHOOL - CONCORD,27,27,100,0,0,0,0,0,0,27,100,27,100,27,100,27,100,27,100,27,100,Y
073404768,CONTRA COSTA,PRIVATE,ANTIOCH,APQCC - KIDS' CLUBS INTERNATIONAL EARLY EDUC CTR,238,237,100,0,0,0,0,1,0,237,100,237,100,237,100,237,100,237,100,237,100,Y
073401933,CONTRA COSTA,PRIVATE,DANVILLE,AUTUMN CREEK LEARNING CENTER,123,113,92,6,5,0,0,4,3,120,98,120,98,119,97,121,98,116,94,119,97,Y
073405623,CONTRA COSTA,PRIVATE,CONCORD,AYERS PRE-K PROGRAM,10,8,80,1,10,0,0,1,10,8,80,8,80,9,90,9,90,8,80,9,90,Y
073405641,CONTRA COSTA,PRIVATE,WALNUT CREEK,BANCROFT PRE-K,17,17,100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,Y
070200850,CONTRA COSTA,PRIVATE,CONCORD,"BARBARA MILLIFF CENTER, THE",60,49,82,11,18,0,0,0,0,49,82,58,97,56,93,58,97,56,93,56,93,Y
073405638,CONTRA COSTA,PRIVATE,MARTINEZ,BAYSIDE MONTESSORI CHILDREN'S CENTER,34,30,88,4,12,0,0,0,0,33,97,34,100,33,97,33,97,33,97,31,91,Y
073407420,CONTRA COSTA,PRIVATE,RICHMOND,BILINGUAL PRESCHOOL BRIGHT FUTURES,12,8,67,4,33,0,0,0,0,9,75,12,100,11,92,12,100,11,92,11,92,Y
073403435,CONTRA COSTA,PRIVATE,RICHMOND,BRENDA'S KIDZ KARE,30,20,67,10,33,0,0,0,0,26,87,25,83,30,100,30,100,20,67,30,100,Y
073406631,CONTRA COSTA,PRIVATE,OAKLEY,BRIGHT BEGINNINGS PRESCHOOL AND DAYCARE,22,19,86,0,0,0,0,3,14,22,100,19,86,22,100,22,100,22,100,22,100,Y
073403134,CONTRA COSTA,PRIVATE,BRENTWOOD,BRIGHT STAR CHRISTIAN CHILDREN'S CENTER,11,9,82,0,0,0,0,2,18,9,82,9,82,9,82,9,82,9,82,9,82,Y
073404214,CONTRA COSTA,PRIVATE,CONCORD,BRIGHT STARS LEARNING CENTER PRESCHOOL,23,21,91,2,9,0,0,0,0,21,91,23,100,23,100,23,100,23,100,23,100,Y
073401997,CONTRA COSTA,PRIVATE,CONCORD,BUILDING BLOCKS CHILDREN'S CENTER,40,40,100,0,0,0,0,0,0,40,100,40,100,40,100,40,100,40,100,40,100,Y
073406651,CONTRA COSTA,PRIVATE,LAFAYETTE,BUILDING BRIDGES PRESCHOOL,22,16,73,6,27,0,0,0,0,21,95,22,100,22,100,22,100,17,77,22,100,Y
073405689,CONTRA COSTA,PUBLIC,DISCOVERY BAY,BUSD-DISCOVERY PLAY SCHOOL @ DISCOVERY BAY ELEM.,18,18,100,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,18,100,Y
073405686,CONTRA COSTA,PUBLIC,DISCOVERY BAY,BUSD-DISCOVERY PLAY SCHOOL AT TIMBER POINT ELEMENTARY,26,23,88,1,4,0,0,2,8,25,96,24,92,24,92,25,96,25,96,25,96,Y
070213244,CONTRA COSTA,PRIVATE,CONCORD,CALVARY CHRISTIAN SCHOOL,48,45,94,0,0,0,0,3,6,45,94,45,94,45,94,45,94,45,94,45,94,Y
073401183,CONTRA COSTA,PRIVATE,CONCORD,CALVARY TEMPLE CHRISTIAN PRESCHOOL,70,66,94,0,0,0,0,4,6,68,97,67,96,68,97,68,97,66,94,68,97,Y
073403772,CONTRA COSTA,HEAD START,CONCORD,CAMBRIDGE COMMUNITY CENTER,112,111,99,0,0,0,0,1,1,111,99,111,99,111,99,111,99,111,99,111,99,Y
073404787,CONTRA COSTA,HEAD START,CONCORD,CAMBRIDGE COMMUNITY CENTER II,40,40,100,0,0,0,0,0,0,40,100,40,100,40,100,40,100,40,100,40,100,Y
073402126,CONTRA COSTA,PRIVATE,BRENTWOOD,CELEBRATION CHRISTIAN SCHOOL,181,166,92,0,0,2,1,13,7,173,96,172,95,170,94,176,97,170,94,171,94,Y
073406638,CONTRA COSTA,PRIVATE,ANTIOCH,"CHILD DAY SCHOOL, LLC - ANTIOCH",31,30,97,1,3,0,0,0,0,30,97,30,97,30,97,31,100,30,97,30,97,Y
073406632,CONTRA COSTA,PRIVATE,LAFAYETTE,"CHILD DAY SCHOOL, LLC - LAFAYETTE",76,67,88,0,0,0,0,9,12,75,99,73,96,75,99,76,100,71,93,73,96,Y
073406850,CONTRA COSTA,PRIVATE,MORAGA,"CHILD DAY SCHOOL, LLC - MORAGA",55,55,100,0,0,0,0,0,0,55,100,55,100,55,100,55,100,55,100,55,100,Y
073406846,CONTRA COSTA,PRIVATE,SAN RAMON,"CHILD DAY SCHOOL, LLC - SAN RAMON",72,63,88,0,0,0,0,9,13,70,97,68,94,69,96,72,100,67,93,67,93,Y
070213772,CONTRA COSTA,PRIVATE,OAKLEY,"CHILD'S PLACE PRESCHOOL & DAYCARE, A",24,22,92,0,0,0,0,2,8,22,92,22,92,22,92,22,92,22,92,22,92,Y
073402370,CONTRA COSTA,PRIVATE,DANVILLE,CHILDREN'S ACADEMY OF DANVILLE,48,46,96,2,4,0,0,0,0,48,100,48,100,48,100,48,100,48,100,46,96,Y
073401398,CONTRA COSTA,PUBLIC,MARTINEZ,CHILDTIME CHILDREN'S CENTER,55,54,98,1,2,0,0,0,0,54,98,54,98,54,98,54,98,54,98,54,98,Y
070211456,CONTRA COSTA,PRIVATE,EL CERRITO,CITY OF EL CERRITO COMM. SVCS. - CASA CERRITO DCC,47,40,85,2,4,0,0,5,11,43,91,44,94,43,91,45,96,42,89,45,96,Y
070209101,CONTRA COSTA,PUBLIC,HERCULES,CITY OF HERCULES TINY TOTS - HANNA RANCH SITE,66,64,97,2,3,0,0,0,0,65,98,66,100,66,100,66,100,65,98,66,100,Y
070204441,CONTRA COSTA,PRIVATE,KENSINGTON,"CLAREMONT DAY NURSERIES, INC",65,64,98,0,0,0,0,1,2,65,100,65,100,64,98,65,100,65,100,64,98,Y
070213140,CONTRA COSTA,PUBLIC,CLAYTON,CLAYTON COMMUNITY SCHOOL,15,15,100,0,0,0,0,0,0,15,100,15,100,15,100,15,100,15,100,15,100,Y
070209533,CONTRA COSTA,PRIVATE,CONCORD,CLAYTON VALLEY PARENT PRE-SCHOOL,43,41,95,0,0,0,0,2,5,43,100,41,95,42,98,42,98,41,95,42,98,Y
070206625,CONTRA COSTA,PRIVATE,CLAYTON,CLAYTON VALLEY PRESBYTERIAN CHILDREN'S CENTER,43,40,93,0,0,0,0,3,7,42,98,40,93,40,93,40,93,43,100,40,93,Y
070210041,CONTRA COSTA,PRIVATE,DANVILLE,COMMUNITY PRESBYTERIAN PRE-SCHOOL,151,135,89,0,0,0,0,16,11,140,93,143,95,141,93,142,94,135,89,137,91,Y
070207083,CONTRA COSTA,PRIVATE,CONCORD,CONCORD CHILD CARE CENTER,102,102,100,0,0,0,0,0,0,102,100,102,100,102,100,102,100,102,100,102,100,Y
070200175,CONTRA COSTA,PRIVATE,CONCORD,CONCORD CHRISTIAN SCHOOLS PRESCHOOL,20,19,95,1,5,0,0,0,0,19,95,19,95,20,100,20,100,20,100,20,100,Y
070208886,CONTRA COSTA,PRIVATE,CONCORD,"CONCORDIA SCHOOL, THE - CONCORD",23,22,96,0,0,0,0,1,4,22,96,23,100,22,96,22,96,22,96,22,96,Y
070209907,CONTRA COSTA,PRIVATE,WALNUT CREEK,CONTRA COSTA CHRISTIAN PRESCHOOL,29,26,90,0,0,1,3,2,7,26,90,26,90,27,93,27,93,26,90,27,93,Y
073404675,CONTRA COSTA,HEAD START,RICHMOND,CONTRA COSTA CO. CHILD DEV. CENTER - LAS DELTAS,26,26,100,0,0,0,0,0,0,26,100,26,100,26,100,26,100,26,100,26,100,Y
073400495,CONTRA COSTA,HEAD START,BRENTWOOD,CONTRA COSTA CO. CHILD START - LOS NOGALES CENTER,39,37,95,1,3,0,0,1,3,37,95,39,100,39,100,39,100,38,97,39,100,Y
073404440,CONTRA COSTA,HEAD START,RICHMOND,CONTRA COSTA CO. CSD - GEORGE MILLER IIICH.CENTER,187,187,100,0,0,0,0,0,0,187,100,187,100,187,100,187,100,187,100,187,100,Y
073400249,CONTRA COSTA,HEAD START,RICHMOND,CONTRA COSTA CO. HEAD START - BALBOA CDC,105,104,99,1,1,0,0,0,0,104,99,105,100,105,100,105,100,105,100,105,100,Y
070213108,CONTRA COSTA,HEAD START,RICHMOND,CONTRA COSTA CO. HEAD START - BROOKSIDE,107,107,100,0,0,0,0,0,0,107,100,107,100,107,100,107,100,107,100,107,100,Y
073400254,CONTRA COSTA,HEAD START,BAY POINT,CONTRA COSTA CO. HEAD START - LAVONIA ALLEN CENTER,37,36,97,0,0,0,0,1,3,36,97,36,97,36,97,36,97,36,97,36,97,Y
073406641,CONTRA COSTA,HEAD START,OAKLEY,CONTRA COSTA COUNTY CHILD START - LOS ARBOLES,31,31,100,0,0,0,0,0,0,31,100,31,100,31,100,31,100,31,100,31,100,Y
073400252,CONTRA COSTA,HEAD START,CONCORD,CONTRA COSTA COUNTY CSB GEORGE MILLER CENTER,74,72,97,2,3,0,0,0,0,73,99,74,100,74,100,74,100,73,99,74,100,Y
070207825,CONTRA COSTA,PRIVATE,WALNUT CREEK,CONTRA COSTA JEWISH COMMUNITY CENTER NURSERY SCH., ,,,,,,,,,,,,,,,,,,,,,N
